oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,49,39,33,19,53,47,41,36,48,51,50,42,29,32,36,36,51,40,32,33,""
02,22,28,36,45,49,40,16,13,30,34,41,44,50,44,46,38,33,39,39,28,37,26,35,30,""
03,21,25,45,36,37,43,29,21,22,36,30,49,52,44,57,66,27,36,51,44,28,44,34,20,""
04,32,25,35,45,53,28,17,25,24,36,40,34,51,51,43,39,39,26,26,31,37,27,26,22,""
05,23,30,30,42,44,35,24,19,19,30,34,31,51,38,30,26,22,30,29,21,16,19,23,19,""
06,25,18,39,36,39,21,19,9,25,27,37,54,36,49,36,39,22,26,27,37,28,19,32,17,""
07,22,32,36,53,39,31,31,26,31,43,55,21,25,29,29,29,33,26,-1,-1,-1,-1,-1,24,""
08,14,24,22,41,48,34,27,16,13,42,44,38,47,35,47,34,32,28,47,40,24,44,35,29,""
09,35,25,42,58,48,40,33,34,45,49,43,50,46,34,49,42,43,37,28,22,23,37,20,21,""
10,20,26,36,43,45,47,29,20,31,48,57,45,44,45,42,32,32,26,27,26,28,25,33,15,""
11,24,18,31,32,29,29,26,12,33,27,37,32,47,36,29,25,29,24,21,24,22,16,12,10,""
12,18,21,25,38,39,29,26,21,18,29,39,25,41,41,32,33,16,21,11,17,25,13,19,27,""
13,26,33,30,24,40,49,25,17,22,46,39,49,41,37,25,18,18,15,17,12,17,15,11,15,""
14,17,8,27,27,28,30,13,20,22,26,20,20,22,27,19,17,20,20,20,14,10,16,12,16,""
15,14,17,21,39,30,30,11,16,24,19,25,28,24,34,27,20,17,8,13,20,20,19,17,8,""
16,14,14,27,24,32,23,14,11,14,23,25,31,26,27,25,22,17,13,17,18,20,17,21,26,""
17,25,33,33,35,46,28,22,19,24,33,23,40,35,40,55,40,1,0,0,30,33,20,13,14,""
18,10,15,29,31,43,28,21,19,22,30,37,26,37,45,41,31,22,22,22,18,17,21,19,24,""
19,13,11,18,33,37,27,20,15,28,21,38,22,26,36,33,27,23,19,16,16,23,20,18,21,""
20,13,20,26,36,38,25,15,29,29,35,47,33,41,45,35,32,31,19,16,25,20,22,18,13,""
21,11,18,26,25,31,43,26,28,33,25,31,25,21,21,21,29,26,15,15,22,20,17,15,15,""
22,16,25,31,32,33,33,21,33,27,44,38,38,36,46,26,21,24,13,14,13,15,7,8,10,""
23,13,14,33,28,26,26,16,24,25,29,32,36,35,33,20,25,18,23,9,18,21,26,13,19,""
24,15,10,23,38,27,28,19,27,32,39,41,27,50,40,33,26,27,18,25,14,27,31,35,16,""
25,37,24,35,62,47,34,29,28,31,32,54,36,37,30,25,22,15,11,21,16,12,17,21,16,""
26,14,14,19,41,39,15,17,18,17,29,24,30,37,26,31,23,20,20,23,18,22,29,29,21,""
27,24,39,44,56,48,54,41,19,42,32,48,28,35,49,49,43,25,14,27,26,27,17,21,19,""
28,23,30,33,43,61,53,45,31,35,42,68,37,51,33,42,48,34,26,29,24,23,27,29,36,""
29,25,36,30,54,57,52,28,26,26,42,34,25,39,52,41,30,41,33,29,20,31,25,26,18,""
30,22,25,46,43,58,53,30,27,35,41,30,49,50,49,47,46,51,38,38,30,26,20,15,12,""
31,13,25,27,26,27,25,23,12,18,23,31,22,29,33,36,41,34,23,21,29,23,16,10,-1,""
