oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,190,174,212,206,237,252,280,268,308,362,308,277,250,270,241,170,119,119,99,83,139,150,147,158,""
02,159,174,197,236,248,225,224,270,308,331,252,245,270,271,234,197,137,140,100,104,119,139,132,166,""
03,178,188,190,230,236,235,234,257,297,284,277,304,275,234,226,167,143,125,128,102,172,166,171,164,""
04,181,190,188,271,268,249,259,268,306,303,299,249,245,243,226,192,129,157,125,127,150,147,171,171,""
05,184,175,198,224,285,221,219,238,254,301,334,275,254,232,-1,-1,-1,128,105,119,167,155,173,191,""
06,166,207,180,255,249,223,225,252,253,270,260,225,225,267,-1,-1,-1,-1,-1,-1,104,136,168,158,""
07,175,182,215,229,293,220,230,230,283,237,264,261,256,247,198,164,158,129,134,115,175,171,165,178,""
08,160,156,216,228,253,224,196,222,231,247,245,200,221,229,191,129,124,115,112,91,131,161,173,175,""
09,142,175,228,249,260,243,204,203,241,254,245,216,217,232,242,215,164,138,122,114,166,167,156,158,""
10,171,185,232,235,239,238,241,233,240,286,268,242,236,215,234,146,151,107,87,125,142,165,179,155,""
11,153,162,208,244,257,245,256,288,290,313,228,227,220,225,188,199,151,130,110,133,162,198,169,197,""
12,192,196,230,284,265,274,221,236,256,284,280,211,234,239,215,171,163,143,98,159,153,193,204,220,""
13,199,182,216,249,261,252,259,263,314,337,324,225,204,245,211,160,153,143,121,143,148,148,162,186,""
14,185,182,268,333,290,282,249,245,274,288,324,279,249,216,210,202,168,134,130,134,150,151,177,194,""
15,176,215,275,288,252,239,241,264,291,304,277,225,233,248,231,183,159,126,118,124,151,156,168,181,""
16,164,164,239,275,279,272,260,286,277,273,243,236,205,229,240,195,180,146,121,133,187,200,174,158,""
17,178,211,231,295,322,268,282,284,295,335,258,219,195,214,220,194,145,145,124,142,179,154,197,185,""
18,141,160,191,275,310,273,294,278,300,305,259,265,225,250,213,168,153,148,140,134,129,147,167,189,""
19,198,231,272,308,298,290,286,288,279,303,274,245,219,219,202,168,150,147,181,137,152,180,173,195,""
20,223,210,235,277,287,287,307,326,342,318,272,217,187,206,183,156,187,144,145,128,131,150,180,196,""
21,204,219,222,282,318,331,295,315,292,364,289,276,260,263,223,190,146,145,128,145,153,169,198,219,""
22,214,236,292,307,303,301,282,330,326,330,257,239,247,232,208,186,156,148,135,118,160,152,186,183,""
23,223,225,254,259,269,286,277,303,300,297,255,208,214,219,215,182,188,163,116,105,184,187,214,172,""
24,176,191,259,304,301,248,279,299,243,308,277,244,212,224,285,190,176,149,134,158,168,152,182,185,""
25,190,169,250,280,266,245,289,274,242,255,207,192,192,185,186,171,126,145,115,138,134,151,173,171,""
26,188,193,196,266,271,262,231,265,283,301,256,250,197,221,196,156,124,98,110,118,142,141,149,165,""
27,174,154,215,225,236,216,224,217,259,230,217,130,204,192,180,146,131,111,112,116,135,148,163,162,""
28,138,172,199,262,233,225,227,235,254,248,231,188,193,193,161,149,117,86,90,105,118,132,141,167,""
29,163,185,210,252,215,224,217,197,202,221,216,195,195,177,164,148,114,143,126,127,154,167,150,148,""
30,153,167,196,237,213,241,220,218,212,262,196,187,164,188,176,156,108,112,82,126,141,162,135,140,""
31,164,181,214,278,224,213,210,199,237,252,258,195,192,209,175,148,141,137,114,126,141,162,166,30,""
[E]mhlI{hm`fmlz`ngzl{`jlz'jf',"b"
