oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,28,32,29,34,33,30,38,43,36,37,40,22,30,21,22,13,11,18,16,22,28,30,21,""
02,21,32,29,28,26,27,33,36,28,27,41,27,24,25,14,14,13,19,9,10,16,20,20,26,""
03,23,34,27,27,21,25,46,32,33,39,41,29,22,23,23,18,14,16,15,17,18,21,27,26,""
04,36,38,37,31,30,33,31,34,36,31,30,29,27,24,21,10,8,15,14,15,13,18,27,28,""
05,32,29,32,21,23,29,33,34,32,28,33,32,19,21,18,20,17,18,11,17,26,26,32,25,""
06,24,28,30,28,35,31,29,40,45,30,36,23,23,19,18,14,15,13,13,13,14,18,20,30,""
07,25,32,29,30,25,24,24,33,35,22,26,29,17,24,15,9,13,13,17,11,20,22,20,21,""
08,28,24,29,30,24,22,33,28,26,29,23,29,27,23,30,21,16,15,11,10,21,21,23,26,""
09,30,26,35,27,28,27,36,26,26,31,29,28,23,17,12,25,15,13,13,24,19,22,24,19,""
10,37,31,34,26,20,33,27,30,27,25,31,32,19,13,18,9,15,14,10,19,17,26,23,20,""
11,24,26,29,27,29,36,25,26,23,17,24,24,17,19,15,17,8,12,14,15,24,21,36,24,""
12,32,41,29,30,31,27,34,33,18,36,22,25,16,19,18,9,12,15,9,17,23,26,28,36,""
13,33,23,32,29,35,31,26,30,31,21,28,22,20,16,18,12,12,10,20,21,23,27,31,24,""
14,31,21,24,29,28,34,19,30,23,27,21,24,18,16,18,10,9,9,12,13,21,20,16,24,""
15,22,29,27,24,26,22,23,22,25,26,19,18,25,17,22,15,11,9,14,14,20,21,26,15,""
16,26,17,33,27,24,29,28,22,22,17,22,21,20,14,15,10,8,12,15,20,14,18,27,28,""
17,26,34,28,29,24,32,20,26,32,29,26,19,18,20,15,12,19,7,10,18,23,29,35,34,""
18,24,28,24,32,29,35,30,24,25,22,27,17,15,6,16,21,18,14,14,18,19,30,27,25,""
19,30,31,32,42,37,37,34,39,35,27,26,19,32,18,17,11,15,13,14,17,20,21,28,30,""
20,26,41,37,44,40,34,31,26,27,19,20,21,20,13,17,15,13,11,16,16,18,29,26,34,""
21,38,39,39,45,47,39,31,26,27,21,26,26,14,17,15,13,13,12,16,18,23,19,32,37,""
22,39,35,35,43,38,37,35,31,29,22,21,30,22,16,13,13,13,10,16,19,25,25,34,27,""
23,40,35,34,40,30,31,30,30,27,24,25,24,17,11,11,15,11,13,11,14,15,26,29,31,""
24,23,33,37,30,29,33,36,30,29,22,21,23,15,10,18,15,11,14,11,17,18,18,27,37,""
25,28,27,36,43,31,32,31,20,28,31,25,25,18,18,17,13,9,8,12,18,30,35,34,24,""
26,32,32,33,25,26,30,34,29,31,27,26,20,19,10,20,10,11,16,17,15,20,21,32,28,""
27,28,40,33,34,34,26,34,23,22,23,26,23,19,7,15,15,10,10,14,14,15,28,28,32,""
28,30,27,24,27,25,25,24,22,23,26,17,14,13,15,14,16,9,9,12,16,16,26,30,27,""
29,26,28,34,22,24,25,23,26,18,20,23,18,25,15,11,15,14,13,16,20,25,18,21,28,""
30,30,34,30,23,25,30,25,22,31,32,21,19,19,17,16,17,10,9,10,14,18,29,24,35,""
31,31,21,23,32,24,20,26,19,27,24,23,17,16,16,17,13,11,10,17,17,21,-1,-1,-1,""
