oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,64,64,70,49,56,62,55,73,58,58,48,33,34,31,23,24,22,10,29,35,49,44,61,48,""
02,62,47,54,55,57,57,69,82,64,52,37,34,37,41,19,18,21,22,20,21,31,39,42,57,""
03,56,58,66,49,52,55,74,62,68,51,50,41,36,23,29,13,19,18,27,31,36,42,52,61,""
04,54,72,74,59,64,59,67,61,52,49,43,31,27,19,18,12,15,21,18,28,30,32,58,56,""
05,69,57,65,55,56,59,68,45,41,48,37,28,27,17,12,21,18,22,7,31,30,44,67,53,""
06,57,58,81,75,72,96,49,73,49,51,52,38,30,14,19,21,15,17,25,31,40,41,49,66,""
07,61,56,71,74,65,52,52,62,53,36,42,36,17,22,12,19,15,23,20,20,50,59,53,66,""
08,66,48,62,73,50,58,61,56,48,40,37,22,38,28,25,11,19,13,23,24,38,36,45,50,""
09,69,54,75,66,62,59,77,55,52,57,36,45,24,31,18,17,13,12,16,38,39,50,49,61,""
10,70,57,52,73,44,58,60,59,51,42,40,34,25,17,22,24,23,15,21,26,35,43,44,59,""
11,56,76,54,78,65,79,70,60,66,38,37,34,41,27,17,17,12,19,25,28,41,53,69,56,""
12,69,72,64,63,56,55,59,79,48,62,39,24,25,29,15,13,22,19,21,33,36,47,68,71,""
13,52,55,53,65,61,62,57,70,50,42,38,29,30,17,20,26,24,19,35,39,44,69,74,75,""
14,58,49,52,62,62,71,59,65,47,38,39,46,24,23,28,17,15,19,19,37,40,52,62,70,""
15,55,76,56,69,64,55,57,56,56,44,34,36,40,25,26,15,18,14,31,31,45,40,65,74,""
16,50,57,62,55,55,65,68,58,40,42,27,35,27,32,19,16,18,24,25,51,34,39,60,52,""
17,58,58,52,66,59,71,69,72,67,62,35,27,36,32,19,12,26,18,26,36,47,67,67,69,""
18,62,62,46,74,50,76,69,63,60,45,48,35,32,25,19,19,18,25,26,43,42,61,82,70,""
19,77,72,81,90,83,68,98,73,63,49,36,29,33,28,18,13,22,18,34,34,47,44,59,64,""
20,51,99,96,103,89,76,67,69,45,43,33,28,25,18,24,20,23,13,41,33,42,66,52,80,""
21,83,90,106,105,92,84,81,61,65,44,46,31,23,15,24,20,24,19,32,52,52,41,68,70,""
22,83,102,87,93,91,80,105,109,54,44,41,54,32,36,17,22,20,21,30,35,58,64,63,82,""
23,92,86,98,92,74,84,81,85,59,57,40,31,28,18,18,21,20,19,32,38,44,54,75,88,""
24,65,77,84,84,77,78,71,72,66,44,39,55,18,25,26,21,12,29,25,41,35,45,60,80,""
25,74,70,72,82,81,78,63,54,56,59,49,26,26,17,18,14,13,20,26,37,57,63,63,55,""
26,61,62,69,60,59,66,69,71,57,40,43,33,30,19,17,14,16,22,30,31,37,56,68,79,""
27,72,80,65,84,72,59,65,49,39,46,42,27,34,19,25,22,18,12,36,31,39,54,53,61,""
28,61,61,63,63,59,58,47,57,52,42,26,30,20,18,21,24,23,13,19,34,34,56,63,57,""
29,63,54,65,59,42,50,62,71,38,33,25,22,32,18,18,25,20,26,49,43,49,43,60,66,""
30,63,56,62,47,47,70,61,52,49,38,31,21,29,19,21,19,15,18,16,26,31,62,47,58,""
31,54,49,54,63,52,48,47,48,38,49,51,31,25,16,19,15,15,14,40,32,40,55,-1,-1,""
