oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,25,22,22,24,22,11,17,24,9,11,14,21,18,19,19,1,9,10,17,19,12,8,8,""
02,36,25,24,24,33,18,7,22,9,5,24,14,12,12,7,10,5,6,7,12,11,14,8,12,""
03,18,35,27,17,35,16,9,12,20,15,25,20,19,3,7,5,6,6,12,10,26,22,7,18,""
04,30,20,33,22,22,12,9,20,16,16,14,5,12,8,6,10,1,8,6,10,14,14,4,9,""
05,13,17,24,18,31,18,9,9,12,6,11,8,6,13,10,14,10,10,9,13,8,12,17,23,""
06,35,28,25,30,27,26,19,13,20,12,3,0,7,8,14,13,8,7,6,14,13,28,20,24,""
07,26,35,23,31,21,21,16,20,25,10,20,13,10,3,16,9,8,9,8,12,11,9,9,27,""
08,14,26,25,25,20,16,12,19,11,12,10,11,10,10,10,11,5,8,7,6,8,8,19,23,""
09,22,17,23,24,24,9,9,11,19,11,9,11,16,6,7,7,5,7,9,0,9,8,9,13,""
10,22,18,16,21,18,17,9,10,12,7,11,10,9,4,4,2,2,7,17,2,12,8,7,12,""
11,21,15,16,18,19,21,6,2,17,10,12,10,9,10,5,8,5,12,5,6,6,11,12,19,""
12,19,20,21,14,12,15,13,9,8,18,12,10,10,5,11,7,21,10,13,4,16,11,11,11,""
13,14,7,15,21,11,14,3,10,16,11,3,10,4,8,6,10,5,0,12,4,13,9,14,13,""
14,19,27,10,19,13,10,7,10,11,7,8,11,11,8,9,4,4,6,17,6,7,14,11,11,""
15,13,15,14,12,11,13,2,12,11,9,5,4,3,5,2,3,4,5,10,11,6,9,13,9,""
16,8,14,14,23,13,7,9,5,7,8,14,10,13,3,1,3,3,7,4,7,7,5,13,6,""
17,10,10,14,29,1,1,4,5,24,4,14,2,8,1,5,5,4,9,24,4,3,5,18,22,""
18,21,16,19,18,20,15,11,7,8,13,7,9,8,10,6,1,3,5,9,10,11,6,11,14,""
19,20,25,23,25,16,13,10,14,19,15,10,12,20,13,7,11,9,9,9,9,14,9,15,14,""
20,18,27,29,22,17,27,30,14,19,16,10,15,8,10,6,5,4,2,3,6,5,12,6,25,""
21,19,18,25,23,21,25,18,18,15,14,9,6,11,4,8,6,1,7,6,10,14,11,11,23,""
22,17,26,15,16,16,15,7,10,17,10,13,3,4,5,8,9,5,3,5,9,12,14,10,9,""
23,15,17,19,15,12,9,10,8,9,8,4,6,5,9,5,3,4,9,2,5,11,4,8,18,""
24,21,28,17,23,21,21,16,19,9,14,7,15,14,3,6,10,4,9,5,6,11,8,10,14,""
25,37,25,17,22,13,19,8,12,13,17,15,7,12,11,5,2,4,0,3,7,9,9,5,9,""
26,13,13,16,18,20,7,7,11,10,11,8,4,7,9,8,4,7,6,10,17,13,9,9,15,""
27,22,28,21,11,13,8,5,15,14,11,14,6,4,8,7,7,2,14,12,13,16,12,11,22,""
28,19,18,29,31,25,30,9,20,12,9,7,7,5,10,6,5,2,11,9,17,12,12,8,20,""
29,18,21,14,18,22,4,4,14,14,5,10,5,4,4,5,2,4,3,3,6,11,11,9,6,""
30,16,12,20,17,7,8,6,8,14,9,12,6,8,5,7,6,2,4,-1,4,5,8,5,14,""
31,8,14,17,11,18,15,14,11,18,15,8,10,2,2,5,6,4,0,7,8,5,5,6,12,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
