oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,8,6,13,2,11,36,29,26,35,19,24,20,20,16,24,11,15,12,11,10,11,11,12,""
02,16,17,13,16,18,18,23,17,35,17,16,23,24,18,17,16,28,27,18,18,17,24,17,21,""
03,26,17,13,21,30,32,28,22,34,37,35,27,38,27,29,31,19,15,19,24,21,18,21,36,""
04,21,23,24,26,31,30,38,52,26,24,30,33,43,24,24,22,17,32,21,22,39,27,25,38,""
05,23,30,24,24,28,28,37,26,12,16,19,16,13,20,14,13,11,10,13,9,12,18,17,15,""
06,15,13,10,19,20,32,19,23,16,25,22,24,23,22,11,11,12,22,11,26,17,21,33,27,""
07,20,16,21,19,31,27,29,44,31,28,21,30,18,25,16,17,18,15,23,17,36,22,16,20,""
08,15,21,22,16,30,32,25,29,31,34,16,19,17,25,19,22,24,42,34,90,107,57,33,17,""
09,25,21,16,20,27,17,23,25,30,20,20,39,24,20,22,17,18,15,10,18,18,26,24,28,""
10,22,13,18,20,25,29,26,20,18,16,15,19,24,12,19,21,19,18,15,13,25,20,18,30,""
11,17,26,18,19,24,25,31,18,22,12,25,15,18,22,22,19,15,12,11,15,32,19,17,26,""
12,27,30,21,29,31,30,17,4,4,22,20,12,18,18,21,17,19,7,15,20,13,21,19,27,""
13,29,17,15,30,31,30,28,8,21,22,24,13,21,18,21,17,20,12,14,18,17,22,26,23,""
14,20,23,25,26,34,27,22,32,19,18,21,13,21,14,20,15,25,9,10,20,11,30,17,23,""
15,22,12,16,27,27,20,36,14,11,10,12,3,9,16,4,11,13,11,30,23,20,10,23,20,""
16,26,22,20,35,32,35,41,21,21,17,23,30,21,25,25,18,18,11,20,24,21,21,26,32,""
17,14,15,24,23,21,34,20,22,22,33,32,16,15,10,8,12,14,10,19,11,29,13,24,26,""
18,21,20,24,34,22,26,43,4,4,8,10,14,6,9,11,6,12,18,18,27,28,20,19,30,""
19,28,35,31,24,42,33,27,28,27,22,14,25,25,17,13,15,30,24,40,37,33,42,40,32,""
20,53,32,35,33,50,53,50,21,23,14,23,29,22,35,40,32,31,37,33,37,25,29,34,37,""
21,45,38,30,38,56,45,58,33,30,21,22,24,25,18,23,20,18,19,13,16,18,24,26,24,""
22,22,32,21,28,31,45,32,32,32,24,37,27,20,23,25,23,16,12,18,21,21,20,33,15,""
23,28,25,25,33,27,30,24,19,34,56,19,23,29,14,17,20,16,19,17,19,22,26,21,21,""
24,23,16,27,27,31,42,28,14,16,13,20,22,23,27,30,25,21,16,51,27,17,27,27,29,""
25,29,25,21,26,23,44,25,8,21,3,5,4,3,10,6,28,15,19,17,21,14,17,14,27,""
26,20,16,16,25,26,26,22,19,35,23,31,22,18,17,21,17,22,19,16,20,20,22,24,29,""
27,21,25,17,21,25,10,23,26,35,23,27,36,22,29,38,27,24,33,32,23,21,29,36,25,""
28,24,23,22,38,35,14,43,35,39,26,24,30,9,53,25,22,28,24,26,19,18,23,19,14,""
29,25,29,17,32,35,19,32,40,33,34,20,18,33,30,30,18,14,19,12,18,15,29,24,30,""
30,20,28,19,28,27,32,26,30,29,25,28,31,20,15,24,12,16,26,19,18,27,31,24,29,""
31,19,22,16,15,23,27,24,24,31,12,23,28,20,36,4,21,18,13,22,-1,-1,-1,-1,0,""
