oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,75,103,77,70,67,108,105,108,106,111,76,69,48,28,20,9,2,11,12,25,44,62,73,75,""
02,85,89,77,90,101,74,66,75,84,75,61,73,43,27,19,9,13,6,12,31,45,61,67,92,""
03,88,106,98,75,70,56,1,5,3,1,4,21,40,43,11,15,9,10,19,25,43,51,58,70,""
04,81,94,84,67,76,49,60,86,46,40,38,48,23,37,22,14,18,7,14,30,39,42,79,69,""
05,78,98,89,96,82,72,67,60,53,47,49,33,30,20,18,7,3,6,16,26,31,48,61,91,""
06,114,107,87,86,83,76,72,52,76,54,66,46,34,30,19,9,8,8,14,26,47,62,94,97,""
07,121,126,128,86,99,70,85,79,63,60,86,80,42,36,18,7,15,17,12,25,49,67,88,108,""
08,101,106,122,98,85,84,87,85,82,81,66,73,43,22,14,21,17,15,28,55,85,110,90,103,""
09,120,124,117,101,96,75,94,84,86,57,53,45,40,32,24,11,7,20,17,46,53,59,70,97,""
10,120,127,124,97,87,73,60,56,39,69,51,45,39,32,22,10,9,9,20,28,47,64,48,3,""
11,0,16,113,79,66,75,77,68,66,53,41,43,23,21,20,5,20,12,9,28,40,56,84,95,""
12,100,162,143,105,92,83,79,65,68,58,67,43,43,32,22,13,11,17,23,39,54,85,94,98,""
13,104,114,96,89,107,78,80,65,36,42,35,29,21,16,11,9,13,10,17,35,47,62,81,117,""
14,120,112,84,91,100,84,90,81,74,66,52,46,36,33,21,7,9,12,15,31,58,76,81,103,""
15,113,113,114,127,101,110,87,68,61,57,53,44,30,22,11,5,8,10,23,28,47,64,71,87,""
16,98,108,92,94,94,88,60,61,63,72,42,59,43,37,14,12,10,8,20,32,37,68,87,99,""
17,102,95,133,97,88,78,107,65,44,41,78,56,34,36,17,13,6,11,12,26,42,61,70,96,""
18,94,122,122,129,75,83,81,73,72,70,48,54,32,35,23,11,9,11,11,23,51,71,76,107,""
19,99,126,132,127,101,97,88,93,57,57,70,66,34,27,17,13,16,17,15,32,42,51,86,98,""
20,126,110,116,113,95,97,95,88,58,48,46,50,34,23,21,10,15,15,18,32,35,60,89,115,""
21,123,155,150,124,114,101,97,81,71,65,54,54,41,29,24,19,16,11,15,38,46,66,78,138,""
22,138,148,164,142,115,134,102,110,78,69,45,52,39,23,20,8,15,13,15,32,53,76,103,133,""
23,140,161,144,147,129,111,119,102,71,52,57,52,40,28,12,10,12,13,11,23,34,46,84,104,""
24,130,116,136,114,104,81,91,64,44,70,50,36,24,30,18,13,9,10,13,31,39,70,79,102,""
25,130,119,128,115,118,101,92,63,51,44,43,31,23,23,14,15,9,4,11,20,34,73,71,86,""
26,101,113,125,107,95,87,82,78,62,65,53,50,37,35,20,7,14,6,8,28,49,66,75,95,""
27,112,90,109,98,90,82,71,68,59,62,44,38,36,26,10,6,7,5,9,32,37,53,61,77,""
28,99,130,105,97,79,95,64,57,59,44,51,31,26,26,12,10,13,11,11,24,25,39,52,81,""
29,101,99,92,61,72,94,94,86,57,59,49,36,33,22,22,7,6,6,11,24,38,47,78,69,""
30,77,80,93,76,69,64,45,71,48,59,48,34,21,22,25,8,6,8,9,17,34,42,61,55,""
31,65,79,92,76,55,51,44,55,56,59,35,41,31,23,12,8,3,5,10,18,40,35,34,-1,""
