oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,78,78,107,98,81,50,47,-1,93,42,-1,-1,-1,31,53,80,49,29,43,47,85,80,75,92,""
02,81,82,101,78,95,92,116,126,117,111,125,83,106,62,63,74,64,35,51,52,65,74,68,90,""
03,96,95,88,87,89,102,101,124,116,134,104,107,107,86,82,61,49,43,58,81,74,70,76,84,""
04,45,102,89,100,83,102,97,121,116,118,102,118,98,69,84,85,51,38,39,80,73,84,78,94,""
05,85,93,92,100,111,94,111,98,92,115,102,104,68,75,90,82,87,68,81,67,72,65,85,65,""
06,83,85,93,82,94,90,96,104,114,119,105,106,98,94,65,58,31,43,82,70,73,76,73,79,""
07,77,102,103,97,114,102,107,110,126,122,116,135,147,120,106,106,94,84,96,82,66,83,87,105,""
08,105,108,89,95,94,105,111,114,115,112,111,114,118,93,88,89,72,101,119,101,129,189,230,126,""
09,139,140,104,100,88,111,86,118,114,107,110,101,100,98,91,89,13,68,83,79,32,72,104,84,""
10,86,121,121,81,98,90,103,128,90,95,107,91,80,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,41,68,74,83,74,86,78,88,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,53,53,49,69,70,""
12,71,67,79,77,85,96,88,103,81,-1,-1,119,104,62,-1,-1,-1,-1,44,68,80,77,76,96,""
13,92,96,97,108,101,114,112,133,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,56,72,77,76,""
14,92,86,95,70,76,89,84,82,81,84,89,83,66,90,84,81,59,58,67,64,70,76,55,63,""
15,86,80,84,88,85,94,69,98,84,73,96,74,41,72,77,64,49,44,72,73,65,81,63,81,""
16,87,79,87,92,95,92,97,96,109,85,89,68,82,80,74,72,49,77,68,79,-1,72,68,81,""
17,92,98,98,109,139,133,117,137,134,115,74,91,21,60,91,82,35,18,74,85,98,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,106,131,""
21,140,144,175,158,181,178,205,178,193,177,150,155,180,138,175,156,120,129,114,101,132,125,99,93,""
22,61,123,119,120,128,118,140,-1,-1,120,124,109,117,95,113,98,76,87,113,102,104,102,105,86,""
23,89,90,105,100,85,111,121,112,118,96,117,87,82,74,82,93,83,87,63,70,80,105,87,107,""
24,91,105,102,100,107,103,94,106,110,108,88,81,63,50,55,60,62,70,68,90,84,79,75,94,""
25,112,113,112,108,108,125,113,113,-1,-1,-1,-1,-1,-1,-1,-1,91,79,78,80,86,77,78,109,""
26,82,90,117,122,106,107,111,104,125,113,97,110,99,78,84,82,77,68,51,71,71,47,62,80,""
27,93,83,83,86,105,99,98,107,109,119,95,96,84,99,81,97,83,82,68,70,74,74,57,84,""
28,89,82,93,107,108,93,122,118,88,81,82,97,97,83,69,74,80,43,49,60,68,61,74,86,""
29,80,89,103,96,90,104,104,99,110,60,83,71,89,77,96,76,84,72,68,93,84,71,79,67,""
30,95,92,115,107,85,97,108,103,92,85,107,75,115,99,90,37,79,79,74,67,72,75,76,101,""
31,84,95,100,98,92,105,101,90,97,100,89,85,86,89,82,62,52,58,75,1,68,86,-1,250,""
[E]bchb,"kIndh`e'jfd"
