may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,16,24,22,20,28,17,29,27,23,27,22,34,20,16,21,11,10,8,12,15,9,3,11,""
02,24,13,13,22,22,28,27,26,22,26,19,30,20,13,14,17,17,9,13,6,10,8,18,12,""
03,16,22,16,15,28,43,30,20,18,19,20,28,16,18,22,18,13,6,7,11,11,8,7,13,""
04,12,9,11,17,19,29,22,36,44,39,22,25,20,15,18,12,9,12,12,7,4,9,9,10,""
05,10,19,20,15,25,29,36,48,45,61,62,43,23,21,21,14,10,12,10,12,10,9,15,16,""
06,24,13,22,28,53,92,98,96,112,94,97,57,53,32,23,16,15,11,9,14,8,16,9,12,""
07,-1,-1,-1,-1,-1,-1,-1,-1,72,51,31,38,25,17,12,8,16,16,12,11,12,9,12,11,""
08,19,12,21,18,25,23,38,33,30,40,30,28,41,23,11,12,16,7,8,8,10,15,14,7,""
09,20,20,12,20,29,54,33,33,35,41,25,26,13,34,20,26,14,16,13,13,15,14,12,22,""
10,20,12,17,24,22,25,25,34,29,27,30,29,19,27,25,20,10,11,5,13,15,10,17,20,""
11,15,16,30,25,35,28,55,43,29,46,28,19,31,22,21,23,16,11,6,15,11,15,15,15,""
12,13,17,15,12,25,34,34,32,33,23,15,25,22,25,23,19,13,13,6,11,13,9,12,15,""
13,13,16,19,16,27,26,28,31,28,25,19,30,23,24,21,16,15,11,15,11,6,11,20,15,""
14,17,19,19,30,20,21,31,37,-1,-1,-1,-1,-1,-1,-1,-1,14,18,17,14,21,22,15,22,""
15,12,27,28,23,34,43,33,42,28,36,27,38,26,21,23,23,15,15,8,20,7,17,13,20,""
16,21,17,20,18,28,34,42,41,33,32,15,30,27,24,22,16,18,11,16,8,9,13,16,15,""
17,20,16,22,21,22,35,24,37,22,25,20,26,23,25,16,16,17,12,6,18,13,10,17,12,""
18,18,24,16,25,21,22,28,33,34,32,25,30,23,24,22,17,19,17,13,5,16,7,18,17,""
19,20,26,25,24,27,26,37,39,26,27,24,25,20,24,27,15,19,12,11,14,15,8,11,14,""
20,12,22,17,20,29,30,29,36,31,24,32,28,25,18,19,26,17,15,9,11,12,19,14,19,""
21,21,18,21,24,21,25,34,41,34,22,18,21,30,26,22,16,17,12,18,11,12,16,24,17,""
22,17,22,23,18,25,33,42,35,27,26,21,19,21,24,22,19,13,6,16,14,20,14,13,20,""
23,16,19,17,21,21,26,30,39,26,12,25,19,19,28,26,17,15,12,9,18,19,11,14,23,""
24,18,20,23,29,26,26,44,35,41,22,26,13,23,22,31,21,20,17,14,14,14,19,15,22,""
25,20,18,19,20,31,33,44,34,35,23,-1,-1,-1,-1,-1,8,12,14,14,20,12,16,11,19,""
26,18,19,16,25,13,32,40,46,36,38,22,23,18,22,16,15,16,17,13,11,16,17,19,16,""
27,25,25,19,22,13,38,43,31,29,27,38,28,25,33,12,11,21,19,17,10,17,16,13,28,""
28,23,21,20,28,26,41,30,35,31,21,16,9,14,7,5,8,5,8,21,13,21,14,8,19,""
29,18,15,27,21,29,31,42,45,1,-1,-1,4,5,4,8,12,13,20,10,9,10,10,18,10,""
30,18,13,17,18,20,26,39,39,22,24,18,18,28,17,18,17,10,12,18,11,4,12,9,12,""
31,21,15,16,12,17,33,26,40,36,16,17,15,18,17,15,9,13,13,19,14,6,10,13,1,""
[E]klgIn{llga`eezdh`e'jf',"b"
