may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,6,10,11,3,10,8,13,15,""
04,18,7,8,29,32,29,29,31,35,31,57,55,30,54,23,30,19,5,19,7,6,20,26,38,""
05,20,20,25,36,32,48,32,57,69,81,109,79,42,28,38,13,23,22,23,5,9,14,11,24,""
06,20,25,34,35,45,49,54,57,57,66,101,76,55,20,7,8,2,9,6,3,5,1,2,4,""
07,5,3,15,12,18,15,18,21,12,29,28,27,19,12,13,11,9,6,4,7,1,7,12,11,""
08,16,15,28,29,24,36,19,20,35,33,24,21,29,18,12,16,8,9,17,13,13,3,4,6,""
09,7,10,17,19,19,19,13,18,11,22,12,15,17,13,13,9,4,19,5,4,5,6,7,10,""
10,14,16,11,13,10,8,17,27,11,17,8,6,14,22,12,9,11,4,10,9,7,6,8,7,""
11,7,8,14,15,21,18,12,17,26,20,11,18,7,14,16,13,6,4,10,2,9,21,7,9,""
12,4,11,10,13,39,34,13,12,17,19,17,26,20,13,12,13,4,7,4,9,4,5,11,12,""
13,10,5,14,20,12,18,16,19,18,16,23,14,7,10,12,15,14,7,23,2,13,4,9,7,""
14,14,6,9,7,9,14,7,28,14,7,12,7,17,6,14,10,5,2,8,10,3,5,6,13,""
15,11,10,16,16,24,16,11,12,11,16,23,16,19,9,24,12,11,12,4,7,6,5,6,4,""
16,12,8,3,12,12,13,14,8,8,11,6,14,9,11,9,4,8,8,2,4,6,3,7,7,""
17,8,5,10,8,12,9,14,11,15,10,10,14,15,-1,8,9,16,18,3,4,5,26,13,8,""
18,11,13,14,15,17,13,23,4,21,23,20,15,9,11,6,11,14,7,4,12,9,10,18,10,""
19,7,13,5,9,9,9,6,6,14,-1,4,9,15,13,20,19,13,8,5,10,4,7,5,8,""
20,9,9,11,5,12,11,14,13,15,9,9,8,13,12,15,9,14,9,4,3,8,10,13,12,""
21,10,16,15,14,21,13,15,15,13,20,14,15,14,26,11,12,4,10,16,9,7,8,3,7,""
22,9,13,10,12,9,9,7,13,11,19,12,18,12,18,12,12,19,7,5,12,16,12,3,6,""
23,9,16,4,10,11,17,7,6,6,9,16,13,7,8,12,7,13,8,9,10,8,8,6,8,""
24,8,11,11,11,6,8,4,5,5,15,8,10,16,7,-1,1,8,8,8,6,13,8,2,2,""
25,11,10,4,10,14,5,9,8,8,9,13,19,12,17,21,14,6,12,9,3,8,8,3,8,""
26,10,7,8,17,12,12,16,15,13,15,13,15,7,9,16,24,18,19,15,5,6,13,10,7,""
27,10,19,13,20,12,18,15,15,8,3,11,9,14,6,7,7,8,5,4,0,11,8,8,16,""
28,12,21,23,21,31,12,19,25,17,7,20,20,20,17,15,6,10,15,14,7,5,13,11,17,""
29,23,25,23,19,31,29,29,19,38,27,29,23,34,24,15,15,18,11,13,9,9,15,4,22,""
30,23,-1,6,23,30,30,25,39,16,27,27,22,28,31,24,19,14,5,8,1,11,10,10,7,""
31,11,25,15,22,26,16,25,28,23,14,13,17,17,20,16,10,17,14,7,8,9,7,4,-1,""
