may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,17,20,39,54,92,109,121,152,183,200,196,227,247,271,282,222,176,149,142,109,92,69,41,""
02,22,18,17,43,60,90,100,140,174,211,235,261,291,357,347,244,226,194,188,122,105,78,57,44,""
03,21,13,33,34,73,104,119,140,145,214,243,279,292,324,340,291,270,172,130,128,99,71,56,28,""
04,17,15,14,25,63,81,111,151,175,216,247,295,382,370,423,353,344,262,289,204,117,105,80,25,""
05,18,6,17,31,46,65,86,137,156,237,312,361,395,405,410,396,421,374,260,241,105,84,38,34,""
06,23,12,13,43,59,78,107,123,151,232,374,427,408,395,418,378,340,384,265,233,125,87,58,-1,""
07,52,13,19,29,58,90,106,112,131,177,261,347,382,334,384,377,346,302,235,163,124,87,71,36,""
08,17,24,29,34,71,93,115,116,139,186,265,324,356,377,355,338,253,236,228,161,98,84,69,39,""
09,36,24,98,48,68,114,117,150,173,200,242,266,329,301,351,289,288,207,187,126,92,85,64,35,""
10,15,22,22,29,57,94,110,131,148,218,255,266,312,292,329,309,320,295,173,136,101,103,50,50,""
11,88,19,99,45,77,117,102,127,151,190,236,248,305,313,-1,-1,264,153,146,124,117,93,71,27,""
12,24,10,28,43,56,80,114,126,146,170,197,246,245,285,314,310,247,180,179,150,105,89,67,26,""
13,24,11,13,43,53,85,94,98,133,142,174,293,305,330,-1,272,185,178,169,147,122,109,59,-1,""
14,92,21,36,30,51,79,125,107,124,183,159,166,170,253,272,263,236,214,134,97,99,79,58,27,""
15,14,12,13,23,43,87,86,100,127,145,138,194,170,229,275,240,202,141,122,110,94,80,88,62,""
16,13,16,9,39,63,77,94,105,142,170,158,189,210,199,250,220,169,134,110,103,107,66,53,32,""
17,12,19,11,20,43,94,116,123,136,155,170,178,170,222,231,219,-1,-1,-1,95,79,75,52,-1,""
18,68,24,14,20,36,59,85,90,140,152,133,176,208,189,275,240,198,155,128,118,124,73,61,24,""
19,23,18,14,34,57,75,100,109,142,179,174,229,182,200,231,226,152,116,108,98,80,62,45,32,""
20,17,107,44,41,51,85,80,111,119,152,162,176,187,208,-1,257,165,135,104,83,111,69,64,38,""
21,20,14,10,32,62,68,102,115,158,154,151,191,176,218,236,222,164,150,100,96,90,72,51,34,""
22,20,11,14,29,44,91,90,150,176,140,161,176,199,220,204,231,166,143,121,95,120,91,42,33,""
23,26,19,22,30,75,91,101,130,176,167,173,150,228,235,236,216,154,128,97,80,72,59,58,32,""
24,22,11,17,35,69,103,125,150,166,193,190,197,206,327,241,250,132,104,88,68,71,63,52,33,""
25,16,16,11,17,48,85,106,104,117,145,132,166,179,172,203,169,148,128,97,81,80,46,37,19,""
26,15,2,2,7,12,18,11,36,64,107,119,134,183,173,245,212,190,152,108,66,67,62,45,24,""
27,8,5,4,0,6,8,17,44,98,144,157,192,219,251,253,223,176,127,106,73,63,56,32,16,""
28,7,6,4,2,8,9,17,35,97,123,123,164,198,201,194,196,139,111,70,64,71,68,41,30,""
29,15,6,9,10,47,100,134,165,176,163,183,165,245,232,254,259,169,118,109,67,78,76,56,40,""
30,33,21,28,37,69,94,139,134,149,159,156,186,217,253,261,179,160,119,95,82,87,71,58,34,""
31,16,27,19,23,66,117,124,103,129,157,163,143,213,244,264,267,179,123,99,96,62,62,54,-1,""
