may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,29,32,33,27,12,8,9,11,10,8,8,9,12,7,8,4,4,5,3,8,13,17,32,""
02,29,46,41,36,40,34,21,17,16,30,8,10,12,17,12,10,3,2,4,8,13,14,12,21,""
03,25,25,20,40,31,12,17,11,20,10,8,6,11,18,5,4,2,5,3,7,13,13,14,10,""
04,17,17,28,29,36,20,18,13,14,13,12,5,5,10,7,7,12,5,12,9,14,9,20,23,""
05,20,31,42,49,40,20,23,42,22,22,21,19,13,5,11,8,1,5,4,7,15,17,29,40,""
06,34,41,33,55,48,40,27,32,36,24,28,24,16,9,15,8,6,5,3,10,12,21,19,33,""
07,42,34,38,41,54,29,26,29,22,20,14,17,15,14,6,12,6,4,2,10,12,16,19,24,""
08,37,36,33,47,49,18,27,15,21,23,12,13,15,15,9,6,2,6,2,5,7,13,16,30,""
09,37,24,34,26,25,23,18,18,13,10,10,12,9,10,14,8,4,6,9,9,9,22,22,22,""
10,17,19,20,31,39,13,18,17,19,10,12,12,11,15,12,7,5,2,3,11,18,22,21,25,""
11,33,39,31,36,58,46,25,25,11,8,15,6,12,14,9,8,12,6,7,9,5,14,24,25,""
12,29,48,34,38,26,15,18,17,24,15,9,15,14,17,16,6,6,3,5,9,12,17,24,35,""
13,51,58,60,52,49,39,21,15,12,11,9,14,11,10,23,14,7,7,2,6,12,20,24,35,""
14,36,50,55,50,40,18,25,23,21,18,12,16,16,11,9,7,2,5,9,14,13,17,14,26,""
15,36,31,34,35,19,13,19,20,12,16,21,23,17,15,7,2,5,3,5,14,10,11,17,18,""
16,31,33,27,48,34,20,19,16,14,13,10,15,15,12,17,9,7,5,1,6,8,15,21,27,""
17,40,32,32,32,34,17,16,24,26,15,11,9,11,7,10,7,10,8,8,11,4,14,13,22,""
18,30,38,24,44,32,29,12,15,11,-1,11,11,16,23,9,14,9,3,9,12,17,23,24,28,""
19,36,49,55,45,32,16,28,36,18,25,16,22,12,15,13,9,2,6,9,11,11,21,21,30,""
20,43,50,57,54,47,49,44,43,13,12,13,20,24,32,26,16,13,11,21,30,27,40,55,59,""
21,68,78,92,90,86,46,30,40,21,19,18,16,14,24,19,14,7,12,16,28,35,43,29,50,""
22,50,49,41,59,47,35,28,24,35,11,12,14,17,19,16,18,11,15,12,14,22,31,34,51,""
23,56,54,63,57,43,26,23,15,24,13,17,8,23,20,19,9,13,5,3,22,22,31,48,42,""
24,48,52,50,51,33,27,28,35,23,11,12,8,12,13,16,9,5,12,4,18,21,24,36,37,""
25,33,48,59,48,36,33,23,23,20,15,11,17,15,25,21,18,13,3,8,12,18,25,30,47,""
26,39,31,37,39,29,14,34,31,17,14,11,7,18,13,9,10,7,6,7,8,15,34,29,42,""
27,34,48,51,63,29,21,33,21,16,10,10,14,16,16,26,10,12,6,5,19,13,32,27,52,""
28,40,55,61,58,36,26,25,29,16,14,7,16,25,15,16,12,10,10,7,20,19,19,23,43,""
29,63,61,77,77,63,22,40,19,28,21,13,17,18,18,12,16,13,13,12,22,43,41,49,56,""
30,47,78,81,85,65,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
