may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,24,10,10,32,16,20,34,24,41,52,51,41,25,16,21,15,22,24,20,31,18,25,25,""
02,23,26,30,28,33,30,21,34,29,32,44,48,38,20,15,19,27,23,26,18,23,23,20,25,""
03,16,7,25,18,17,26,21,16,31,21,23,28,25,23,19,28,20,15,30,18,11,18,19,31,""
04,26,14,17,11,28,25,30,30,33,28,25,21,26,37,20,25,24,31,16,25,32,14,20,21,""
05,28,26,33,29,35,25,36,33,32,23,17,26,29,21,27,16,27,32,33,11,23,25,35,28,""
06,26,21,17,12,24,40,33,19,27,26,30,43,34,30,30,28,28,23,19,14,24,15,20,20,""
07,13,16,5,12,8,6,19,12,16,18,18,12,8,12,15,13,8,20,15,13,14,16,16,20,""
08,19,5,14,8,11,15,29,33,40,42,42,31,38,33,37,31,36,33,30,27,18,27,34,33,""
09,41,31,36,16,22,33,33,29,22,40,30,30,29,27,29,33,20,35,29,29,19,21,22,28,""
10,23,28,32,29,30,33,43,21,31,41,28,24,24,19,29,19,31,27,27,30,26,32,35,34,""
11,43,43,18,18,15,37,28,39,36,41,36,32,39,44,20,28,28,37,39,39,31,25,26,17,""
12,20,16,11,10,7,21,11,19,17,18,10,14,9,15,15,12,14,19,12,19,17,11,13,28,""
13,17,14,19,7,15,13,25,15,13,19,12,10,10,10,8,13,12,10,14,14,10,13,17,18,""
14,13,15,12,17,12,16,9,14,14,12,18,14,14,23,18,22,13,20,15,25,21,18,24,28,""
15,30,33,33,36,40,24,25,33,51,32,50,58,34,44,44,45,42,49,35,33,48,36,29,40,""
16,14,29,41,18,42,41,50,36,33,42,34,44,40,29,43,40,42,34,52,36,31,35,24,34,""
17,32,35,32,33,23,35,34,33,30,35,30,28,23,31,40,33,42,31,35,11,31,40,39,44,""
18,39,32,26,35,41,31,48,32,34,29,42,29,32,28,37,30,33,31,16,31,30,37,28,25,""
19,44,26,31,31,36,46,44,38,34,33,36,31,26,45,45,23,36,20,25,15,31,23,34,18,""
20,31,23,23,33,27,29,32,28,29,22,28,25,28,45,33,37,31,18,39,32,27,25,35,30,""
21,36,24,37,27,30,34,35,43,36,38,26,42,27,36,37,32,29,27,38,32,42,37,34,32,""
22,30,30,30,20,31,50,43,44,37,43,38,25,40,46,32,35,38,33,31,25,35,36,42,42,""
23,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
24,0,13,41,45,33,45,37,40,42,37,36,32,28,37,52,41,38,36,25,40,22,27,41,34,""
25,41,33,6,18,12,3,39,31,36,23,30,17,29,23,32,48,46,39,16,35,46,32,45,38,""
26,35,33,17,15,14,38,35,33,41,31,34,31,19,30,36,35,29,35,28,24,27,31,30,25,""
27,32,24,32,42,49,50,52,55,53,54,46,44,54,36,42,51,40,44,35,47,34,33,44,28,""
28,40,31,12,18,22,16,19,26,15,25,13,20,25,24,15,25,27,31,28,33,35,23,28,30,""
29,24,15,19,22,16,9,10,7,15,10,11,24,14,13,34,34,42,42,38,46,36,41,38,46,""
30,37,46,33,45,44,50,46,52,53,48,43,40,60,36,53,36,43,36,53,44,40,58,32,51,""
31,52,56,59,38,42,25,45,45,48,50,45,36,35,51,43,55,37,33,41,37,49,44,35,-1,""
