may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,30,31,31,34,29,33,36,39,18,15,5,2,4,8,3,-1,1,3,14,14,8,15,11,30,""
02,17,26,33,41,31,36,52,45,19,11,2,5,5,6,2,2,2,-1,2,4,4,5,13,13,""
03,24,28,33,28,34,44,33,27,16,2,6,1,3,1,-1,-1,-1,-1,-1,-1,1,7,5,14,""
04,13,20,20,24,29,35,35,36,36,28,20,4,3,-1,-1,1,-1,-1,1,-1,2,4,10,9,""
05,10,9,16,29,30,38,41,49,57,40,27,7,7,-1,1,-1,-1,-1,-1,3,6,2,8,20,""
06,18,24,42,72,74,87,129,100,117,70,11,4,7,4,4,5,2,4,5,5,12,12,23,17,""
07,25,32,25,49,49,63,61,61,33,11,1,2,2,-1,3,-1,-1,-1,-1,3,6,3,6,5,""
08,7,11,7,13,17,18,32,25,16,28,22,19,3,1,1,1,1,1,-1,2,2,6,13,17,""
09,23,22,28,29,40,52,37,38,22,7,4,1,1,-1,3,1,2,3,1,6,11,10,21,17,""
10,21,29,31,35,31,26,37,37,12,7,8,4,8,11,7,4,3,3,2,1,15,7,21,21,""
11,23,21,25,36,42,52,38,33,26,23,10,15,10,10,3,5,4,2,6,6,20,20,26,24,""
12,36,35,32,41,44,40,37,46,43,33,23,22,26,21,11,12,17,8,11,9,8,19,13,13,""
13,27,15,23,21,25,35,31,27,24,8,9,5,9,13,2,1,4,1,4,9,12,15,14,21,""
14,29,28,31,33,39,50,47,50,34,17,16,16,16,38,21,19,14,15,13,13,15,20,24,31,""
15,38,36,29,33,42,50,61,33,35,20,22,10,5,4,5,3,3,2,4,8,10,17,27,19,""
16,18,30,23,40,37,60,51,31,27,4,2,1,7,11,5,4,-1,1,-1,2,8,13,13,19,""
17,25,27,28,26,42,42,43,48,32,8,8,4,2,3,9,4,3,3,3,5,9,17,32,29,""
18,27,24,33,53,65,42,41,57,40,14,4,3,1,1,-1,-1,-1,-1,-1,6,3,8,9,14,""
19,9,20,15,28,25,45,37,36,25,11,12,12,9,13,4,4,2,1,-1,2,1,45,37,15,""
20,10,23,28,44,36,51,41,24,28,31,25,25,12,7,2,1,1,1,-1,1,7,5,7,6,""
21,6,7,9,15,13,9,12,17,4,13,7,6,1,-1,1,1,-1,1,-1,1,1,3,7,14,""
22,9,6,9,10,30,31,30,25,10,8,3,3,3,2,2,-1,1,3,7,16,14,9,10,29,""
23,28,19,21,26,28,47,42,28,11,11,3,-1,3,4,2,3,1,2,-1,3,6,11,19,24,""
24,33,30,33,33,27,59,48,40,23,24,20,15,10,6,6,6,3,2,2,9,12,24,18,26,""
25,40,36,39,36,32,36,58,34,24,10,2,6,-1,-1,1,-1,-1,-1,1,1,2,6,17,9,""
26,18,21,33,25,48,39,49,32,16,5,-1,-1,-1,-1,1,-1,-1,1,-1,-1,2,12,10,14,""
27,24,33,27,28,41,44,35,47,28,13,14,9,3,-1,3,1,-1,1,3,4,10,15,21,16,""
28,22,22,25,18,32,31,47,27,24,19,29,19,15,5,4,12,16,15,18,16,23,17,22,87,""
29,27,45,165,40,47,48,63,49,-1,-1,-1,-1,1,-1,-1,-1,2,1,1,1,-1,7,10,16,""
30,11,10,11,10,17,32,24,14,13,4,-1,-1,2,3,2,-1,-1,1,3,1,2,2,4,4,""
31,7,5,12,11,11,21,21,12,3,2,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,5,1,""
