may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,24,21,18,31,30,24,23,26,27,28,15,9,14,15,9,5,5,6,9,6,11,14,21,""
02,27,15,13,19,21,15,16,15,10,11,17,12,7,10,15,8,9,12,9,6,6,19,20,21,""
03,24,30,30,36,38,49,50,70,56,70,63,38,29,29,24,14,6,16,14,12,9,12,28,27,""
04,21,38,41,47,48,46,71,75,79,63,68,52,33,33,22,26,18,11,13,14,12,19,31,26,""
05,31,36,41,65,65,87,86,87,103,104,87,63,51,27,26,22,18,14,14,15,26,22,25,39,""
06,27,41,55,84,98,103,116,113,89,95,81,59,41,45,39,28,16,17,15,14,14,19,22,33,""
07,37,41,47,56,71,79,90,60,55,49,32,36,24,30,27,18,14,13,17,13,23,35,33,32,""
08,41,48,44,59,59,77,88,95,91,74,64,47,39,38,30,17,22,18,12,9,14,25,32,51,""
09,40,24,37,44,59,56,75,307,240,89,36,42,41,46,31,26,27,21,23,21,27,27,31,31,""
10,38,38,53,60,63,55,57,57,33,45,24,27,28,28,45,44,27,17,20,18,21,41,41,29,""
11,30,12,2,0,1,5,2,9,16,25,21,24,32,27,21,29,11,9,14,21,19,17,34,36,""
12,37,44,71,65,69,89,75,94,75,87,58,63,61,49,32,44,18,18,13,21,30,30,25,45,""
13,57,62,64,56,76,46,18,39,32,47,70,35,32,45,36,17,20,16,13,16,13,18,16,18,""
14,31,28,19,32,42,19,32,74,34,27,34,47,38,26,24,21,18,15,17,16,21,20,23,20,""
15,31,21,32,37,38,25,23,32,46,48,57,53,38,44,37,27,25,17,20,18,21,22,16,20,""
16,20,33,41,43,47,42,63,90,77,67,70,56,38,45,-1,-1,11,36,28,14,29,23,40,45,""
17,40,51,54,46,61,72,66,84,81,64,53,26,20,18,17,35,25,20,22,10,17,29,28,27,""
18,30,40,42,56,64,55,85,88,76,69,59,60,47,44,42,26,21,30,16,30,19,30,38,33,""
19,41,-1,100,47,57,88,76,84,83,62,71,55,55,32,-1,71,30,25,24,28,25,32,39,46,""
20,56,50,46,-1,132,68,63,67,58,40,24,29,41,36,37,25,-1,43,25,20,24,30,32,39,""
21,31,52,51,41,44,-1,116,138,28,22,16,18,39,39,29,30,30,22,-1,45,23,32,23,42,""
22,50,46,56,70,68,54,19,-1,72,37,27,26,19,29,18,22,25,26,16,13,-1,29,32,35,""
23,40,46,35,40,31,4,5,31,55,-1,110,34,32,22,16,22,15,18,10,6,17,13,-1,40,""
24,25,17,16,23,28,19,3,18,29,20,23,-1,41,13,10,14,12,11,7,13,14,13,17,16,""
25,-1,33,14,23,22,27,28,23,25,28,26,17,12,-1,36,11,7,7,4,9,5,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,11,13,17,13,-1,32,9,10,11,12,13,23,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,26,24,""
28,35,31,32,25,39,31,-1,53,15,16,3,5,5,18,15,21,14,13,8,-1,35,22,34,31,""
29,51,45,47,42,45,41,67,5,-1,6,35,29,8,8,2,15,34,25,18,4,1,-1,20,7,""
30,6,2,8,5,9,14,25,38,31,42,-1,37,15,16,20,18,13,7,8,7,4,9,7,-1,""
31,29,9,6,11,10,5,14,13,16,12,6,9,-1,30,25,38,28,15,2,4,4,-1,-1,-1,""
