dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,3,7,9,16,12,15,24,15,30,27,29,34,33,36,23,15,10,13,12,4,4,1,4,""
02,1,1,1,7,10,8,19,29,22,26,30,33,29,36,25,25,42,46,38,16,15,8,4,4,""
03,2,5,4,12,14,19,16,20,25,27,18,10,25,12,6,8,10,23,18,12,10,3,2,4,""
04,1,2,4,8,11,9,32,20,14,12,6,11,8,10,10,10,19,11,8,13,4,9,2,2,""
05,2,1,0,1,0,6,15,8,17,4,13,11,7,14,7,8,2,1,2,1,0,0,0,0,""
06,0,1,2,0,2,5,4,4,9,10,11,14,13,13,7,5,1,3,7,3,3,0,0,1,""
07,0,2,12,2,3,6,5,12,14,6,9,8,16,12,5,4,3,0,0,5,3,11,7,0,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,9,9,5,3,9,5,4,5,""
09,18,9,4,6,10,5,9,10,12,6,12,9,17,13,17,4,11,7,6,6,3,0,1,0,""
10,0,1,8,6,14,9,6,9,7,5,9,8,7,5,9,5,10,7,13,6,2,11,9,7,""
11,0,13,32,55,69,88,84,94,61,71,73,69,85,57,63,59,40,30,35,18,21,9,6,11,""
12,15,22,30,35,42,56,78,57,45,33,34,36,42,36,52,60,62,92,107,57,28,32,27,50,""
13,41,36,37,75,78,106,101,99,72,37,92,87,89,85,53,84,79,94,54,34,41,78,38,27,""
14,38,51,69,65,85,103,125,118,90,42,71,67,57,54,69,44,36,19,25,19,22,19,9,8,""
15,10,10,13,30,31,39,34,31,32,20,36,41,32,34,33,31,52,48,35,39,27,17,11,22,""
16,17,24,32,45,41,31,39,27,18,31,26,40,36,37,55,41,39,53,51,26,23,29,30,21,""
17,17,63,40,42,54,31,29,25,29,24,50,40,51,42,43,35,43,45,25,22,22,16,7,15,""
18,15,13,40,60,31,29,42,31,40,32,53,50,58,57,55,43,31,32,23,29,11,21,10,10,""
19,7,16,21,20,23,23,26,35,31,25,25,34,59,46,40,45,47,28,29,34,26,20,22,12,""
20,11,6,14,12,18,15,18,26,38,29,38,33,32,22,27,30,40,32,27,18,18,22,15,6,""
21,17,9,11,15,25,26,21,20,44,36,33,39,42,40,44,32,35,31,25,23,20,14,16,8,""
22,6,25,48,24,39,35,39,30,31,30,41,40,37,36,51,37,42,45,54,43,30,51,20,57,""
23,5,17,17,22,24,16,30,27,28,32,47,41,24,38,50,38,34,32,26,31,26,19,15,9,""
24,6,10,14,34,46,22,26,21,21,42,40,29,26,41,37,30,26,27,22,20,12,12,3,0,""
25,4,8,27,24,19,24,28,35,21,33,53,28,41,37,44,32,33,35,34,12,19,6,9,2,""
26,4,10,16,18,25,16,22,36,36,32,31,33,39,31,36,48,34,28,24,20,21,16,10,10,""
27,16,15,3,26,22,15,28,33,29,31,24,29,23,34,27,35,22,33,25,17,23,9,17,13,""
28,12,5,12,14,15,17,27,21,38,42,35,51,40,27,40,35,32,36,31,21,23,7,7,9,""
29,6,4,10,10,17,27,25,30,30,40,35,35,34,32,34,29,36,27,32,27,19,11,4,6,""
30,6,2,11,13,12,12,31,27,31,27,30,53,42,34,27,29,31,25,32,20,13,13,9,1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
