mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,69,64,83,72,81,73,85,79,82,69,78,68,69,59,38,29,21,20,33,31,60,51,48,62,""
02,72,75,53,90,87,88,85,78,96,68,88,66,68,53,43,34,40,37,31,42,39,42,58,78,""
03,100,97,90,98,119,92,79,95,95,95,98,91,96,43,50,53,43,27,33,30,56,51,74,86,""
04,85,102,96,101,113,107,110,114,88,92,105,97,77,56,51,63,38,35,38,41,74,82,79,83,""
05,96,107,109,97,104,98,100,111,116,88,100,72,73,62,55,44,34,42,36,36,49,58,65,73,""
06,71,84,76,83,91,95,76,68,98,87,-1,-1,-1,-1,-1,60,45,31,50,43,63,69,80,76,""
07,76,96,111,120,115,120,104,115,99,113,67,20,91,77,82,54,46,37,45,40,52,69,80,101,""
08,89,83,94,115,110,104,108,98,102,100,95,80,104,61,62,39,38,32,37,43,50,84,62,89,""
09,93,93,100,111,101,96,94,90,107,116,88,109,83,73,53,39,35,27,34,35,44,52,72,74,""
10,86,95,84,99,91,82,77,93,87,98,84,90,63,64,46,33,22,24,33,46,42,72,67,83,""
11,95,85,95,90,96,92,87,100,90,88,90,70,55,75,53,25,30,35,30,39,35,46,70,66,""
12,91,72,86,85,92,88,81,77,78,86,88,75,61,55,64,51,23,32,30,47,48,64,87,55,""
13,89,77,92,89,104,92,95,87,87,120,103,86,77,75,50,47,25,32,34,44,52,81,91,77,""
14,80,88,90,104,116,101,96,100,121,109,112,111,91,102,60,41,29,23,33,44,60,77,80,59,""
15,35,40,79,86,100,96,88,108,106,120,118,99,79,71,61,43,40,32,29,46,46,70,75,44,""
16,38,45,46,79,88,91,90,98,109,93,99,98,75,72,44,28,22,26,35,25,53,54,71,74,""
17,80,96,101,97,100,90,91,113,102,99,112,82,80,78,52,45,32,35,25,39,51,67,70,90,""
18,65,77,82,92,98,72,74,69,69,65,70,96,95,71,55,32,27,32,46,45,60,67,67,65,""
19,82,81,64,34,15,10,88,104,107,101,114,98,64,55,59,46,37,20,34,32,43,65,71,57,""
20,88,91,71,32,4,-1,10,43,107,98,119,80,67,66,54,41,28,25,20,29,39,47,43,74,""
21,42,56,58,59,75,86,92,74,90,88,90,75,44,31,17,21,21,12,26,22,23,32,31,36,""
22,41,40,43,56,51,48,53,60,57,63,62,46,48,40,33,35,17,13,17,19,26,22,26,22,""
23,24,16,18,37,49,64,62,73,59,66,67,58,44,40,33,36,12,18,21,32,30,32,25,22,""
24,21,22,16,37,41,53,62,62,47,72,52,55,47,23,34,31,21,24,16,18,26,16,38,22,""
25,24,30,30,37,48,57,61,58,77,62,56,54,41,38,25,19,20,12,19,18,21,19,14,16,""
26,14,16,14,29,47,45,47,43,48,43,62,44,43,38,21,12,12,13,17,12,25,23,24,14,""
27,17,16,14,36,45,47,48,40,50,52,47,47,27,22,19,16,14,8,12,12,16,25,22,17,""
28,17,10,21,50,43,58,43,50,56,68,81,64,45,36,41,31,17,21,20,22,25,42,26,23,""
29,25,25,32,55,61,52,59,55,73,78,85,52,40,45,45,28,28,18,11,23,21,31,22,19,""
30,22,23,33,51,52,58,63,62,63,71,68,72,61,37,32,30,19,18,22,21,29,39,40,49,""
31,46,22,41,51,73,77,78,83,86,84,86,71,67,34,45,45,37,-1,-1,-1,-1,-1,-1,-1,""
