mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,27,13,19,7,8,2,7,8,8,5,2,6,16,6,5,7,9,11,33,7,13,1,0,""
02,1,5,19,17,14,8,8,8,6,7,11,4,0,4,5,1,2,3,4,3,5,5,4,3,""
03,6,1,2,9,9,5,7,7,5,4,2,3,2,6,2,4,3,2,5,5,9,4,8,5,""
04,4,7,8,20,12,9,7,4,7,10,5,7,7,7,4,7,8,1,2,7,4,3,5,5,""
05,6,7,5,8,12,6,10,16,9,2,8,3,7,2,4,4,5,6,7,4,3,1,9,5,""
06,8,0,2,9,6,5,9,7,8,3,3,13,5,1,1,5,2,2,4,0,5,0,7,3,""
07,3,5,4,9,5,6,2,1,2,3,5,13,14,29,9,11,14,6,9,3,4,3,4,4,""
08,2,1,1,10,8,4,3,5,1,1,7,3,1,6,3,4,5,10,3,2,11,6,10,8,""
09,3,1,9,2,7,7,5,7,5,13,6,3,8,9,5,5,4,6,4,3,7,4,3,4,""
10,6,4,3,8,5,6,4,7,2,6,4,5,5,11,5,6,5,2,1,5,3,6,11,6,""
11,10,4,5,6,6,0,2,9,11,5,5,8,3,7,0,10,7,8,21,14,21,14,10,17,""
12,13,21,14,9,7,6,3,7,10,7,3,9,8,9,5,6,4,5,8,6,4,5,10,16,""
13,9,5,6,9,5,6,7,3,6,4,3,8,11,11,7,3,3,5,5,4,7,11,9,12,""
14,7,15,17,11,0,4,7,4,3,7,7,3,6,11,2,9,8,8,19,18,7,3,4,17,""
15,9,16,18,11,9,12,11,4,8,5,11,9,28,23,4,8,12,1,7,5,8,8,8,3,""
16,11,8,6,15,9,8,7,8,12,13,6,10,2,9,5,8,1,6,1,5,5,5,7,6,""
17,12,3,8,18,7,31,39,-1,36,5,4,7,6,4,6,8,3,4,22,8,9,11,10,16,""
18,17,13,15,16,6,6,8,3,10,2,14,8,1,5,4,10,3,7,11,2,3,0,4,0,""
19,3,1,1,6,23,8,6,9,8,13,17,14,7,7,9,8,4,5,11,47,27,19,19,15,""
20,14,12,16,12,13,10,13,9,6,13,13,10,13,14,7,11,12,4,16,45,-1,-1,21,7,""
21,3,6,12,15,20,16,5,11,14,5,15,13,13,12,8,8,14,10,16,2,3,9,13,13,""
22,11,18,13,9,14,6,3,7,6,3,13,33,33,26,26,24,19,19,21,22,18,17,13,14,""
23,15,5,10,14,30,22,21,26,19,24,29,21,22,32,21,19,15,11,18,9,4,9,3,11,""
24,11,14,13,25,23,18,19,12,8,23,30,14,13,8,8,5,5,5,4,5,6,1,6,3,""
25,9,4,4,13,13,6,6,6,11,9,18,11,8,5,5,7,13,6,7,12,2,3,6,7,""
26,4,4,4,9,17,5,11,14,9,9,18,7,9,5,8,9,8,8,6,8,4,6,4,6,""
27,7,4,1,10,10,7,9,7,16,11,13,17,12,8,6,11,17,15,21,19,14,9,8,13,""
28,17,12,9,6,16,29,20,28,22,17,24,17,21,15,19,14,7,6,4,7,5,2,6,2,""
29,7,3,4,3,8,9,12,10,15,9,11,9,4,3,8,9,5,6,6,1,4,5,5,6,""
30,3,4,4,2,7,9,5,13,7,6,11,14,11,11,4,8,3,4,3,3,8,5,2,8,""
31,4,4,9,6,8,9,10,4,9,6,15,11,12,6,6,4,5,5,4,14,10,12,-1,-1,""
