mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,37,80,83,82,83,49,48,46,51,58,66,51,66,51,46,20,17,15,6,10,17,16,41,29,""
02,48,66,57,57,53,75,52,52,54,65,68,84,53,47,52,32,9,14,16,15,19,32,37,36,""
03,61,67,75,69,78,59,50,49,31,70,53,66,67,39,45,40,25,10,13,14,11,19,31,24,""
04,47,62,82,83,51,59,75,37,48,75,52,41,50,47,38,34,20,15,12,11,15,24,22,36,""
05,40,56,65,81,58,53,76,88,67,85,76,79,73,61,76,63,36,15,19,6,13,17,20,40,""
06,58,74,79,71,86,67,40,57,36,59,68,59,58,51,63,53,24,14,10,9,10,21,-1,-1,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,72,72,70,37,37,39,21,12,9,9,11,10,22,38,""
08,54,64,57,90,95,80,56,32,57,73,58,46,58,71,59,48,16,21,15,12,15,15,19,44,""
09,54,63,65,82,76,52,63,50,66,72,52,49,52,48,47,28,10,14,14,13,15,17,34,54,""
10,58,75,73,101,87,79,68,62,82,100,82,97,93,69,45,39,23,20,15,16,9,-1,22,27,""
11,32,64,68,58,37,57,52,60,61,96,81,76,76,100,69,58,26,25,11,3,9,20,27,40,""
12,55,44,74,65,68,61,65,57,61,72,65,100,89,77,54,49,38,12,15,12,8,20,24,27,""
13,45,36,63,79,64,57,67,62,38,69,66,72,81,51,39,51,32,17,9,13,7,10,14,35,""
14,24,38,57,53,60,45,43,36,41,60,79,90,85,80,78,49,29,17,12,10,11,16,28,48,""
15,42,56,71,92,68,63,64,68,70,83,92,80,86,70,75,71,50,22,13,22,11,-1,15,34,""
16,47,52,93,80,64,68,84,65,-1,-1,-1,-1,-1,-1,-1,-1,6,28,18,16,24,16,15,39,""
17,50,59,75,86,73,72,49,53,76,75,42,98,92,89,86,51,35,18,10,17,19,23,10,29,""
18,29,-1,-1,-1,-1,-1,-1,-1,70,82,92,96,106,83,69,48,16,13,17,17,16,26,25,70,""
19,99,86,106,78,73,73,85,62,95,86,88,86,61,44,36,24,10,3,9,9,10,25,22,44,""
20,47,56,64,50,44,35,38,31,48,34,44,53,47,39,25,20,8,4,7,8,6,12,13,25,""
21,26,31,40,26,26,28,31,30,84,157,159,168,104,92,78,59,38,24,24,42,105,152,99,143,""
22,164,217,206,211,217,191,149,148,151,182,140,122,121,97,66,55,37,35,30,20,32,45,54,106,""
23,158,180,178,164,162,146,127,105,199,189,258,225,175,174,128,85,61,44,46,33,64,69,30,57,""
24,112,138,166,175,175,145,160,130,177,190,163,160,143,191,174,83,58,35,28,18,40,49,56,90,""
25,137,187,171,183,152,132,146,150,173,175,216,197,164,148,78,68,40,15,22,23,26,39,65,100,""
26,143,169,181,205,155,162,146,140,152,216,234,205,133,137,56,70,24,35,21,30,23,42,93,129,""
27,191,219,282,230,216,159,131,140,180,217,217,225,213,136,105,77,38,26,28,21,33,67,75,117,""
28,199,220,207,181,182,164,162,140,156,167,213,231,210,168,83,61,36,25,22,30,41,59,97,163,""
29,195,219,248,200,190,137,174,159,199,223,206,184,144,75,76,58,35,26,-1,45,39,55,66,106,""
30,187,201,204,193,193,155,148,162,179,242,230,170,134,96,74,26,27,27,19,23,24,58,85,119,""
31,121,160,176,175,178,122,122,114,131,158,104,105,78,87,-1,-1,-1,-1,-1,7,21,35,-1,-1,""
