mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,24,23,33,20,25,22,38,42,35,46,35,39,22,24,20,24,11,27,21,13,8,14,23,""
02,26,31,26,31,45,27,32,36,46,41,36,48,45,21,37,33,39,42,35,16,28,23,21,18,""
03,28,26,32,25,28,29,49,55,33,44,36,46,46,55,44,34,30,35,21,26,9,24,26,23,""
04,15,24,25,28,25,29,29,36,33,36,38,48,50,52,21,37,29,28,22,24,15,24,22,26,""
05,24,26,29,31,31,50,40,40,37,58,65,74,61,34,27,42,44,28,7,6,19,18,28,21,""
06,25,30,16,31,28,43,27,47,38,43,61,54,64,52,45,44,39,33,33,48,36,13,16,17,""
07,34,21,22,25,30,22,28,47,23,46,48,48,33,31,25,41,44,40,34,49,15,25,20,25,""
08,21,15,24,15,21,31,28,59,31,-1,-1,-1,33,38,30,34,15,19,3,10,20,21,26,21,""
09,20,20,16,30,24,36,31,35,33,49,51,40,36,31,29,24,29,18,19,19,22,22,17,19,""
10,19,24,18,34,20,31,25,50,48,40,47,41,46,27,36,36,22,26,19,16,37,25,21,23,""
11,15,20,21,23,24,38,33,39,40,36,57,37,45,37,30,25,16,28,22,28,30,23,17,19,""
12,24,25,23,38,32,38,52,30,42,34,39,52,51,34,30,24,27,30,15,13,41,7,8,3,""
13,11,10,7,5,12,11,6,8,8,28,29,30,34,29,33,25,20,14,18,24,27,20,21,14,""
14,21,23,13,24,25,29,32,30,30,29,31,28,24,29,38,24,27,34,21,19,21,24,20,22,""
15,20,18,20,31,22,22,17,37,25,33,42,32,20,22,31,28,27,22,19,15,18,23,17,20,""
16,19,24,12,20,21,24,39,31,30,39,37,43,39,38,20,31,32,21,22,16,25,22,19,26,""
17,17,30,16,26,23,25,25,25,37,30,40,41,44,27,28,16,22,16,19,18,24,16,14,20,""
18,19,20,23,29,20,30,15,29,22,39,32,32,29,24,28,24,20,10,24,13,17,12,12,18,""
19,14,15,12,20,29,23,15,26,31,25,29,28,27,23,24,21,23,21,12,19,8,25,22,13,""
20,15,17,19,30,16,22,16,31,26,42,36,39,29,14,12,27,33,27,33,28,20,34,18,19,""
21,18,16,25,23,26,14,19,37,42,30,41,43,48,30,25,28,38,30,19,18,20,28,21,19,""
22,18,19,18,34,21,30,25,24,35,53,44,42,35,33,29,36,22,21,18,22,31,31,40,31,""
23,29,31,25,37,53,37,54,51,55,58,62,69,61,46,38,39,45,37,30,27,31,32,21,28,""
24,29,25,20,26,38,30,37,33,34,33,37,35,43,28,27,31,107,6,17,20,14,17,52,137,""
25,162,163,202,184,179,191,194,215,235,254,255,231,166,131,108,65,45,22,16,34,36,60,99,149,""
26,155,168,184,232,190,160,148,201,219,215,246,236,187,147,104,77,50,13,-1,-1,22,47,68,92,""
27,102,96,126,127,96,122,86,80,116,154,182,196,159,115,91,50,31,31,20,20,26,43,64,106,""
28,141,162,152,140,152,141,118,134,167,204,240,230,179,149,121,60,48,19,15,20,35,65,76,101,""
29,140,152,144,132,141,102,133,23,-1,-1,-1,-1,116,110,115,70,36,18,20,28,47,47,58,73,""
30,123,131,133,142,129,142,135,191,190,192,180,193,179,121,82,51,31,18,26,29,35,34,59,79,""
31,99,152,145,123,145,135,152,146,138,110,151,153,106,102,71,42,16,19,22,17,22,23,8,0,""
