mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,25,26,17,17,19,11,15,16,18,16,10,13,8,4,4,7,9,6,9,14,18,21,22,""
02,37,21,34,21,16,18,13,12,19,17,17,11,9,10,10,10,6,6,5,13,10,16,17,21,""
03,29,20,21,13,16,19,19,11,13,12,14,11,15,6,8,8,5,3,7,15,12,15,19,26,""
04,32,26,19,18,16,13,17,11,14,18,13,8,12,3,9,8,6,9,10,15,12,14,22,20,""
05,29,20,24,22,13,8,14,17,20,16,15,14,15,14,11,13,9,13,11,5,20,9,18,16,""
06,20,21,16,27,14,23,14,16,21,15,14,9,10,16,9,6,5,11,14,11,12,25,23,14,""
07,16,24,31,24,16,19,15,17,15,13,14,22,18,7,6,4,5,10,8,9,14,14,18,22,""
08,25,27,21,16,26,13,12,19,15,20,21,15,13,13,7,14,8,4,7,7,15,15,15,27,""
09,20,26,21,22,20,19,16,13,14,21,16,13,15,9,8,8,7,8,9,8,19,15,21,19,""
10,26,27,21,18,20,14,20,16,17,18,19,17,15,10,10,7,6,5,8,8,16,14,20,20,""
11,29,25,25,22,23,17,17,18,17,18,13,18,9,11,9,12,6,9,7,8,15,19,20,20,""
12,23,31,22,17,19,15,10,17,15,17,16,19,12,8,15,5,7,6,5,15,9,15,18,22,""
13,23,26,26,16,14,21,13,25,15,12,13,14,12,10,7,-1,8,10,7,11,10,28,29,16,""
14,21,23,16,21,19,18,16,18,12,8,17,14,16,10,7,8,6,5,9,6,14,11,23,25,""
15,29,26,28,22,20,15,15,20,18,17,19,12,11,10,14,6,10,8,9,7,16,13,19,15,""
16,22,24,25,13,12,11,15,18,15,13,17,17,10,15,14,5,10,5,8,10,17,8,10,20,""
17,22,27,21,18,14,19,13,16,26,17,18,11,10,9,10,11,6,6,12,12,12,18,18,27,""
18,38,24,24,23,16,12,17,18,19,16,10,8,13,12,9,6,9,6,8,10,16,17,25,21,""
19,27,29,19,18,16,14,12,18,19,20,19,18,11,9,9,10,11,11,4,11,12,16,16,12,""
20,21,25,23,19,11,14,14,11,14,13,11,8,11,10,14,13,2,5,7,11,12,27,16,23,""
21,26,29,28,14,13,11,13,9,22,17,13,11,16,13,11,9,8,9,9,8,13,15,20,30,""
22,19,25,25,17,25,13,10,16,19,14,17,15,15,11,13,10,6,8,3,13,12,25,27,23,""
23,29,30,19,25,16,16,19,14,19,17,16,9,10,15,8,9,8,8,11,9,13,20,17,19,""
24,29,29,24,22,19,15,16,22,16,25,22,17,14,13,10,9,6,7,12,10,16,17,16,19,""
25,29,13,19,24,15,16,18,17,26,26,24,11,11,17,10,10,9,8,5,9,13,14,15,18,""
26,17,24,20,17,12,14,22,17,16,20,16,17,14,16,9,7,11,7,7,16,20,15,22,20,""
27,24,24,19,23,17,15,17,17,16,18,22,16,15,12,9,11,10,9,5,8,20,22,23,18,""
28,20,21,22,21,16,10,14,17,18,15,14,12,15,13,6,8,11,12,13,10,8,14,20,27,""
29,22,19,28,10,12,15,16,13,11,20,13,10,18,6,8,6,10,5,4,11,6,21,23,19,""
30,32,30,17,20,15,8,23,16,17,21,15,16,11,20,12,5,9,9,7,7,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
