mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,24,0,0,24,34,25,12,38,33,16,16,24,1,2,1,1,2,2,8,8,10,15,11,""
02,10,8,0,0,18,25,10,16,26,24,26,22,10,15,10,6,2,1,4,6,8,7,21,11,""
03,14,5,0,1,34,17,11,21,17,19,29,30,18,14,15,9,4,2,9,7,12,15,22,22,""
04,16,29,0,0,26,29,31,23,25,22,36,30,21,7,16,4,7,3,9,12,17,17,27,18,""
05,29,21,2,3,22,27,35,36,33,32,23,33,17,11,12,14,4,3,17,13,10,23,20,31,""
06,41,17,0,0,16,34,24,25,33,28,16,22,4,12,8,2,5,3,7,7,14,15,30,22,""
07,28,16,0,0,14,26,31,22,28,34,26,14,17,18,8,13,3,6,12,12,18,29,25,39,""
08,43,46,9,2,35,35,25,20,31,24,17,35,24,20,14,2,4,4,9,13,12,23,16,29,""
09,42,28,0,0,12,17,16,42,28,24,14,21,14,8,5,6,7,1,6,5,17,23,21,17,""
10,12,4,0,0,14,7,13,14,9,10,15,17,11,6,5,4,4,0,4,8,9,13,21,15,""
11,14,14,0,0,17,10,22,34,13,14,11,40,28,14,9,5,7,8,6,12,12,29,22,27,""
12,32,42,1,2,28,25,39,26,22,34,36,20,5,22,9,11,7,8,7,7,22,28,34,42,""
13,29,28,0,0,20,28,26,25,28,17,31,21,24,4,5,9,2,3,3,10,12,17,24,34,""
14,20,24,0,0,10,31,24,18,33,39,6,7,8,2,2,2,1,7,4,3,14,19,25,-1,""
15,14,9,0,0,12,6,13,9,2,3,7,3,10,12,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,23,18,0,2,20,33,15,25,17,18,12,23,17,9,4,1,3,2,7,7,14,15,27,23,""
17,42,30,0,0,31,29,24,25,32,28,32,19,19,21,6,5,9,5,7,10,16,30,18,30,""
18,27,17,0,0,35,24,47,36,30,27,29,28,22,22,5,6,3,3,5,7,10,25,28,28,""
19,28,15,4,0,20,35,42,35,44,36,39,24,17,17,6,7,8,6,4,4,16,24,18,20,""
20,31,34,4,1,23,33,30,23,28,32,31,33,38,19,4,5,7,5,8,11,9,17,25,21,""
21,36,31,10,0,13,23,28,25,31,40,33,35,20,10,6,6,5,5,14,12,25,29,24,30,""
22,42,38,9,0,26,37,40,40,25,29,32,31,19,15,9,8,3,8,5,3,9,20,18,22,""
23,49,28,0,8,24,24,18,35,38,36,46,39,17,17,4,6,6,3,6,13,21,23,17,29,""
24,35,16,1,0,30,38,26,41,42,1,2,4,3,2,2,4,13,13,13,20,-1,-1,-1,-1,""
25,20,10,0,0,14,31,15,24,17,18,12,2,5,5,7,6,6,11,6,13,16,-1,-1,-1,""
26,21,19,7,0,18,13,26,14,23,3,10,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,19,17,1,0,14,31,36,45,43,32,28,29,30,12,7,5,7,2,6,13,11,28,26,30,""
28,43,40,0,15,24,51,46,35,34,51,32,36,22,16,10,4,10,8,7,4,12,13,27,21,""
29,30,1,0,34,35,29,57,51,30,0,6,9,6,1,8,7,6,12,17,12,16,-1,-1,-1,""
30,10,0,0,17,18,9,17,17,21,28,14,24,19,2,5,8,3,2,2,4,15,13,23,13,""
31,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
