mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,18,15,13,14,15,11,4,16,12,9,7,8,7,5,4,1,4,0,3,9,7,12,17,""
02,22,14,14,7,13,12,10,3,8,10,6,5,9,14,2,3,0,5,3,9,0,7,11,10,""
03,16,10,14,19,11,5,14,8,12,6,11,17,16,9,6,8,2,2,2,4,3,9,6,8,""
04,18,15,11,13,18,8,12,9,11,7,7,15,7,11,3,3,3,4,4,5,6,4,9,14,""
05,16,20,19,22,20,9,12,12,12,12,15,6,9,9,1,2,3,4,5,8,3,5,9,15,""
06,14,11,16,12,15,10,9,15,7,8,4,3,7,9,10,4,1,3,3,6,13,3,8,14,""
07,13,10,18,13,7,18,5,3,5,7,11,6,9,11,1,0,1,3,5,15,7,6,5,5,""
08,15,16,10,16,13,9,13,6,5,6,8,9,6,3,2,6,5,5,7,12,13,7,13,12,""
09,18,11,16,9,13,15,8,11,8,7,9,7,10,6,1,2,3,2,19,9,8,1,23,6,""
10,12,11,14,6,16,7,4,3,16,8,4,5,10,2,4,3,4,1,1,3,18,4,7,7,""
11,15,9,5,15,8,4,2,7,3,7,2,7,5,3,8,5,4,3,5,3,11,9,7,4,""
12,10,12,13,22,10,9,11,4,9,10,5,9,11,3,3,1,2,1,0,4,6,2,6,19,""
13,14,17,15,10,6,9,8,7,6,6,5,7,9,4,1,0,5,6,3,5,6,3,11,12,""
14,9,20,21,15,7,9,8,11,11,10,9,8,8,5,2,5,0,5,1,0,7,9,6,7,""
15,10,11,16,16,13,9,3,10,9,16,12,9,7,6,3,6,3,3,2,13,4,9,2,5,""
16,18,13,13,20,12,5,5,4,8,14,11,2,6,12,10,1,3,1,8,5,8,4,4,6,""
17,10,16,17,11,14,9,6,8,12,10,5,9,1,8,5,2,4,3,7,5,4,7,13,13,""
18,9,13,19,13,12,8,10,10,6,2,12,9,8,3,4,3,1,5,4,4,3,7,8,6,""
19,11,11,12,13,11,5,6,9,6,6,6,6,7,6,2,5,3,5,9,7,2,11,9,11,""
20,13,15,9,9,7,16,11,8,20,13,7,8,4,10,8,4,1,2,12,16,15,6,7,18,""
21,13,18,12,12,7,15,9,6,8,5,9,8,7,9,7,9,1,11,4,8,11,8,9,10,""
22,11,14,12,10,13,7,12,5,12,4,14,12,8,10,5,1,4,5,4,2,2,2,15,11,""
23,19,19,12,10,23,13,21,6,15,11,14,3,9,11,4,3,1,3,3,11,7,6,12,15,""
24,25,22,15,8,17,10,8,3,10,4,22,10,3,9,5,2,0,1,2,10,4,11,8,15,""
25,21,19,12,15,19,15,16,12,9,11,6,10,7,11,4,5,2,20,9,7,4,8,6,12,""
26,12,19,19,13,11,13,10,10,4,6,9,13,14,5,3,3,0,1,1,7,11,7,19,14,""
27,15,20,16,9,17,15,14,3,5,7,6,14,15,19,7,4,4,2,3,4,28,7,14,15,""
28,13,20,18,16,11,10,6,9,5,9,12,7,1,9,6,2,5,2,7,5,5,10,14,17,""
29,16,15,19,17,8,-1,5,7,6,10,14,5,14,11,4,4,7,3,5,5,3,6,8,12,""
30,13,19,17,11,12,7,10,6,9,8,8,11,23,10,9,6,1,7,3,6,3,9,6,12,""
31,12,12,11,11,21,9,4,12,12,7,10,8,13,6,3,4,6,2,1,4,14,-1,-1,-1,""
