mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,29,30,38,23,28,15,33,33,31,37,40,25,27,13,8,17,23,9,12,14,18,25,30,36,""
02,48,33,33,24,27,27,22,23,40,29,33,24,20,18,11,8,7,6,4,12,12,19,18,26,""
03,30,31,35,27,24,29,23,33,25,26,23,13,23,6,6,9,6,7,8,9,15,23,18,27,""
04,39,34,19,30,23,24,30,31,25,31,31,14,22,15,7,6,5,8,10,16,12,24,32,23,""
05,30,29,30,28,21,11,31,37,43,29,39,33,22,27,18,13,8,6,14,9,19,16,26,27,""
06,42,28,26,33,23,32,33,34,34,24,32,21,20,15,12,6,6,10,14,7,15,16,26,27,""
07,21,22,33,20,21,17,25,45,25,20,30,25,18,18,6,7,6,13,8,10,16,21,27,35,""
08,38,22,22,22,41,20,31,29,26,23,26,25,18,27,10,10,4,-1,-1,-1,-1,-1,-1,35,""
09,27,28,24,25,23,28,23,30,27,34,29,19,23,16,11,7,8,7,8,4,27,18,16,22,""
10,31,20,25,30,28,24,32,33,31,33,37,28,28,15,13,4,7,5,11,10,16,19,22,31,""
11,28,22,29,19,21,31,21,30,29,45,45,33,30,13,12,14,6,12,13,9,12,17,20,28,""
12,30,38,31,25,36,29,37,29,29,33,25,30,27,12,16,10,12,7,11,8,13,21,26,35,""
13,28,40,31,20,28,31,36,47,37,34,29,26,29,17,12,5,8,11,7,11,18,25,32,26,""
14,29,33,27,30,21,27,23,41,35,21,35,25,22,8,9,3,6,6,4,6,16,14,22,33,""
15,31,28,31,31,33,20,24,25,24,38,32,22,24,15,17,8,5,8,3,4,16,12,25,18,""
16,27,21,26,23,19,26,25,39,36,31,33,32,16,20,17,7,9,8,9,7,16,15,21,27,""
17,25,26,33,34,24,27,25,30,34,32,29,28,17,18,12,12,6,7,9,9,10,17,25,36,""
18,27,33,40,25,15,13,18,23,41,28,9,18,28,15,9,6,9,6,5,3,7,10,19,14,""
19,18,29,31,16,16,14,21,23,33,32,32,19,13,20,10,4,5,4,3,9,11,14,19,17,""
20,36,29,38,28,23,23,27,26,39,31,18,23,19,9,15,8,3,6,10,8,13,23,15,28,""
21,32,35,29,15,26,30,28,23,37,45,23,24,30,14,10,11,10,9,8,5,12,15,22,30,""
22,26,34,30,17,24,31,27,32,32,29,20,27,23,17,13,8,13,8,2,11,16,30,17,27,""
23,41,37,34,40,35,23,39,37,33,31,26,21,16,25,7,11,8,10,5,9,13,25,23,31,""
24,27,32,33,39,30,20,25,50,37,38,30,30,18,16,10,9,12,5,7,10,14,15,24,19,""
25,36,28,24,29,26,20,33,38,40,37,34,18,22,17,6,11,10,5,10,8,16,19,17,25,""
26,22,27,29,29,33,29,28,39,37,38,35,30,32,10,11,12,15,5,8,13,19,17,39,27,""
27,39,29,29,22,21,16,31,46,39,43,39,26,20,17,13,16,5,10,15,8,22,18,21,22,""
28,23,31,42,45,31,29,43,32,55,41,47,27,25,23,13,11,8,5,12,11,13,30,26,33,""
29,20,25,30,21,18,27,52,27,28,41,33,22,30,12,12,12,9,8,6,11,8,22,27,28,""
30,41,26,28,26,21,26,51,35,34,36,36,34,19,25,16,4,6,11,8,8,9,15,16,25,""
31,36,28,21,23,30,29,27,27,39,32,37,33,33,26,18,8,9,5,7,7,15,-1,-1,-1,""
