mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,32,25,36,26,26,23,24,29,27,33,31,31,23,22,15,12,9,4,6,7,9,13,15,25,""
02,25,32,20,38,32,35,30,21,29,28,30,26,15,12,12,10,7,4,2,3,9,19,22,12,""
03,22,26,23,12,21,35,23,20,31,25,32,23,21,16,12,12,6,4,1,8,9,9,7,30,""
04,25,25,26,17,22,24,29,36,57,48,53,54,48,44,30,20,20,7,13,11,17,17,31,44,""
05,49,54,67,56,55,49,42,56,59,48,53,43,54,40,28,14,16,7,13,12,13,23,61,110,""
06,37,45,49,43,35,43,38,43,43,47,41,43,29,35,19,13,20,17,14,13,16,33,24,46,""
07,68,51,62,49,59,49,49,51,57,55,49,61,44,33,30,25,10,12,14,16,16,29,29,41,""
08,43,46,37,44,43,42,39,50,63,60,66,49,33,35,33,24,14,15,10,11,17,29,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,58,59,64,60,59,51,48,30,26,13,16,18,23,20,27,37,48,""
10,51,39,56,61,64,50,51,54,42,56,66,44,49,36,37,25,13,13,7,9,17,16,27,28,""
11,45,55,43,64,77,51,47,57,52,57,66,63,45,48,31,27,16,14,11,10,14,33,22,30,""
12,52,36,58,37,46,52,36,39,50,52,60,31,36,23,29,26,13,4,12,9,23,38,29,38,""
13,47,47,61,52,49,48,53,50,52,48,51,46,55,35,22,17,13,11,10,13,18,21,28,54,""
14,49,57,54,56,68,45,47,55,56,54,68,62,46,41,33,23,8,11,11,16,13,18,31,48,""
15,46,54,53,50,67,55,39,55,56,74,41,46,40,29,34,14,-1,-1,-1,15,17,18,25,38,""
16,28,41,43,49,48,43,48,45,44,43,46,25,25,15,21,10,9,8,5,9,11,11,15,28,""
17,28,35,18,23,18,21,17,9,14,31,23,14,18,6,16,6,11,7,3,1,7,9,15,20,""
18,6,14,14,5,7,9,4,16,7,3,18,25,30,26,-1,-1,-1,-1,-1,-1,-1,-1,5,16,""
19,22,8,11,9,2,8,6,10,12,18,24,19,24,22,24,10,6,6,3,2,10,9,16,14,""
20,23,31,27,16,14,16,24,18,31,42,31,20,18,19,10,10,2,3,2,6,7,14,17,7,""
21,13,11,10,22,14,19,16,18,14,27,25,31,20,16,20,6,6,4,2,5,4,4,14,9,""
22,12,13,17,23,19,26,15,19,39,30,44,23,27,22,14,14,11,24,2,5,11,17,13,24,""
23,17,24,24,22,17,27,24,16,30,32,34,18,21,20,12,13,10,7,8,2,9,15,10,17,""
24,30,27,26,29,24,31,27,27,35,35,31,26,33,14,14,8,4,4,5,18,8,8,10,27,""
25,32,21,41,15,26,17,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,19,21,""
26,28,15,24,32,40,29,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,10,5,11,""
27,12,6,14,10,14,32,23,34,23,27,27,23,15,21,18,10,6,4,6,4,8,5,8,15,""
28,22,18,-1,26,22,23,25,18,20,25,41,41,26,30,22,13,10,16,4,5,9,8,12,15,""
29,33,22,29,20,30,26,33,42,45,33,31,37,29,36,25,18,14,16,12,8,5,8,16,20,""
30,16,23,34,27,35,33,27,32,41,46,41,32,48,27,25,18,14,10,8,3,10,9,9,13,""
31,15,27,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
