may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,9,21,26,46,62,51,64,68,65,109,99,81,95,81,76,54,38,27,45,56,39,24,17,""
02,14,12,24,23,30,59,66,58,62,54,80,81,104,103,108,78,126,54,34,38,54,32,30,17,""
03,12,19,23,26,28,44,64,49,54,57,81,77,94,117,69,75,43,35,38,37,67,62,31,19,""
04,12,20,21,20,31,44,47,37,62,71,69,96,119,124,79,102,32,30,34,50,61,43,34,14,""
05,7,9,16,28,35,29,27,37,37,35,46,51,62,81,49,54,44,35,26,29,40,24,25,15,""
06,9,8,8,29,26,23,37,25,21,32,45,58,61,53,54,48,54,30,31,27,41,37,22,12,""
07,9,13,12,24,29,48,58,53,49,49,88,96,106,115,94,73,57,32,17,24,27,42,11,11,""
08,13,8,12,18,37,54,51,46,51,40,64,95,95,107,86,69,39,35,18,19,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,69,80,92,84,68,40,37,41,43,38,49,21,10,""
10,8,15,16,26,42,40,54,55,32,35,57,84,69,87,85,81,63,35,9,20,21,20,9,2,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,107,123,109,124,104,83,48,30,42,48,46,31,18,""
14,8,10,13,18,36,46,53,49,62,61,10,86,101,100,90,63,54,36,41,61,55,38,29,25,""
15,21,14,18,24,40,59,70,71,69,57,83,87,98,100,103,64,58,59,51,73,100,74,45,50,""
16,24,35,40,61,112,112,112,128,142,152,168,151,180,206,195,174,115,86,76,77,99,67,40,26,""
17,23,33,37,64,107,77,92,99,132,155,155,166,170,167,83,62,68,45,52,68,85,63,49,33,""
18,27,28,42,44,77,99,144,150,132,144,170,162,184,157,122,95,63,60,78,91,113,117,54,44,""
19,37,84,133,53,137,144,169,185,157,199,0,0,147,239,211,220,126,64,124,104,50,13,129,44,""
20,17,20,71,120,175,138,141,144,173,180,168,162,188,202,160,103,93,61,49,62,178,90,56,31,""
21,34,50,-1,-1,-1,-1,-1,-1,-1,-1,35,276,248,252,210,126,58,64,67,51,140,164,105,62,""
22,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,243,239,272,243,251,198,193,176,162,158,170,122,71,""
23,61,61,72,108,170,165,203,184,178,208,246,262,246,235,220,199,183,134,95,136,117,136,97,81,""
24,25,58,81,118,173,210,227,295,283,262,264,312,281,280,310,282,182,167,166,174,201,167,126,119,""
25,85,103,171,125,159,183,192,220,211,217,240,279,285,285,173,2,12,90,0,33,238,190,127,61,""
26,57,46,66,130,173,206,227,246,248,230,257,250,280,304,275,267,263,238,219,137,139,135,183,72,""
27,67,176,82,110,164,218,253,246,217,238,246,259,267,282,288,129,25,140,134,121,152,161,142,-1,""
28,6,69,68,117,166,242,237,243,218,256,254,275,268,278,291,261,184,132,137,124,166,149,100,80,""
29,83,63,84,122,158,189,236,267,250,258,265,278,311,310,285,275,216,151,119,121,154,-1,-1,4,""
30,79,72,60,133,191,194,249,259,250,265,283,286,273,331,319,276,215,146,148,-1,-1,-1,-1,-1,""
31,-1,-1,0,119,195,236,225,247,252,266,298,295,287,250,248,32,220,150,150,179,214,148,-1,-1,""
