may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,32,30,45,28,49,54,76,68,75,56,53,39,77,27,23,23,13,15,7,13,17,20,25,28,""
02,34,45,34,50,40,63,59,87,82,68,57,41,32,35,23,20,17,10,10,13,11,24,36,39,""
03,42,49,39,63,48,95,83,79,84,83,57,47,34,32,33,36,23,23,10,15,12,32,43,34,""
04,44,48,52,59,64,85,101,81,99,82,62,67,58,45,31,25,25,17,13,19,18,27,41,44,""
05,40,58,66,63,86,102,117,124,128,94,68,75,44,49,40,25,21,18,14,18,18,32,44,50,""
06,47,52,71,62,82,101,115,133,112,99,80,65,42,47,39,28,13,16,19,9,13,13,32,36,""
07,45,49,39,58,84,101,123,116,91,98,87,50,43,44,25,25,15,10,12,17,20,22,52,32,""
08,34,36,51,56,77,81,103,107,105,81,63,54,38,39,40,41,20,12,13,15,13,18,35,31,""
09,46,63,43,58,71,91,119,115,92,91,60,58,45,43,33,40,19,12,18,10,19,27,29,43,""
10,64,56,45,57,71,101,112,112,88,76,77,43,34,44,33,24,18,9,15,27,15,36,33,41,""
11,38,45,53,61,46,52,61,67,88,79,49,61,46,40,35,25,13,8,11,14,15,18,27,29,""
12,50,43,52,60,60,83,99,71,66,52,44,25,20,28,37,28,25,12,12,14,16,22,37,39,""
13,52,34,37,67,66,99,84,83,78,72,59,54,21,25,35,24,38,12,15,7,14,27,20,40,""
14,36,31,38,42,40,63,79,68,52,36,45,40,34,20,25,23,18,5,10,9,23,23,23,31,""
15,33,28,27,37,46,60,64,48,59,56,49,33,27,21,25,36,18,14,15,18,13,17,25,32,""
16,34,40,35,39,42,52,70,63,52,46,39,34,36,31,30,32,12,19,9,7,9,17,20,38,""
17,35,29,40,55,49,54,52,77,76,53,39,47,34,52,46,27,17,13,8,15,20,18,25,37,""
18,51,37,34,40,45,56,63,55,62,64,36,46,32,34,29,30,16,18,9,10,18,22,31,49,""
19,31,46,40,73,53,61,60,45,62,55,34,36,28,21,39,24,19,23,18,18,19,26,34,50,""
20,39,44,44,51,58,63,61,71,88,64,43,52,42,36,34,30,30,17,13,13,19,25,37,47,""
21,50,43,51,53,65,74,65,79,69,51,41,42,43,29,49,33,25,16,12,21,11,27,29,43,""
22,43,50,63,58,51,57,49,65,73,79,60,41,32,7,0,0,3,15,17,11,19,31,48,30,""
23,34,46,48,48,73,73,92,81,69,75,44,40,27,34,26,21,27,17,14,12,20,21,30,41,""
24,52,62,52,52,41,56,82,95,97,66,52,44,41,34,23,37,19,23,14,21,25,35,32,35,""
25,55,47,42,72,58,65,76,75,56,41,38,34,41,20,35,25,26,19,12,13,18,21,32,46,""
26,44,45,59,43,62,63,87,73,57,53,39,36,20,39,28,40,17,17,22,11,13,22,22,35,""
27,28,34,52,48,69,63,76,65,60,49,52,34,33,30,30,34,26,17,15,16,16,28,31,36,""
28,45,34,51,50,49,62,69,72,64,52,51,37,28,35,43,35,18,17,26,9,10,21,25,38,""
29,40,40,52,69,83,67,58,73,65,55,46,35,43,40,19,27,22,32,19,16,21,33,33,51,""
30,53,42,71,69,76,79,102,82,70,76,47,45,38,54,49,41,36,19,20,20,21,24,39,34,""
31,48,47,56,65,66,73,75,101,75,62,75,64,28,29,27,40,28,20,15,19,19,32,49,51,""
