may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,11,8,6,5,4,14,19,16,11,10,7,4,15,8,6,9,5,10,11,16,16,25,17,""
02,22,18,14,21,20,25,22,28,23,9,10,10,9,9,10,7,5,4,3,10,11,12,15,9,""
03,10,4,5,8,8,18,16,20,20,11,9,9,3,13,11,9,1,9,6,11,10,9,14,17,""
04,12,8,21,22,15,20,28,15,9,9,12,5,6,7,4,11,1,7,7,6,10,6,0,10,""
05,12,12,14,16,30,22,23,20,14,14,14,9,4,6,11,11,16,5,9,7,13,14,20,31,""
06,32,23,30,26,28,47,31,30,22,23,6,13,15,7,3,7,9,7,5,7,6,13,15,14,""
07,12,25,24,26,21,23,28,36,29,14,19,7,6,7,7,4,5,6,6,6,8,31,19,18,""
08,29,16,28,23,20,18,9,25,11,10,7,7,9,5,0,1,7,4,4,7,8,4,9,15,""
09,10,16,20,20,31,26,31,22,19,18,10,6,6,-1,-1,5,3,4,5,11,10,16,19,22,""
10,25,18,25,35,37,24,40,24,34,16,14,3,6,2,8,5,7,9,9,6,17,13,18,17,""
11,25,22,23,16,28,33,34,23,4,11,4,3,6,1,3,6,7,4,7,9,4,8,16,11,""
12,15,27,15,22,25,25,32,32,19,8,8,8,5,2,5,5,3,2,2,4,9,10,11,19,""
13,17,26,19,14,20,28,26,24,18,8,4,2,2,1,6,9,1,3,2,0,1,0,2,1,""
14,4,2,2,3,9,22,32,28,12,6,1,2,3,1,3,0,0,7,0,3,7,8,5,5,""
15,13,22,19,20,13,24,20,23,16,8,6,6,2,5,5,9,8,5,15,11,13,10,26,19,""
16,18,25,23,23,29,25,27,24,11,5,1,0,0,2,0,3,3,4,2,2,1,5,3,3,""
17,5,8,7,2,4,11,20,9,11,5,3,1,4,5,5,5,0,12,9,14,19,14,19,21,""
18,31,17,24,12,16,27,25,26,9,4,2,3,3,2,2,4,7,4,6,7,9,16,16,-1,""
19,30,11,21,14,23,14,25,17,9,9,5,2,4,1,3,3,8,4,7,10,13,5,7,6,""
20,17,23,30,22,28,19,27,25,5,0,0,0,0,0,0,0,1,2,4,4,3,6,6,6,""
21,14,6,6,4,4,7,2,5,7,3,2,1,0,3,3,1,1,5,5,1,8,4,2,1,""
22,0,1,1,2,1,3,1,4,1,0,0,0,3,0,1,0,1,2,0,1,2,0,1,1,""
23,0,0,0,0,1,0,0,0,0,0,0,1,3,7,4,2,7,7,7,8,19,16,13,9,""
24,23,19,20,22,19,19,27,20,32,13,6,9,2,6,1,5,4,4,7,3,9,12,21,19,""
25,22,22,16,14,19,17,13,29,22,5,2,1,5,2,6,3,7,7,5,6,9,17,18,28,""
26,15,15,17,16,19,14,11,27,10,13,6,6,3,3,1,1,2,4,8,6,4,8,7,14,""
27,15,8,11,18,17,8,22,18,18,6,4,3,3,5,3,5,2,5,2,6,8,11,17,9,""
28,14,13,14,14,14,11,22,17,14,9,8,6,4,2,2,5,4,9,5,11,12,8,7,19,""
29,11,12,16,20,16,23,18,15,10,2,2,5,10,3,2,6,18,6,8,12,12,19,15,32,""
30,31,22,25,26,27,34,47,36,30,16,7,8,12,6,14,6,6,7,5,9,19,25,18,14,""
31,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
