may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,32,36,36,67,87,80,84,102,76,71,66,100,101,124,151,147,125,77,65,70,31,34,28,""
02,16,23,42,46,55,62,89,94,116,106,97,101,95,121,142,165,154,142,98,82,76,31,29,26,""
03,16,28,29,44,44,55,72,100,81,87,100,98,107,110,108,168,151,122,110,79,54,42,43,41,""
04,32,34,28,43,33,39,47,78,83,64,90,96,115,126,154,156,144,132,120,84,60,52,56,41,""
05,35,44,43,49,59,51,78,90,90,81,103,87,106,129,133,159,140,130,114,89,83,41,40,42,""
06,32,46,53,47,52,123,119,117,177,173,114,119,133,44,140,144,167,120,109,84,79,54,56,44,""
07,42,28,33,35,36,52,71,71,87,82,108,88,116,144,132,149,154,131,106,100,67,44,26,53,""
08,39,41,45,48,49,38,71,54,95,86,78,99,125,124,137,158,183,162,116,70,77,57,35,40,""
09,35,33,35,37,59,75,66,85,98,115,84,106,131,142,164,181,169,158,141,93,70,48,50,58,""
10,40,36,29,31,35,58,75,87,79,84,92,125,155,173,180,184,161,178,131,83,61,64,44,44,""
11,28,38,46,52,113,49,72,87,115,79,113,103,156,141,166,162,200,157,140,112,68,40,31,56,""
12,49,43,39,53,52,59,75,96,99,99,113,103,129,126,122,154,164,148,105,72,65,37,37,41,""
13,17,30,36,51,59,71,72,95,71,75,99,109,124,111,149,159,145,132,122,113,66,39,30,41,""
14,29,46,43,61,44,79,78,86,105,96,105,110,125,124,151,160,170,122,83,80,41,30,54,28,""
15,30,46,30,40,50,67,79,72,81,97,123,105,112,117,117,157,142,107,94,77,69,28,30,35,""
16,30,45,33,35,41,67,82,110,100,98,94,89,97,98,128,133,121,86,55,48,31,38,45,42,""
17,29,40,38,45,40,57,58,95,126,80,92,97,103,87,123,135,148,146,78,43,40,54,34,34,""
18,29,45,38,28,49,59,72,87,90,74,87,60,86,113,151,148,150,135,107,89,78,60,51,54,""
19,47,56,53,39,60,53,85,67,81,65,76,118,120,123,125,130,126,116,115,68,44,49,20,44,""
20,37,36,43,40,42,39,74,91,91,83,95,79,64,74,95,87,112,86,66,62,42,42,42,36,""
21,44,49,65,65,83,77,85,132,106,109,116,108,119,93,97,125,117,103,89,61,51,41,31,38,""
22,43,41,59,56,46,66,107,103,99,97,111,78,113,84,88,121,121,110,68,50,43,34,40,1,""
23,22,40,46,47,57,59,66,80,94,85,83,46,79,90,106,115,82,75,53,36,46,32,43,45,""
24,44,34,51,52,50,87,115,153,156,116,119,140,82,33,122,116,119,112,107,59,57,43,47,54,""
25,61,54,45,55,74,62,84,107,102,90,80,97,104,84,102,114,137,122,112,66,85,65,48,79,""
26,62,53,58,46,61,40,67,62,69,90,74,104,103,109,130,167,188,192,93,118,68,59,43,47,""
27,39,29,29,27,50,63,80,76,93,89,45,71,95,99,108,106,106,119,72,45,45,27,34,37,""
28,30,45,44,35,39,41,89,81,90,81,74,71,64,80,92,113,127,119,54,48,41,27,22,43,""
29,33,25,29,24,35,48,79,84,57,61,67,71,67,80,133,143,172,134,90,71,45,45,37,53,""
30,51,42,29,41,44,56,90,88,71,65,69,89,97,118,135,160,151,95,76,46,38,34,34,42,""
31,48,61,51,46,57,66,53,67,86,67,85,85,96,82,116,119,130,115,73,36,25,24,24,-1,""
