may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,26,25,41,44,53,52,44,62,52,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,40,32,""
02,26,21,31,71,71,99,90,80,54,59,60,63,42,12,54,47,25,25,16,21,16,16,13,36,""
03,21,22,24,42,58,64,77,70,97,68,68,71,37,49,57,59,27,20,7,21,12,10,54,25,""
04,24,22,23,21,40,37,60,44,91,61,58,91,56,44,34,44,26,37,35,24,17,28,21,24,""
05,20,14,24,26,69,75,109,94,83,94,113,114,107,52,32,43,29,20,13,6,11,24,14,19,""
06,29,26,34,31,36,52,78,47,47,20,6,8,1,-1,-1,-1,-1,29,34,31,9,0,4,21,""
07,18,23,25,60,52,63,81,73,85,61,96,68,54,45,47,44,20,21,6,18,12,71,19,21,""
08,25,37,18,30,47,65,61,66,113,56,79,62,63,56,53,55,51,28,73,60,39,12,41,29,""
09,30,28,29,36,37,58,83,42,56,41,75,33,29,32,44,44,2,2,16,15,12,13,6,12,""
10,12,21,18,13,34,38,52,39,53,43,23,70,73,69,91,13,4,27,26,27,18,25,16,17,""
11,23,27,22,31,33,9,-1,-1,-1,36,48,67,37,48,21,27,24,13,14,15,3,8,28,19,""
12,4,7,23,48,53,61,63,49,57,43,34,10,99,39,55,71,29,15,11,38,22,23,15,60,""
13,24,19,-1,34,45,57,37,40,38,55,57,73,45,29,33,47,68,29,29,34,43,31,19,59,""
14,25,59,94,6,-1,-1,-1,-1,-1,-1,31,32,94,48,35,65,36,40,29,34,62,38,22,71,""
15,33,46,25,42,69,54,73,60,91,72,66,104,39,25,36,53,33,68,21,36,12,33,42,23,""
16,16,33,23,53,77,84,61,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,""
17,84,102,93,42,48,67,69,81,59,56,33,24,6,25,6,2,5,7,17,21,11,8,13,35,""
18,44,17,24,7,14,19,23,16,18,50,49,54,16,89,38,28,15,22,7,3,3,14,36,61,""
19,7,15,16,34,18,26,33,38,18,16,23,19,31,38,46,66,50,33,13,1,5,15,20,24,""
20,58,43,47,36,50,53,83,85,47,54,16,57,27,85,34,40,36,18,24,29,20,26,28,34,""
21,25,33,34,18,48,55,65,56,41,36,20,48,47,27,34,24,26,18,10,4,8,21,46,43,""
22,17,9,13,20,20,27,25,30,48,31,19,45,45,29,37,14,15,23,7,15,4,19,17,14,""
23,19,21,33,28,36,28,39,50,33,31,38,34,70,26,42,24,78,70,110,75,5,33,114,35,""
24,14,42,69,56,68,69,76,102,114,93,114,129,35,67,93,139,134,38,35,73,36,33,38,24,""
25,12,39,50,64,68,61,40,74,65,79,31,40,58,15,29,111,93,37,11,13,17,30,12,54,""
26,97,104,24,47,70,64,59,52,70,86,6,16,39,24,15,22,13,50,56,67,72,53,45,24,""
27,28,23,25,47,47,49,70,25,9,6,6,32,29,6,21,44,46,53,81,75,31,24,43,4,""
28,90,36,45,77,45,72,45,54,44,27,36,25,69,23,43,47,39,42,19,12,11,18,7,18,""
29,13,26,24,34,42,46,48,81,50,65,37,39,21,38,47,71,33,-1,15,15,23,49,18,43,""
30,22,21,18,29,24,42,75,169,143,159,138,153,57,22,33,58,35,36,62,61,131,58,65,177,""
31,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
