may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,""
02,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,29,51,40,40,39,23,12,15,""
03,5,5,9,5,13,10,17,21,18,20,27,21,40,56,49,57,51,41,42,41,38,30,23,9,""
04,6,4,4,6,1,10,8,19,14,16,20,16,39,38,60,50,49,59,47,55,36,30,10,11,""
05,6,2,2,5,8,9,15,13,13,14,21,22,24,30,47,56,57,60,44,48,28,30,20,11,""
06,7,3,6,9,3,12,12,16,17,20,13,22,39,49,48,64,90,57,38,36,25,14,13,9,""
07,4,5,10,6,4,7,9,16,23,17,12,22,30,47,45,60,67,62,48,42,45,28,31,14,""
08,5,6,3,6,2,5,5,12,15,13,21,24,30,41,65,67,58,52,56,28,32,21,19,5,""
09,3,6,3,2,11,8,5,11,19,16,13,34,29,40,49,58,50,39,56,8,39,29,8,6,""
10,6,5,6,2,8,4,4,13,27,9,28,35,47,53,60,58,55,56,49,36,38,26,18,11,""
11,6,4,4,4,3,14,17,18,21,7,17,21,32,35,39,48,57,52,52,51,45,21,13,11,""
12,4,2,2,5,15,8,9,18,21,20,25,32,28,33,41,47,70,55,49,41,43,34,14,15,""
13,5,6,7,7,11,9,13,14,25,18,32,27,31,43,49,64,54,44,47,46,48,20,26,6,""
14,8,3,7,12,4,9,7,11,19,16,16,30,27,28,37,48,48,57,47,47,26,16,23,4,""
15,9,7,6,9,6,10,10,12,13,25,15,23,29,36,31,46,37,55,40,49,28,24,17,3,""
16,8,10,9,3,9,7,5,11,18,24,22,36,22,23,34,46,48,40,43,40,33,26,20,11,""
17,4,7,5,7,4,5,10,10,19,20,26,28,24,30,40,49,40,42,57,50,40,25,19,14,""
18,1,3,2,10,6,6,10,7,13,19,19,26,31,44,53,45,51,53,52,46,43,26,21,7,""
19,7,3,6,5,7,6,16,18,9,13,25,26,43,23,28,32,40,37,63,41,29,29,23,11,""
20,5,5,8,6,4,4,7,16,25,21,18,22,24,35,39,49,47,43,37,49,48,23,15,13,""
21,6,4,5,8,7,9,17,15,16,25,19,24,27,23,30,51,65,59,43,39,41,23,18,11,""
22,10,7,5,8,9,11,10,16,15,27,23,18,28,34,38,47,48,41,37,35,42,22,9,1,""
23,3,7,7,10,10,2,8,17,11,12,17,8,27,35,39,52,56,37,34,28,29,21,20,12,""
24,1,7,7,6,3,3,23,20,23,15,26,35,20,20,49,46,35,60,47,34,29,30,12,8,""
25,3,4,3,6,9,6,14,19,20,18,32,26,44,41,36,51,51,56,51,46,50,28,17,5,""
26,5,5,9,4,10,6,11,21,15,26,20,27,34,30,44,59,36,60,45,43,37,27,15,6,""
27,7,3,5,7,7,8,9,17,15,16,20,26,26,31,46,43,60,54,36,27,46,36,18,11,""
28,5,3,5,7,10,13,16,15,13,14,30,27,29,26,49,67,48,54,31,43,34,28,16,9,""
29,5,5,9,5,4,14,8,16,20,17,17,23,22,25,47,72,62,46,43,47,55,35,27,12,""
30,10,11,10,3,11,8,17,19,19,17,20,34,25,44,34,74,66,46,53,56,54,36,18,7,""
31,2,4,4,1,2,11,11,18,24,15,27,25,35,42,44,52,48,53,49,30,22,14,17,-1,""
[E]{hzjynI}le,"z'gl}"
