may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,30,19,41,69,119,101,104,76,59,53,128,15,12,23,30,18,26,22,19,36,37,52,59,31,""
02,21,18,52,83,115,88,101,99,60,42,40,53,4,16,20,13,14,23,28,37,49,52,49,84,""
03,28,26,31,62,112,109,98,88,66,30,27,20,12,15,18,18,19,34,23,41,39,70,61,25,""
04,30,27,37,72,145,102,106,98,66,64,16,22,26,20,22,18,21,25,23,45,41,59,38,32,""
05,16,23,54,83,127,149,231,259,105,50,24,27,18,27,17,23,15,112,32,47,62,74,62,10,""
06,17,41,167,294,418,140,177,265,300,294,193,337,238,108,59,38,26,28,157,111,85,78,99,53,""
07,32,42,150,295,280,174,163,140,26,-1,-1,16,12,17,29,25,19,20,20,24,34,37,49,24,""
08,20,23,63,114,133,140,110,99,87,42,21,17,17,31,19,19,15,24,19,31,39,42,48,34,""
09,5,30,31,73,131,135,115,86,55,30,18,10,19,16,20,14,22,25,26,28,46,48,46,54,""
10,44,26,47,120,133,135,94,81,71,35,10,14,18,20,49,59,26,15,29,33,38,42,66,61,""
11,62,22,37,48,104,101,136,88,62,31,28,17,15,22,27,24,13,21,22,26,47,62,63,27,""
12,29,21,48,85,112,127,109,71,42,33,126,34,110,41,91,74,13,13,64,303,130,143,123,26,""
13,46,59,73,82,105,77,23,50,6,84,6,6,7,81,235,246,131,54,389,79,210,235,55,70,""
14,23,10,44,78,95,112,107,98,50,44,25,16,22,17,22,18,65,71,21,69,33,40,60,38,""
15,25,24,38,63,92,76,88,83,63,29,12,18,23,21,26,16,17,20,25,34,56,58,70,77,""
16,44,35,56,74,131,188,181,182,347,309,30,63,166,77,73,70,39,172,109,42,92,58,54,30,""
17,34,42,50,78,133,157,129,176,191,92,41,19,14,21,37,34,31,16,40,47,43,62,80,110,""
18,31,32,38,62,121,135,149,157,93,49,18,102,26,36,29,25,27,43,29,47,52,73,49,23,""
19,30,41,61,105,109,111,101,112,65,132,46,30,161,18,26,27,23,65,29,30,50,55,40,23,""
20,14,24,47,73,78,100,102,98,73,36,24,25,20,18,22,16,14,21,30,29,47,51,50,77,""
21,34,12,39,80,78,83,83,104,76,30,67,18,17,19,27,29,247,216,40,38,44,51,57,22,""
22,12,12,25,42,66,72,77,52,26,13,11,11,13,8,9,10,52,14,12,9,15,18,21,25,""
23,7,2,17,32,41,39,51,48,26,10,5,6,5,15,253,55,205,158,4,12,13,23,16,10,""
24,8,4,24,23,33,58,58,94,24,26,17,4,8,9,11,6,13,11,21,20,20,21,23,25,""
25,11,4,23,40,44,115,142,139,77,121,9,3,0,11,30,90,14,2,4,8,13,15,8,14,""
26,6,6,20,32,17,31,45,44,21,13,12,14,10,9,13,42,85,126,174,62,41,36,19,5,""
27,7,2,10,43,92,186,111,196,206,92,129,221,98,13,8,9,148,239,197,13,127,110,28,23,""
28,17,11,19,46,48,57,53,90,220,131,12,39,10,5,4,7,69,85,19,17,22,26,32,22,""
29,7,5,13,36,42,62,55,65,37,18,8,7,11,19,180,27,17,19,13,23,31,30,34,33,""
30,42,124,28,95,88,287,83,116,73,16,110,3,11,11,24,10,10,18,11,17,21,27,25,20,""
31,21,14,22,51,87,209,72,65,56,68,282,133,106,8,24,78,97,148,78,29,36,32,34,29,""
