may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,5,4,1,2,10,1,-1,2,3,6,7,14,22,11,11,8,11,10,12,18,8,9,8,""
02,11,7,5,1,7,3,5,4,-1,1,1,4,8,10,11,9,6,13,20,14,15,11,10,12,""
03,7,5,5,2,2,6,2,1,1,1,2,6,10,6,6,3,10,18,9,12,8,21,17,3,""
04,3,-1,-1,-1,2,1,1,1,1,1,1,3,4,8,14,6,10,16,14,14,10,11,9,9,""
05,15,8,3,5,5,4,4,2,-1,1,1,3,5,11,10,10,6,7,17,15,13,15,21,12,""
06,7,10,2,8,3,6,2,-1,-1,1,4,10,3,4,12,11,7,7,11,17,16,24,12,18,""
07,14,12,3,-1,2,1,-1,1,-1,4,4,2,4,4,8,8,9,11,12,17,8,23,7,10,""
08,10,4,3,2,3,3,3,4,-1,1,-1,1,1,7,4,10,11,11,10,19,11,15,13,10,""
09,3,2,14,2,4,4,2,2,-1,3,8,8,6,9,9,7,6,15,13,21,9,7,9,6,""
10,1,5,-1,-1,-1,1,-1,-1,-1,-1,-1,2,3,3,9,6,12,10,20,11,15,14,6,8,""
11,2,1,-1,-1,-1,1,2,1,1,1,2,4,4,9,10,13,10,11,11,10,12,12,17,10,""
12,10,1,3,3,2,3,3,1,3,1,2,3,7,7,5,13,8,14,20,17,16,24,16,12,""
13,20,8,5,6,4,9,-1,-1,1,2,1,2,7,15,10,15,15,16,14,21,14,18,17,13,""
14,15,6,3,5,2,10,-1,-1,2,1,1,2,9,6,9,11,11,14,19,23,20,37,32,23,""
15,20,11,9,16,6,5,3,2,-1,2,1,6,9,12,11,17,19,19,16,14,23,21,18,14,""
16,13,2,5,5,7,5,4,1,1,1,2,7,10,9,15,18,11,17,13,15,18,12,16,9,""
17,3,6,2,3,4,3,4,1,-1,1,3,7,10,14,9,16,12,17,19,19,12,11,15,5,""
18,4,3,2,2,2,3,3,2,3,3,3,3,6,7,16,10,13,15,19,19,8,8,16,10,""
19,10,4,5,3,11,6,2,3,3,2,1,4,8,8,20,15,13,22,17,23,13,22,18,26,""
20,8,11,6,4,6,6,6,5,3,1,3,4,7,5,15,16,19,8,30,35,14,17,27,20,""
21,21,9,9,5,8,4,3,3,3,1,4,6,7,12,7,18,14,16,12,13,10,23,22,16,""
22,11,10,11,-1,4,5,2,2,2,5,4,6,2,10,16,12,13,10,21,15,15,21,17,13,""
23,15,6,4,4,4,5,3,7,1,1,3,4,9,14,17,20,19,13,24,16,20,16,9,12,""
24,15,15,9,8,4,3,6,2,-1,3,3,4,8,8,19,12,12,19,14,19,16,21,18,20,""
25,10,5,4,8,1,8,8,4,4,4,1,4,9,18,14,16,16,21,31,16,24,16,24,15,""
26,20,6,1,3,1,1,8,7,2,1,4,4,7,9,13,21,11,15,10,11,19,29,15,21,""
27,8,13,4,3,10,5,4,6,3,2,5,4,4,11,17,15,15,11,13,16,13,17,25,14,""
28,13,6,4,5,4,3,4,7,5,3,1,6,5,13,15,24,17,17,20,14,18,17,18,24,""
29,11,3,6,8,10,5,3,4,7,1,3,2,8,12,13,10,13,16,18,14,26,18,19,7,""
30,11,5,9,4,6,6,8,2,7,4,5,7,6,8,10,18,17,18,19,14,20,21,21,22,""
31,15,4,3,4,2,2,2,3,5,13,40,6,6,12,13,14,10,10,11,15,15,17,23,2,""
