feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,77,96,104,158,160,216,192,263,218,236,272,274,262,232,191,180,198,170,187,151,100,74,67,52,""
02,67,98,81,118,150,184,222,221,276,266,262,282,277,261,243,215,201,179,163,133,107,80,62,60,""
03,76,82,111,135,160,195,212,262,256,279,262,300,279,282,260,233,208,197,181,133,100,76,65,63,""
04,66,92,97,138,155,184,213,229,267,274,305,271,250,262,248,226,218,210,177,136,107,72,68,90,""
05,118,87,98,132,179,179,200,219,253,279,284,296,250,267,236,254,203,228,164,152,124,80,83,83,""
06,77,85,99,142,158,192,219,217,234,283,286,313,264,222,230,200,188,202,155,155,114,61,52,59,""
07,78,72,96,108,134,188,221,253,238,202,245,234,255,270,215,237,209,188,151,136,91,80,67,59,""
08,65,89,97,118,142,193,197,223,235,267,246,222,233,252,222,234,221,192,162,137,120,83,119,60,""
09,58,67,107,116,210,207,233,261,252,264,274,232,267,136,276,265,235,199,137,101,117,65,63,64,""
10,53,88,103,128,162,169,185,234,233,261,256,251,265,265,264,217,199,203,177,122,118,71,67,59,""
11,84,99,99,106,149,204,219,254,274,273,259,267,260,236,225,208,213,200,187,141,119,70,57,71,""
12,83,95,128,150,176,217,250,245,278,281,314,338,322,269,263,250,214,208,192,133,114,102,70,74,""
13,69,95,110,145,185,205,260,235,251,301,273,246,251,241,238,245,233,222,203,157,125,70,73,69,""
14,73,77,102,147,146,179,213,219,218,231,295,267,279,242,241,259,229,220,164,142,102,94,54,66,""
15,66,76,108,129,182,226,238,247,255,272,222,252,255,238,238,222,227,223,176,146,140,86,63,67,""
16,84,93,109,133,184,185,241,260,273,291,305,312,303,317,256,248,222,209,203,166,132,101,69,73,""
17,79,93,131,130,169,220,239,258,272,277,294,304,297,288,261,265,236,214,196,175,132,95,88,69,""
18,84,110,119,158,206,229,238,236,298,277,300,300,301,283,298,268,251,202,186,162,146,94,65,61,""
19,87,97,118,165,200,231,247,247,283,298,293,249,271,281,255,242,257,218,225,159,136,85,56,85,""
20,96,114,116,152,182,216,209,213,232,233,281,269,333,311,276,252,235,205,199,157,133,108,66,67,""
21,71,97,117,146,164,227,235,277,257,250,304,274,283,280,254,249,234,209,180,137,115,88,57,67,""
22,62,73,105,161,195,267,222,258,243,235,224,221,243,254,250,244,242,206,210,174,121,77,76,62,""
23,75,101,125,181,236,237,256,227,273,213,242,243,258,270,258,250,235,232,205,210,145,100,63,66,""
24,75,94,133,135,168,255,259,239,283,268,256,276,290,283,269,275,238,213,201,169,148,99,78,78,""
25,83,93,127,150,196,213,228,257,294,254,235,251,284,262,237,264,253,219,211,164,126,92,65,54,""
26,86,90,111,170,172,233,251,258,231,261,272,254,257,245,278,258,256,206,220,172,137,76,62,68,""
27,-1,180,129,160,181,202,253,280,244,254,234,241,231,231,249,266,242,233,193,182,141,91,60,57,""
28,89,83,106,141,171,250,264,279,278,257,283,268,283,254,228,235,208,195,184,171,118,97,72,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
