mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,21,27,24,14,27,20,3,13,5,10,13,14,9,7,10,2,5,10,9,9,17,11,18,""
02,17,28,31,30,26,24,22,15,3,9,10,15,16,7,5,6,2,7,4,6,9,15,14,24,""
03,22,29,22,27,22,23,29,13,11,2,10,11,12,0,6,4,5,0,1,11,3,1,3,7,""
04,16,14,16,28,16,15,12,12,4,4,10,7,6,9,3,2,8,7,6,4,7,15,7,7,""
05,11,5,16,7,10,13,3,6,6,2,12,6,6,4,4,5,4,4,3,10,2,5,11,1,""
06,3,3,4,2,3,3,4,5,2,3,15,7,8,9,4,1,2,2,2,3,2,7,4,5,""
07,8,16,11,16,11,18,11,12,11,2,5,8,7,13,1,5,2,8,6,8,12,9,10,6,""
08,6,5,7,7,13,18,14,10,6,8,6,0,6,5,5,0,5,8,7,2,9,9,6,14,""
09,9,10,15,16,7,16,9,12,10,4,1,4,5,5,1,9,1,2,10,5,6,10,22,22,""
10,23,18,20,13,13,16,16,6,13,9,9,9,7,4,3,5,0,2,2,5,5,9,14,12,""
11,19,20,24,16,19,13,13,9,14,7,5,5,7,2,1,5,3,1,2,1,4,5,5,11,""
12,14,9,18,19,10,11,10,5,4,6,3,1,2,3,3,3,5,7,8,0,4,4,7,14,""
13,12,18,15,25,15,6,14,10,10,11,6,4,4,6,4,6,1,1,5,7,7,2,8,12,""
14,15,17,7,10,16,13,16,14,17,5,18,9,7,8,7,5,9,5,3,3,4,5,9,5,""
15,14,10,8,15,11,3,7,10,5,2,2,1,1,2,2,2,1,1,9,1,4,11,7,11,""
16,13,10,15,18,17,14,9,11,5,10,7,5,7,7,5,2,5,3,1,4,3,5,10,14,""
17,9,11,9,13,13,12,12,6,9,9,8,8,5,10,7,4,7,3,4,7,10,12,11,13,""
18,16,11,31,31,19,16,8,18,15,7,6,9,6,8,12,3,6,7,6,2,0,0,1,0,""
19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,8,6,2,4,0,0,0,""
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,6,5,""
22,13,12,10,9,10,6,6,7,6,3,5,5,3,2,3,2,4,1,4,3,5,9,7,5,""
23,7,4,8,7,9,6,8,5,13,0,3,0,6,1,2,1,0,5,0,3,2,4,4,6,""
24,10,12,14,9,11,5,14,11,5,10,1,2,6,4,5,4,5,5,5,1,8,4,3,6,""
25,13,8,7,13,10,11,10,12,11,8,6,5,1,5,8,2,3,1,5,6,0,2,6,9,""
26,7,12,17,18,9,10,7,11,2,9,5,3,0,3,1,2,0,6,5,4,6,6,14,6,""
27,12,10,10,11,12,13,8,11,4,4,2,4,3,3,2,1,3,7,3,3,2,1,4,3,""
28,5,0,3,3,2,3,2,2,1,3,5,4,6,1,0,3,6,3,1,0,0,0,0,0,""
29,1,0,2,1,1,0,5,8,5,2,2,3,0,1,7,3,4,3,0,3,1,0,1,0,""
30,1,3,0,1,0,1,0,1,0,1,0,0,1,2,2,1,3,2,0,0,0,1,1,0,""
31,5,4,1,4,1,1,3,3,0,0,2,4,0,1,2,0,1,1,0,0,0,1,3,-1,""
