mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,15,13,22,20,28,27,10,21,30,30,27,28,33,41,36,32,22,25,28,19,20,12,13,""
02,14,14,17,22,38,30,21,14,29,25,29,32,34,39,38,46,39,17,11,23,13,20,17,8,""
03,17,11,22,25,28,27,19,26,25,26,41,26,45,28,28,24,13,14,21,17,32,29,19,17,""
04,11,9,17,29,29,21,18,12,16,20,31,23,24,30,32,27,24,20,23,22,21,19,14,9,""
05,7,0,0,0,18,29,26,24,37,32,24,30,46,34,42,30,19,22,12,18,15,23,11,11,""
06,14,5,0,0,25,25,30,19,23,25,34,33,34,29,44,31,35,15,15,18,22,14,14,11,""
07,9,8,17,25,27,23,23,20,38,38,35,23,31,32,33,29,32,17,23,29,28,25,12,11,""
08,16,14,19,36,35,31,26,25,29,34,27,25,28,27,39,32,19,12,14,17,24,23,14,16,""
09,7,8,12,22,34,31,26,13,9,26,30,24,30,17,34,20,13,14,12,8,12,13,23,10,""
10,8,9,12,10,25,24,15,15,12,17,31,37,32,32,33,24,12,15,9,22,16,12,15,13,""
11,16,11,10,22,24,20,14,3,0,18,21,33,30,29,30,33,18,24,15,25,12,24,13,10,""
12,6,11,10,16,24,23,17,14,20,28,32,30,34,26,29,29,24,17,23,15,20,14,14,9,""
13,11,10,23,23,24,22,19,16,26,25,26,39,32,44,31,27,21,10,9,19,9,7,13,12,""
14,5,12,14,19,20,22,20,16,23,28,29,41,36,28,43,31,19,12,17,18,19,23,21,10,""
15,5,11,12,27,22,28,23,10,20,25,34,28,36,28,45,36,13,14,15,16,23,19,15,9,""
16,14,16,13,18,17,33,14,10,19,26,32,40,33,32,39,30,26,20,7,8,12,12,10,10,""
17,10,9,8,25,37,37,20,25,21,26,30,30,41,44,33,26,20,19,13,17,17,20,15,14,""
18,12,12,14,29,21,24,17,24,18,24,28,34,29,32,44,25,30,14,16,16,16,17,12,12,""
19,12,8,6,15,17,26,19,16,10,19,33,26,27,43,27,25,21,13,16,27,9,11,10,9,""
20,15,8,16,21,30,21,19,22,23,31,35,28,42,27,37,29,17,20,14,26,16,23,11,9,""
21,11,8,15,24,32,31,11,13,23,23,27,41,32,42,43,36,18,17,17,12,17,14,7,11,""
22,11,10,21,19,28,23,23,14,31,26,30,29,24,41,40,27,25,18,17,11,15,15,15,0,""
23,0,0,0,0,0,0,0,0,0,0,0,0,15,38,30,24,17,17,9,27,14,14,10,15,""
24,8,9,13,24,19,16,18,20,17,20,24,27,42,39,48,19,23,17,29,18,18,26,25,7,""
25,10,7,28,27,47,34,20,2,2,22,39,39,51,45,55,42,31,25,14,19,30,33,18,23,""
26,8,22,16,31,43,28,27,20,32,37,39,48,44,34,34,32,29,25,18,26,18,22,23,21,""
27,15,13,18,26,34,36,27,15,41,32,36,36,44,53,51,45,38,24,25,27,26,23,14,21,""
28,14,5,7,26,31,37,29,21,36,37,30,38,46,52,52,41,35,23,24,20,38,23,18,19,""
29,17,13,20,29,28,33,34,24,41,42,45,47,50,22,20,17,16,10,15,17,29,31,17,7,""
30,23,7,16,25,27,27,26,25,27,38,33,41,58,45,42,35,29,19,13,16,23,19,6,15,""
31,13,9,12,24,33,25,27,21,26,19,35,43,47,42,40,35,20,19,11,20,23,20,-1,-1,""
