mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,25,21,31,32,24,23,24,16,28,28,25,10,15,6,13,7,5,6,11,14,25,19,16,""
02,22,37,23,26,34,29,19,26,17,14,9,18,8,9,2,4,6,7,7,8,12,17,14,19,""
03,17,20,31,23,25,21,11,14,16,23,22,16,14,12,5,8,8,6,6,9,9,18,24,34,""
04,22,28,24,31,23,26,24,17,18,23,25,9,8,13,7,9,8,7,6,14,9,16,25,26,""
05,34,33,21,26,22,24,25,23,16,20,14,17,17,10,6,9,3,11,2,13,11,17,6,13,""
06,16,22,18,26,22,19,33,29,19,12,23,18,13,10,8,4,4,8,4,5,15,15,15,26,""
07,16,25,26,21,24,18,15,19,24,24,17,20,14,15,6,5,5,9,7,10,12,15,11,17,""
08,25,25,32,22,16,23,17,24,15,21,30,12,17,9,12,8,5,7,5,10,10,18,15,19,""
09,25,25,18,23,14,26,24,19,31,22,27,16,17,11,9,9,9,9,12,11,7,10,20,36,""
10,27,32,27,21,20,19,20,33,27,27,25,14,11,14,6,5,7,4,6,8,9,23,11,14,""
11,14,18,24,23,19,14,18,24,24,19,22,16,9,8,10,7,5,4,10,6,9,16,10,18,""
12,25,20,24,15,15,18,17,17,20,22,14,19,9,6,6,7,11,0,6,6,10,21,28,21,""
13,32,21,31,24,18,19,22,17,22,23,20,21,13,11,14,8,8,6,5,10,14,17,27,11,""
14,26,19,14,23,26,22,18,19,31,20,25,19,16,16,8,4,5,7,4,17,12,18,15,15,""
15,18,27,21,23,19,15,17,11,24,14,15,14,20,10,8,6,4,4,5,5,13,17,17,24,""
16,23,16,17,21,15,8,10,30,13,10,11,11,8,13,11,6,4,11,5,7,11,11,10,17,""
17,17,16,18,17,16,29,27,19,32,29,26,23,21,6,9,5,3,4,3,8,16,13,21,25,""
18,25,23,21,42,22,26,23,28,21,33,15,20,10,19,10,6,3,11,6,3,10,16,15,22,""
19,25,25,23,31,19,10,26,28,23,23,23,14,13,7,6,10,2,12,7,8,11,8,17,20,""
20,18,24,27,17,17,11,17,14,33,19,22,18,17,10,7,2,6,4,8,6,16,9,17,13,""
21,17,25,22,16,12,9,17,19,12,17,17,8,14,6,7,5,7,3,3,4,13,8,22,13,""
22,12,18,14,21,20,19,11,7,17,22,19,6,12,10,12,5,6,2,5,4,9,14,16,15,""
23,19,19,14,10,13,13,22,14,26,17,12,12,7,4,10,5,10,9,5,12,4,10,22,11,""
24,16,20,15,19,14,17,23,24,19,21,11,17,11,9,6,4,4,3,7,10,8,5,16,13,""
25,25,18,13,17,17,15,20,13,13,22,15,14,10,4,11,4,3,4,5,9,11,20,16,22,""
26,17,18,15,14,15,24,16,19,22,17,15,12,9,8,7,8,3,4,3,4,12,9,19,22,""
27,20,25,30,21,12,13,20,28,26,21,17,8,10,4,9,5,5,6,9,10,10,12,11,23,""
28,20,22,24,19,18,13,18,24,19,21,11,17,9,9,8,2,2,3,2,8,15,12,9,14,""
29,27,20,9,16,11,21,20,20,19,28,19,21,17,12,7,7,4,2,9,9,7,16,24,12,""
30,13,25,25,20,19,19,23,13,19,22,17,7,8,8,3,6,4,4,9,4,5,6,7,19,""
31,27,21,25,18,11,16,20,25,17,18,15,29,11,8,4,8,5,2,2,5,7,-1,-1,-1,""
