mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,41,33,33,39,32,35,30,39,34,34,29,24,22,21,18,17,6,7,10,13,20,25,33,36,""
02,55,49,44,48,41,36,31,25,19,28,30,26,24,22,16,15,4,12,6,6,10,20,21,24,""
03,26,28,33,30,24,30,42,18,20,31,28,29,26,21,17,12,21,8,13,21,20,16,31,32,""
04,29,36,38,34,39,26,25,29,28,20,24,19,19,18,21,7,14,9,3,13,12,26,30,36,""
05,48,35,36,33,31,36,28,21,25,34,34,24,26,23,20,10,16,6,8,16,17,16,24,17,""
06,32,22,36,28,33,30,28,17,23,18,28,24,30,23,19,8,10,7,7,10,13,21,12,18,""
07,21,29,36,38,31,33,27,19,10,24,17,16,30,26,20,10,14,9,7,13,20,20,14,34,""
08,31,33,34,35,32,37,31,30,29,39,27,21,24,35,25,10,12,11,15,14,18,22,22,21,""
09,27,21,34,36,35,24,19,23,30,18,21,29,27,16,22,13,9,2,12,10,6,20,27,24,""
10,30,27,30,37,37,28,33,22,28,22,27,19,17,22,15,7,8,3,5,12,14,20,20,19,""
11,28,37,41,40,24,27,22,20,23,17,21,19,21,13,13,9,7,8,8,7,7,16,25,24,""
12,36,36,36,45,28,28,38,28,23,29,27,32,27,26,20,15,15,8,11,16,8,12,17,16,""
13,22,31,26,28,24,21,15,21,22,38,21,34,18,15,15,18,7,9,6,9,13,8,21,16,""
14,28,23,24,16,38,26,31,30,30,26,26,17,19,23,21,14,12,5,5,8,13,15,17,18,""
15,25,23,23,31,26,21,25,21,29,34,22,34,26,18,15,8,5,6,7,10,15,17,19,22,""
16,29,26,33,37,33,26,32,33,23,32,34,42,26,21,33,17,12,11,9,9,9,16,20,38,""
17,34,32,30,33,29,20,17,29,23,28,31,20,28,20,14,16,11,5,4,14,16,16,24,30,""
18,34,31,47,59,38,35,30,34,41,35,29,33,26,22,19,12,8,7,14,8,13,16,28,25,""
19,34,35,39,35,37,19,18,25,23,28,31,28,28,39,15,17,12,9,13,10,12,11,22,20,""
20,33,26,41,41,22,31,26,33,20,25,33,28,28,17,19,8,8,10,6,16,10,20,19,25,""
21,33,30,43,28,32,23,33,31,28,34,29,25,18,26,23,19,15,5,10,13,14,11,20,26,""
22,24,36,30,37,33,21,22,17,20,28,30,19,26,25,23,14,12,6,11,5,15,15,21,21,""
23,31,38,33,30,18,16,28,22,17,31,26,22,30,19,17,8,10,6,6,9,8,19,24,25,""
24,33,29,28,22,30,25,25,31,26,26,22,21,24,25,19,9,10,11,8,10,13,21,26,27,""
25,28,16,19,34,29,31,30,33,32,39,26,34,22,27,19,18,11,12,18,8,10,17,33,26,""
26,38,28,45,26,17,27,21,31,23,28,24,27,24,20,17,10,4,6,13,6,13,22,28,38,""
27,35,34,50,41,33,38,27,39,45,36,39,38,29,31,33,10,14,14,8,9,10,15,16,26,""
28,38,37,44,49,32,34,28,27,29,31,33,38,32,23,22,13,6,6,6,12,15,15,16,30,""
29,26,28,25,24,25,23,31,39,41,30,27,17,26,22,11,20,5,6,8,8,9,18,16,19,""
30,31,40,25,31,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
