mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,8,14,12,24,20,52,95,108,120,101,100,63,74,87,80,107,80,108,85,77,57,47,53,""
02,35,39,40,30,21,18,38,84,133,140,120,114,100,97,114,107,20,32,37,30,27,15,12,9,""
03,5,17,8,9,15,18,18,71,104,117,109,127,109,100,83,98,105,95,22,27,29,26,11,7,""
04,13,12,16,16,16,17,30,103,116,129,137,99,112,119,114,119,98,101,53,26,23,14,11,8,""
05,7,11,13,11,17,20,78,109,131,118,122,128,100,100,74,97,89,86,89,80,88,76,60,49,""
06,27,38,45,48,75,88,90,93,119,107,124,87,102,80,62,107,88,108,94,95,68,76,61,44,""
07,34,25,8,21,18,28,102,105,105,112,65,73,73,66,43,41,41,42,60,43,64,48,51,32,""
08,6,9,15,19,25,18,61,127,141,101,120,97,99,70,64,74,71,85,78,85,72,44,46,8,""
09,4,4,10,6,14,24,23,22,94,231,177,193,160,104,59,71,0,53,90,70,55,13,12,14,""
10,10,10,6,11,12,9,20,25,100,112,117,95,105,71,81,110,96,86,47,59,64,60,57,42,""
11,37,40,56,60,67,48,57,119,112,127,118,104,99,86,94,116,100,103,94,31,19,19,17,16,""
12,6,4,6,12,15,51,112,126,102,221,119,139,132,68,71,30,31,21,20,32,33,23,17,16,""
13,6,5,11,19,13,21,89,114,130,130,113,84,89,84,75,100,103,80,74,90,76,82,66,35,""
14,33,33,33,49,39,81,111,125,122,124,137,134,105,81,91,23,22,34,21,22,25,21,18,10,""
15,8,15,8,13,23,51,98,103,111,128,99,101,117,93,46,18,14,19,18,19,1,25,10,14,""
16,6,5,9,10,8,29,71,104,114,112,109,120,96,94,75,80,95,112,90,107,108,53,46,29,""
17,23,29,42,56,56,58,80,105,113,120,131,107,105,113,98,125,109,88,91,88,77,68,64,48,""
18,33,39,34,49,30,57,92,118,106,121,112,110,92,119,97,115,134,133,92,100,114,88,69,47,""
19,44,50,60,61,58,96,114,135,138,154,158,142,120,116,109,110,148,134,125,108,98,76,76,59,""
20,49,44,48,70,77,91,119,148,154,148,144,123,101,93,84,142,128,132,125,91,105,65,76,58,""
21,30,36,31,70,77,101,107,150,124,126,109,132,110,114,110,139,121,141,133,98,88,66,49,34,""
22,40,33,22,53,67,83,123,138,141,140,116,133,118,97,120,131,122,127,121,122,100,82,60,39,""
23,49,44,62,38,46,57,68,127,131,138,125,127,109,115,111,149,132,123,121,112,95,69,74,55,""
24,40,44,45,50,26,45,48,55,113,132,151,107,140,128,128,161,146,126,130,108,94,82,76,32,""
25,18,16,20,22,20,21,34,51,146,146,131,118,120,117,133,131,123,71,53,42,38,22,17,18,""
26,22,7,4,19,18,49,112,126,141,142,134,119,111,102,46,69,59,48,79,54,97,71,37,32,""
27,18,23,21,41,54,59,100,99,129,140,104,100,91,85,77,105,119,83,93,91,83,70,34,24,""
28,23,26,14,21,25,56,80,71,93,111,123,105,83,87,63,0,0,0,0,0,12,31,23,11,""
29,8,14,21,17,11,20,107,132,115,114,117,113,105,87,88,30,27,30,33,32,23,29,20,24,""
30,14,10,18,35,12,41,106,110,118,105,113,99,67,55,21,24,37,35,28,33,27,15,16,10,""
31,10,10,10,17,21,21,94,118,143,159,114,115,109,101,105,100,97,130,124,82,91,32,9,-1,""
