apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,19,40,41,54,41,97,84,82,68,69,73,53,64,70,58,60,71,56,63,59,56,24,11,""
02,7,3,10,16,25,49,76,85,100,81,77,45,60,53,42,19,15,15,16,12,10,13,7,14,""
03,9,15,10,14,16,53,67,74,81,69,72,72,52,51,60,69,71,62,67,53,55,50,26,28,""
04,26,29,20,15,25,51,62,63,82,85,80,69,70,54,56,29,20,20,14,18,10,14,11,5,""
05,23,25,32,42,40,43,71,77,82,75,64,58,58,67,57,27,29,27,29,32,23,12,11,14,""
06,13,6,15,16,22,28,56,76,77,65,64,69,66,86,61,73,51,59,41,50,46,42,40,27,""
07,18,18,19,13,12,29,31,41,32,26,32,24,37,33,26,35,34,24,26,26,15,15,20,10,""
08,8,12,16,15,20,44,85,82,68,94,78,79,80,73,61,32,24,35,27,22,29,15,18,11,""
09,4,15,14,18,42,50,76,82,99,83,86,87,78,85,95,89,74,74,86,73,60,47,51,37,""
10,34,16,49,44,64,79,62,112,122,99,117,118,102,85,98,27,31,23,16,25,20,18,13,8,""
11,7,7,11,14,16,51,86,82,113,97,111,81,71,83,89,84,79,92,65,80,49,60,47,31,""
12,25,23,27,37,49,39,77,74,94,85,73,71,70,56,63,27,35,34,37,17,17,25,20,15,""
13,12,12,34,47,52,56,81,97,101,90,73,68,71,84,36,21,29,33,32,25,25,16,20,15,""
14,14,10,10,10,19,16,77,82,79,73,95,86,115,99,102,98,77,81,74,60,60,54,27,38,""
15,37,37,33,46,46,62,85,86,93,78,88,74,77,94,82,28,33,25,27,15,12,12,13,31,""
16,18,3,7,11,10,59,74,78,96,97,63,71,64,74,82,29,33,41,23,20,22,14,14,12,""
17,16,20,39,43,35,49,65,64,81,67,56,59,55,67,65,17,23,19,20,29,17,17,20,13,""
18,24,34,9,12,32,56,68,72,69,68,76,60,76,66,73,43,31,32,23,16,14,17,11,34,""
19,35,38,42,38,45,50,68,88,74,92,59,83,75,75,83,31,33,30,32,33,19,21,21,43,""
20,31,30,10,13,16,13,93,103,109,95,84,83,104,98,92,93,100,106,97,89,78,68,48,19,""
21,10,35,40,45,48,64,90,107,84,90,87,86,108,106,99,104,117,87,79,94,65,71,54,36,""
22,46,38,46,45,56,99,120,99,111,130,124,132,127,134,121,46,42,48,33,31,27,16,10,15,""
23,8,8,28,18,16,61,79,93,129,106,101,67,99,95,83,24,18,39,27,34,17,23,21,11,""
24,9,13,7,12,13,39,66,82,110,70,71,66,122,75,90,34,31,30,36,24,23,15,13,8,""
25,8,18,11,12,21,46,96,104,91,83,78,69,87,67,100,30,33,31,22,20,23,19,15,11,""
26,8,8,11,9,27,46,59,77,90,72,59,92,74,72,85,38,29,36,25,23,29,17,17,17,""
27,27,22,50,30,10,10,60,82,87,80,74,71,107,106,42,35,34,48,31,34,40,29,10,10,""
28,29,31,31,37,50,48,67,77,77,76,75,82,93,100,102,105,102,85,106,87,78,69,43,27,""
29,14,12,11,19,18,22,66,99,104,96,85,94,82,97,88,128,122,115,105,94,106,70,49,48,""
30,39,33,42,37,30,68,104,90,131,104,109,97,109,89,84,133,120,101,108,101,95,67,45,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
