apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,52,42,56,57,57,60,43,61,78,54,61,52,39,35,41,14,18,18,15,19,35,33,48,55,""
02,55,61,60,48,31,101,94,115,90,87,99,69,44,17,11,9,7,10,6,4,10,36,37,38,""
03,38,47,39,40,45,85,60,59,20,28,31,29,17,23,14,16,17,27,19,21,34,54,36,63,""
04,40,53,59,45,44,83,54,53,54,64,65,44,43,31,7,9,12,13,14,13,17,30,29,29,""
05,35,37,26,36,35,65,59,51,33,35,31,31,30,23,14,20,13,12,21,18,25,22,21,32,""
06,31,39,36,-1,-1,-1,-1,12,45,65,49,39,40,37,27,29,13,21,18,17,26,29,25,45,""
07,44,32,37,41,38,54,52,43,47,49,74,55,37,32,23,25,16,13,14,20,35,30,45,37,""
08,40,48,54,37,46,57,52,253,211,156,31,35,50,22,25,23,15,21,16,19,24,30,30,30,""
09,5,1,0,3,20,30,27,21,41,53,45,40,18,22,27,13,9,6,9,19,25,26,29,42,""
10,27,37,40,44,40,56,61,58,87,72,55,47,48,21,20,19,24,15,14,11,19,28,26,43,""
11,37,37,37,32,33,32,39,43,49,73,56,53,38,27,35,13,18,16,16,11,16,34,42,44,""
12,36,40,48,28,38,35,35,34,35,30,27,20,21,21,18,15,4,11,9,6,10,16,17,17,""
13,25,21,23,26,19,30,37,21,38,33,36,30,20,19,7,11,13,8,12,6,8,12,16,17,""
14,14,12,12,13,13,9,18,13,13,18,18,13,10,20,11,9,13,7,2,10,13,20,14,20,""
15,19,20,17,22,13,19,11,240,214,105,74,16,19,22,17,13,3,14,5,7,7,7,17,17,""
16,11,20,31,21,16,19,22,22,11,27,28,18,10,6,12,6,2,7,6,8,7,14,12,12,""
17,14,12,10,10,17,15,12,18,20,23,27,20,12,16,9,14,12,8,9,11,15,15,16,19,""
18,16,17,12,20,17,19,16,17,26,23,35,34,17,20,9,15,22,13,12,17,12,32,28,33,""
19,27,39,30,26,42,34,54,50,52,52,40,30,20,18,17,18,15,12,18,12,11,24,32,39,""
20,42,36,34,33,33,36,26,46,37,49,41,30,18,21,20,11,14,16,11,15,22,28,32,27,""
21,40,45,31,38,40,45,36,30,30,43,47,47,35,30,28,20,16,13,20,18,25,29,36,36,""
22,35,40,32,33,54,51,47,50,58,98,80,42,32,20,5,2,3,3,3,1,1,1,1,0,""
23,1,0,1,1,4,1,4,11,18,31,16,18,18,10,24,26,15,7,11,14,17,30,28,27,""
24,37,26,22,29,41,19,22,10,11,10,21,23,21,14,14,10,11,19,11,25,18,18,24,32,""
25,37,30,32,49,36,-1,60,30,17,17,12,17,20,24,22,14,11,8,9,18,19,27,20,39,""
26,30,26,35,30,42,30,23,37,38,40,30,34,25,18,20,18,8,12,4,9,9,23,24,32,""
27,35,32,34,34,26,41,57,54,58,49,53,33,27,34,27,23,17,18,29,28,28,21,34,30,""
28,32,39,40,36,53,50,45,49,54,49,41,30,26,17,18,7,6,1,3,4,5,16,21,29,""
29,34,28,29,17,3,5,1,5,4,3,0,1,7,19,25,15,13,13,10,9,10,7,15,14,""
30,16,20,20,22,13,19,31,20,35,38,31,25,17,16,11,10,2,3,2,5,2,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
