apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,15,23,25,10,23,31,33,35,43,51,36,37,25,39,34,19,22,20,18,14,13,31,26,""
02,18,13,18,25,19,34,28,29,33,32,40,34,34,22,19,32,10,16,34,18,11,32,26,27,""
03,23,28,27,19,34,17,31,21,26,28,30,30,25,17,22,22,33,21,26,23,22,24,35,31,""
04,23,36,31,37,41,45,49,40,37,43,26,37,44,15,26,25,22,19,16,16,14,32,18,18,""
05,29,24,29,32,32,42,50,37,35,30,33,31,25,32,34,20,21,23,27,19,21,16,19,19,""
06,27,25,29,35,47,39,63,34,35,32,42,45,19,27,1,13,19,16,27,21,20,19,21,19,""
07,24,25,39,26,42,31,26,15,0,3,22,24,38,39,28,25,13,15,16,26,22,14,19,26,""
08,24,34,24,25,26,51,31,33,31,35,36,26,30,33,19,18,23,15,23,13,16,19,4,17,""
09,25,12,22,26,31,41,39,50,29,30,35,18,35,23,17,16,22,14,26,19,30,24,15,20,""
10,22,24,18,32,24,19,46,31,23,31,34,34,27,22,36,21,19,17,31,11,12,13,16,15,""
11,18,19,27,27,22,34,56,19,22,50,49,34,31,20,16,25,27,15,22,18,20,27,17,20,""
12,20,31,38,21,34,25,40,35,35,41,40,33,24,22,24,21,12,3,7,8,5,7,4,17,""
13,8,9,13,17,33,33,46,27,36,50,44,46,25,28,39,20,28,15,21,14,15,23,24,27,""
14,18,21,28,12,29,31,45,41,35,42,36,47,39,40,32,31,18,25,35,35,26,20,19,17,""
15,15,19,31,27,45,52,51,41,49,44,42,20,25,18,18,11,19,14,17,7,9,19,17,23,""
16,16,22,26,32,36,26,49,24,22,21,19,17,19,14,22,15,13,14,6,8,24,15,14,14,""
17,12,31,22,17,20,40,47,24,39,33,27,27,25,31,23,24,13,17,20,16,16,10,15,14,""
18,9,20,15,26,18,27,34,33,23,40,17,16,10,13,12,21,28,14,20,14,14,25,27,26,""
19,10,20,16,22,40,32,37,36,33,28,51,33,31,28,24,25,25,20,22,14,20,18,17,27,""
20,24,26,29,27,39,50,51,44,25,30,35,38,31,31,21,29,25,10,12,4,9,14,30,17,""
21,27,42,24,32,41,41,41,43,49,34,52,35,25,33,27,26,11,18,13,29,23,15,23,22,""
22,31,39,37,46,42,39,56,46,22,44,50,28,30,24,17,8,18,13,29,30,26,31,32,32,""
23,36,51,45,34,44,41,63,44,54,73,57,39,27,35,20,27,33,23,32,16,29,41,28,25,""
24,20,21,26,43,38,24,43,26,46,47,53,34,19,22,28,18,29,21,30,21,14,13,18,24,""
25,43,35,37,34,30,52,60,37,56,55,49,42,31,24,30,35,20,14,21,31,26,19,28,28,""
26,38,37,21,18,45,49,68,50,44,47,29,45,19,38,25,36,25,5,8,10,14,10,18,19,""
27,20,25,23,16,24,56,74,54,81,55,51,50,41,43,41,54,27,36,15,24,30,27,28,27,""
28,21,37,31,39,34,37,54,41,58,42,39,28,20,24,16,14,19,12,25,24,21,25,44,21,""
29,28,26,21,35,38,49,74,48,48,44,49,25,35,35,36,21,29,24,20,25,22,23,17,22,""
30,25,35,19,33,46,43,75,44,42,47,52,40,32,25,21,10,8,11,7,4,6,7,18,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
