apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,4,4,1,0,1,1,5,4,4,7,4,1,3,2,1,4,0,9,0,2,0,0,0,""
02,3,2,0,0,1,2,0,1,1,1,0,1,1,1,0,0,0,2,1,0,2,1,2,0,""
03,2,1,1,1,2,0,0,0,2,0,1,4,3,0,1,1,1,2,1,0,1,0,1,2,""
04,1,5,9,1,4,5,1,2,2,4,1,0,1,1,3,1,0,2,4,0,1,2,0,2,""
05,4,5,2,5,1,2,3,3,1,1,0,1,2,4,2,2,0,0,2,0,2,1,1,4,""
06,2,2,4,4,2,3,0,2,2,0,1,3,5,2,1,1,3,3,1,1,1,2,0,2,""
07,2,0,0,0,1,3,1,0,0,1,2,3,1,1,1,0,4,4,2,0,1,1,3,0,""
08,1,1,2,2,2,5,1,3,2,1,0,0,2,1,2,1,0,2,0,1,2,0,2,3,""
09,4,1,3,4,1,1,4,4,2,5,3,2,2,2,0,4,3,0,1,4,0,1,5,7,""
10,4,11,2,2,8,4,3,5,4,8,6,2,3,2,4,0,2,1,2,2,5,6,4,4,""
11,7,5,4,8,11,3,4,6,4,7,4,0,4,2,1,3,5,5,1,2,2,5,7,8,""
12,12,19,5,11,13,9,7,8,8,4,4,15,1,4,10,5,5,1,2,1,1,6,2,10,""
13,7,5,8,7,0,6,5,3,2,0,2,1,2,1,2,5,1,1,1,3,4,1,1,3,""
14,7,4,5,2,3,3,4,6,8,1,1,1,1,0,4,0,1,2,14,1,4,0,1,6,""
15,6,5,1,2,4,5,2,1,1,1,2,2,3,0,1,2,2,5,0,0,0,1,5,1,""
16,1,2,3,4,8,3,6,3,2,3,1,2,4,2,2,4,1,3,3,2,1,4,4,4,""
17,10,11,2,7,5,7,5,2,4,1,2,0,2,1,9,3,3,1,2,2,2,2,3,8,""
18,6,4,4,1,0,2,4,5,3,4,0,5,2,1,1,6,4,2,1,0,2,0,1,2,""
19,4,4,2,4,9,2,4,4,0,4,2,1,1,2,1,1,3,9,5,3,2,3,3,4,""
20,3,4,8,4,4,2,6,5,0,0,3,2,0,2,1,7,3,2,4,2,3,2,6,4,""
21,3,5,3,5,5,4,2,0,2,2,0,4,0,1,4,0,3,0,1,0,2,2,0,5,""
22,7,8,6,6,7,5,3,2,2,1,1,4,2,1,1,3,1,1,4,2,3,4,4,7,""
23,8,3,7,9,7,4,5,3,3,5,0,6,2,3,3,6,2,0,3,3,3,2,0,2,""
24,3,4,2,3,2,3,5,1,0,0,3,0,0,1,1,0,2,2,4,0,1,3,2,4,""
25,3,3,1,3,4,3,5,3,0,1,0,3,2,1,2,3,0,2,1,0,2,0,1,2,""
26,1,6,5,3,2,3,3,0,5,1,2,1,4,2,6,2,1,0,1,2,0,4,1,1,""
27,6,3,5,3,5,4,6,5,1,2,2,5,4,1,3,4,2,2,2,1,2,5,3,2,""
28,1,2,7,9,5,7,11,2,0,1,1,1,0,0,0,1,2,0,3,2,1,0,0,2,""
29,1,5,5,4,10,3,4,9,4,6,5,2,1,4,2,1,5,3,1,1,2,1,5,1,""
30,3,3,7,4,7,6,5,5,7,0,1,1,2,0,0,1,3,5,0,3,3,3,2,5,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
