apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,10,11,13,7,7,16,17,10,9,9,16,8,10,9,9,12,6,6,4,5,8,11,5,""
02,4,10,11,9,15,10,20,18,9,8,5,11,9,5,9,1,6,1,0,1,0,0,3,1,""
03,4,1,2,2,1,7,14,10,8,10,1,5,5,10,7,4,9,6,5,4,4,2,1,0,""
04,1,2,2,3,3,6,9,15,9,8,5,9,6,4,10,5,9,4,6,6,7,6,8,7,""
05,4,7,7,9,9,8,1,6,11,9,2,11,5,10,5,4,8,2,4,6,3,2,3,1,""
06,3,2,6,3,4,4,8,12,16,4,12,5,10,5,5,4,8,4,1,6,3,4,5,11,""
07,7,10,7,6,10,10,18,11,7,4,4,7,5,12,17,11,14,11,10,7,10,10,10,9,""
08,4,13,11,7,9,6,18,15,8,11,5,15,8,10,9,4,21,7,12,11,7,3,8,4,""
09,7,5,0,10,8,15,15,15,13,13,7,10,2,10,9,4,13,5,8,6,10,7,5,2,""
10,5,5,3,3,7,10,12,16,12,11,12,25,8,8,14,11,6,8,1,3,4,5,5,3,""
11,0,8,4,9,3,6,13,8,4,8,3,4,3,7,6,2,6,2,3,2,2,7,3,10,""
12,5,5,5,9,9,6,13,10,7,11,11,20,8,16,8,5,11,6,6,9,14,7,16,24,""
13,10,7,17,44,62,66,45,16,6,2,12,7,13,15,7,4,14,8,5,4,5,7,6,2,""
14,5,5,6,6,6,11,25,17,7,11,7,8,3,10,6,8,18,13,10,2,5,6,7,8,""
15,4,6,9,9,12,15,13,9,10,15,13,20,10,15,10,11,11,12,10,8,4,3,3,1,""
16,6,8,2,4,12,6,7,8,10,13,7,13,8,9,10,7,17,6,8,12,11,7,2,7,""
17,3,8,15,21,16,10,13,13,15,13,19,13,9,21,9,9,21,13,10,7,10,3,3,4,""
18,6,11,9,8,9,6,20,10,9,16,9,9,4,8,14,6,20,9,7,10,6,5,7,7,""
19,11,9,8,7,11,13,32,12,13,15,14,19,9,13,16,3,16,6,3,9,7,3,8,9,""
20,6,8,11,8,15,12,13,9,31,11,18,11,10,10,12,19,15,7,10,4,4,4,11,8,""
21,8,8,9,19,10,13,14,29,17,20,18,14,12,15,12,19,17,13,12,6,10,9,12,17,""
22,16,11,10,6,13,26,48,17,21,25,15,17,12,14,10,5,13,15,19,11,6,12,20,14,""
23,13,18,15,11,10,21,14,15,12,27,18,16,15,16,12,9,7,4,8,14,5,9,8,15,""
24,10,20,20,9,18,32,30,14,26,19,21,24,24,35,33,63,68,34,18,17,17,22,10,17,""
25,20,16,19,20,26,13,1,1,3,3,2,1,2,1,1,0,0,0,2,22,15,21,22,13,""
26,10,11,19,26,23,21,23,3,22,14,16,16,1,0,1,1,2,0,1,2,1,6,58,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
