apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,4,5,7,14,9,19,16,19,18,23,26,24,24,32,22,27,21,22,23,19,9,4,5,""
02,5,2,6,6,12,9,19,12,13,20,19,20,27,23,25,22,18,24,21,12,15,15,10,5,""
03,0,5,6,6,10,12,10,15,16,10,12,24,22,19,14,33,21,18,25,10,25,15,8,7,""
04,4,3,3,4,4,14,11,17,22,23,14,23,12,20,23,28,26,29,28,16,16,5,11,4,""
05,5,3,5,3,7,8,19,28,23,20,14,24,17,20,21,23,30,22,15,23,21,11,9,13,""
06,5,4,5,9,12,13,10,14,22,18,26,15,17,39,19,31,22,29,20,18,20,15,14,10,""
07,9,11,11,6,7,10,18,17,13,12,18,20,20,19,19,27,23,18,28,27,19,16,17,10,""
08,11,7,2,12,9,12,8,15,20,23,25,29,25,22,27,30,30,30,28,23,22,20,18,12,""
09,5,9,13,7,13,11,13,20,17,20,23,27,33,31,37,23,20,24,37,27,24,24,18,8,""
10,6,6,8,8,6,19,10,11,23,18,22,23,21,28,30,37,27,24,22,30,17,23,13,10,""
11,4,8,4,9,11,16,15,12,21,21,19,21,32,33,42,33,23,19,28,17,22,20,11,10,""
12,3,5,7,6,9,5,20,20,17,15,15,30,15,18,27,26,29,29,27,23,27,22,11,12,""
13,11,6,7,14,6,9,19,22,23,22,26,32,34,29,24,31,30,26,14,24,20,16,16,2,""
14,1,4,8,11,9,4,5,19,25,14,17,19,32,26,41,30,29,30,16,14,19,15,11,9,""
15,6,8,9,7,3,10,9,24,18,18,22,29,38,43,27,40,39,25,22,22,21,19,20,12,""
16,4,9,4,13,3,14,6,13,14,17,17,21,23,29,31,21,36,33,24,30,26,11,10,7,""
17,6,7,8,8,4,15,15,17,24,19,17,23,22,22,36,32,34,31,20,17,23,20,15,8,""
18,9,3,8,5,8,14,15,20,22,14,22,23,24,21,33,35,26,23,28,24,21,19,10,7,""
19,5,9,5,10,8,7,21,20,22,24,22,35,21,40,35,42,31,41,34,27,21,31,20,11,""
20,7,3,14,9,11,9,16,19,21,27,17,25,34,38,41,40,23,27,23,27,23,19,19,17,""
21,4,9,3,14,7,16,21,17,23,31,26,33,42,47,45,52,44,38,32,24,22,22,9,6,""
22,3,7,5,7,14,16,24,39,28,56,50,52,57,63,48,46,58,51,39,40,33,17,6,8,""
23,2,2,6,8,5,14,17,25,25,37,38,29,35,36,43,40,48,44,29,26,30,19,21,11,""
24,4,1,5,5,6,7,9,14,20,17,20,14,29,22,25,34,32,32,29,28,24,17,10,5,""
25,4,6,5,4,7,7,16,17,12,20,13,25,26,24,36,50,37,46,30,31,20,18,15,5,""
26,8,3,4,4,3,11,13,4,12,17,13,30,14,16,29,28,31,36,35,25,25,15,12,11,""
27,4,4,8,5,3,3,7,15,14,23,16,20,29,31,39,36,24,33,31,32,24,29,11,9,""
28,3,8,9,8,8,5,11,16,19,10,22,25,32,30,38,43,39,32,23,21,26,20,5,8,""
29,3,2,6,3,6,5,11,13,21,19,18,21,31,20,26,24,33,46,27,30,25,19,9,6,""
30,1,4,7,16,12,12,12,14,19,34,23,26,25,39,25,29,24,39,28,23,32,27,18,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]{hzjynI}le,"z'gl}"
