apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,148,179,255,261,330,347,367,350,336,387,344,368,350,381,375,365,351,322,264,232,197,162,140,149,""
02,145,184,211,252,318,358,358,339,355,383,334,305,357,388,423,341,360,332,285,222,212,161,137,147,""
03,121,161,205,242,295,346,367,309,346,365,333,325,344,397,375,360,320,303,269,223,221,169,145,169,""
04,158,193,269,262,339,339,344,358,375,422,371,380,375,429,412,381,349,335,296,257,213,112,151,131,""
05,159,208,266,256,348,336,381,342,386,365,349,319,367,393,403,402,349,338,257,240,174,200,152,139,""
06,164,191,213,248,307,353,344,350,407,336,377,378,389,418,354,386,362,337,260,226,191,155,130,135,""
07,158,182,239,254,332,382,383,322,365,328,367,357,379,377,452,361,344,336,278,227,194,162,131,134,""
08,135,171,198,263,267,298,323,314,307,328,281,233,218,281,264,244,269,260,199,159,126,110,93,105,""
09,108,122,146,151,210,217,235,236,246,249,212,230,228,264,273,261,234,199,164,178,133,125,112,74,""
10,100,109,132,150,183,211,230,217,209,218,209,230,228,255,169,140,221,206,181,139,145,108,93,78,""
11,99,119,143,154,197,224,230,235,260,263,277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,81,140,152,174,182,160,180,171,182,197,208,242,214,170,170,156,205,223,195,183,149,120,""
18,140,177,206,265,287,337,370,308,333,328,355,355,406,399,336,313,374,284,256,230,211,213,159,140,""
19,163,170,215,242,292,331,377,318,352,312,319,311,318,322,346,314,326,301,234,238,210,188,155,131,""
20,127,146,199,235,267,322,357,319,309,304,347,359,379,334,347,309,294,277,253,255,206,182,140,133,""
21,134,132,152,189,230,284,312,271,267,252,294,302,337,347,325,305,223,223,171,166,143,137,103,123,""
22,114,101,125,155,194,209,234,216,204,208,222,291,271,275,262,244,188,172,176,133,105,112,104,108,""
23,155,196,228,247,289,324,354,329,374,420,410,419,374,383,365,392,381,324,273,282,248,219,147,154,""
24,159,162,192,253,272,347,360,320,356,378,387,381,415,429,411,364,347,318,258,253,190,175,156,127,""
25,151,159,198,221,278,313,306,336,338,346,350,374,352,356,331,327,322,284,236,208,199,144,133,126,""
26,151,163,187,244,288,293,349,250,303,317,345,380,416,402,359,345,314,317,262,264,215,185,147,136,""
27,196,153,206,245,284,346,330,313,329,337,342,366,427,407,417,359,338,294,230,192,209,148,154,141,""
28,150,185,221,250,281,341,354,319,354,385,358,381,385,416,370,353,317,350,279,248,216,182,143,134,""
29,106,144,211,247,296,305,329,353,330,350,372,441,461,430,443,405,353,298,283,249,180,183,174,147,""
30,164,157,187,229,298,327,365,330,398,460,439,444,529,493,449,384,377,312,259,233,247,231,190,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
