apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,36,29,26,12,21,12,9,5,5,12,6,4,5,9,5,3,1,4,7,5,5,10,12,""
02,20,23,15,15,16,26,5,8,11,8,4,11,4,4,3,4,4,2,2,3,5,14,16,14,""
03,23,21,25,23,18,21,2,5,10,10,13,8,10,9,3,2,0,3,3,4,8,15,10,13,""
04,18,22,24,28,22,12,4,7,12,12,6,11,10,10,3,3,2,1,5,7,5,19,13,16,""
05,19,20,24,20,14,17,9,9,9,8,5,5,7,9,7,1,5,6,3,4,2,8,10,18,""
06,21,20,20,22,21,14,9,11,3,11,7,9,10,6,3,1,2,4,5,3,9,6,6,16,""
07,23,24,17,19,23,17,9,12,12,8,7,6,7,9,5,4,2,1,5,5,9,12,18,31,""
08,26,29,28,24,25,16,14,9,11,12,9,10,10,7,7,7,1,5,7,5,12,10,16,25,""
09,24,30,19,23,31,23,6,13,10,11,12,10,6,6,4,4,8,4,7,20,14,13,26,29,""
10,33,52,32,33,38,8,15,8,12,5,8,5,3,7,4,2,3,8,8,13,16,15,13,20,""
11,23,18,23,28,24,15,14,9,5,9,9,9,9,5,6,3,0,5,5,8,13,14,22,31,""
12,26,24,29,27,25,23,12,7,9,12,15,20,5,6,6,3,3,3,8,10,14,10,19,17,""
13,38,23,36,33,24,21,10,12,8,4,5,10,5,7,5,6,2,3,4,7,8,15,15,28,""
14,29,20,25,27,25,14,6,9,13,12,12,14,4,4,7,2,5,6,3,3,6,7,11,22,""
15,26,27,34,29,18,20,11,9,11,13,8,9,11,3,4,2,3,2,4,5,7,9,12,17,""
16,26,30,30,22,14,18,17,17,6,9,9,9,8,9,10,6,2,10,14,8,9,11,10,15,""
17,22,28,26,25,28,28,14,7,11,12,13,12,9,5,6,8,5,1,2,4,6,9,12,15,""
18,8,18,25,20,9,13,4,10,14,8,12,5,2,5,7,3,2,0,0,1,9,7,14,22,""
19,25,23,27,32,21,25,11,13,10,13,11,11,7,7,3,6,2,2,1,0,7,14,11,18,""
20,30,27,33,27,23,20,11,12,7,11,7,6,10,9,5,5,6,1,7,7,1,3,14,24,""
21,33,33,32,24,29,29,10,9,16,9,3,10,6,7,10,7,3,0,7,5,11,13,15,20,""
22,31,33,37,39,43,25,17,12,11,14,10,9,10,9,6,3,2,6,3,10,15,20,21,27,""
23,33,33,36,35,34,24,15,18,12,9,5,11,10,6,5,7,4,3,9,8,11,17,18,23,""
24,23,37,35,34,29,20,4,10,8,8,10,0,11,10,4,7,5,4,7,7,6,16,18,20,""
25,30,29,27,30,24,26,6,15,12,6,8,3,4,8,9,9,1,2,4,7,5,13,21,28,""
26,30,31,32,24,29,23,30,13,15,9,3,6,7,6,7,9,4,4,4,5,7,13,13,21,""
27,21,19,23,28,25,19,9,10,9,8,7,6,5,2,3,6,7,4,4,4,9,18,19,21,""
28,22,20,23,26,19,11,14,10,9,5,8,2,4,5,3,3,3,1,4,6,7,5,20,22,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
