jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,12,6,20,22,17,11,0,0,13,10,18,14,12,8,8,7,8,6,5,7,12,7,10,""
02,12,10,7,9,6,14,9,10,13,17,23,23,22,24,13,11,9,8,5,6,7,5,8,7,""
03,8,15,11,10,9,9,9,13,16,19,20,18,15,13,6,7,8,7,6,8,12,7,9,10,""
04,15,17,10,11,13,10,11,15,7,17,15,11,17,10,19,14,7,2,2,2,8,1,6,10,""
05,13,12,14,12,10,11,12,14,15,17,19,15,14,13,13,8,6,4,2,4,3,8,9,15,""
06,13,17,9,15,19,27,29,34,21,32,27,18,14,13,16,8,5,4,3,5,7,10,10,12,""
07,12,17,11,13,39,40,52,36,30,27,28,22,21,14,10,10,5,12,6,5,11,6,10,19,""
08,17,27,19,16,20,27,25,23,17,21,16,17,20,9,5,5,22,22,12,6,10,12,14,15,""
09,13,13,12,16,21,24,26,25,18,15,12,11,8,5,4,6,3,4,5,7,4,2,16,14,""
10,15,17,19,23,26,28,8,35,20,17,12,15,10,8,5,6,4,5,13,9,10,9,0,0,""
11,0,0,0,0,0,-1,8,22,10,11,12,15,11,6,16,9,7,6,5,4,5,12,7,8,""
12,11,14,10,19,22,39,44,28,31,9,8,23,14,9,10,11,5,9,5,2,2,3,14,16,""
13,11,13,12,12,7,7,10,20,29,10,15,12,9,16,7,4,15,27,10,11,6,9,9,10,""
14,10,15,14,14,17,12,21,15,22,18,19,24,39,32,24,18,3,9,4,4,6,7,7,7,""
15,15,5,12,5,20,10,20,16,11,26,18,11,13,9,10,2,5,6,6,6,2,18,13,8,""
16,13,13,10,13,14,14,15,15,9,10,10,14,11,9,18,10,5,6,4,15,6,4,9,9,""
17,9,8,14,11,20,16,15,8,12,9,11,10,8,5,9,6,6,3,3,5,8,7,9,16,""
18,15,16,11,9,5,10,10,15,11,11,15,9,12,7,5,10,8,6,4,10,9,7,11,16,""
19,10,10,8,15,15,7,11,9,13,10,9,5,9,15,8,8,6,7,2,8,10,13,11,12,""
20,8,10,20,20,10,10,10,18,17,8,13,9,12,6,7,8,3,8,4,7,5,11,12,11,""
21,15,10,8,18,13,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,28,10,9,4,7,8,4,7,4,6,10,18,""
24,12,13,23,14,12,12,12,14,26,19,8,6,8,9,8,7,7,11,4,6,5,13,7,18,""
25,15,20,20,15,17,13,15,18,8,17,9,8,2,15,5,9,5,3,5,4,3,8,14,14,""
26,21,22,12,17,15,17,15,15,12,8,14,11,3,8,-1,8,7,6,8,7,9,9,8,10,""
27,14,16,17,13,10,12,20,17,15,7,24,4,12,4,9,4,4,7,3,5,11,9,16,22,""
28,15,36,19,11,13,20,27,17,9,13,9,12,10,17,6,9,8,0,6,6,6,9,6,19,""
29,19,26,24,17,16,11,10,15,15,11,16,5,4,8,9,2,1,4,7,8,10,54,14,20,""
30,22,24,22,11,8,13,18,10,16,18,20,6,12,8,15,13,4,5,7,6,5,42,12,11,""
31,14,15,17,12,12,15,7,11,18,9,11,12,7,5,4,5,4,3,3,5,4,18,20,-1,""
