jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,14,4,16,10,""
02,4,15,12,46,55,55,32,21,17,10,16,16,13,23,18,17,24,12,6,4,31,58,80,50,""
03,22,4,47,24,19,35,48,12,15,16,18,24,16,17,25,19,11,22,10,10,4,9,2,7,""
04,24,44,85,34,49,58,37,12,15,12,32,21,30,19,12,7,15,11,7,22,6,5,47,70,""
05,48,24,51,50,36,55,40,10,10,13,35,26,12,11,17,14,13,5,8,6,6,11,12,8,""
06,9,8,13,24,39,53,21,51,23,23,23,63,10,8,10,18,39,57,25,9,5,9,11,11,""
07,22,18,18,17,25,21,27,21,14,22,16,10,6,11,14,9,12,9,5,9,3,4,8,16,""
08,5,6,8,42,84,45,13,13,15,7,10,14,5,15,11,10,15,11,4,6,4,7,17,21,""
09,6,10,8,5,5,4,14,10,6,16,7,11,12,15,17,40,14,17,15,12,9,3,23,71,""
10,36,20,12,7,20,65,41,22,20,16,15,18,12,12,13,15,17,11,12,2,10,14,9,11,""
11,16,11,6,17,35,25,22,10,51,19,7,4,6,9,3,7,6,12,5,7,10,6,14,69,""
12,51,12,16,19,66,63,33,18,8,14,11,5,8,8,10,12,18,6,7,6,5,7,8,24,""
13,11,9,7,22,14,26,28,15,13,7,15,12,11,18,12,17,10,15,9,12,3,5,19,16,""
14,36,13,53,40,25,36,50,20,15,36,22,27,27,36,35,25,28,30,31,24,30,58,83,72,""
15,22,26,25,29,43,62,49,39,32,50,40,37,31,25,34,31,28,27,82,43,22,25,14,30,""
16,57,66,74,56,58,54,48,60,37,26,33,36,24,67,67,48,51,45,50,35,25,52,60,71,""
17,60,76,41,39,19,28,34,20,30,21,28,22,29,21,30,30,46,33,36,32,60,28,27,25,""
18,32,41,44,43,45,40,45,40,32,49,35,38,24,30,41,37,38,26,23,32,25,29,23,29,""
19,26,34,42,50,42,51,42,35,34,36,24,30,23,34,43,35,28,33,24,35,21,11,5,3,""
20,6,22,24,21,22,43,23,11,10,5,11,27,18,22,17,48,56,14,16,13,5,18,6,8,""
21,10,9,12,10,7,10,8,9,47,49,9,6,23,25,33,23,27,8,17,13,14,4,14,11,""
22,12,9,17,26,15,27,9,36,19,24,25,17,24,26,26,24,23,17,19,13,6,7,3,6,""
23,8,9,7,7,7,11,16,5,11,49,21,17,20,19,25,23,25,22,14,20,4,5,12,20,""
24,15,18,39,35,35,32,32,31,17,15,22,32,22,24,19,16,21,21,27,16,102,117,15,25,""
25,16,23,32,33,26,21,34,22,14,33,19,12,22,17,16,18,52,48,13,5,13,8,14,16,""
26,13,14,37,13,8,5,17,9,11,8,7,4,9,4,9,2,4,9,12,22,18,24,25,37,""
27,73,34,19,7,9,5,17,14,12,4,9,9,6,6,9,6,13,9,8,5,13,9,14,18,""
28,14,21,24,17,18,19,10,10,9,12,17,9,5,14,11,8,12,9,8,6,12,11,23,37,""
29,39,31,26,19,19,20,22,31,15,13,11,7,9,7,9,15,8,10,8,10,8,74,33,25,""
30,27,16,25,22,21,18,13,16,4,10,10,10,4,7,2,9,12,8,16,12,13,12,30,22,""
31,24,19,22,18,15,13,11,14,12,11,8,9,7,9,12,5,14,13,6,9,6,6,11,-1,""
