Jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,60,60,71,62,61,73,65,71,54,46,47,40,68,43,61,38,34,26,16,22,23,28,40,56,""
2,64,71,69,66,76,84,52,70,65,56,46,40,48,51,40,16,-1,6,-1,20,52,23,24,42,""
3,42,47,52,65,59,80,59,76,57,39,38,36,53,61,62,41,29,29,18,21,31,40,56,63,""
4,84,65,62,58,72,82,64,67,60,43,28,42,35,43,30,37,34,27,18,38,24,30,45,62,""
5,73,72,78,66,67,65,60,59,59,43,62,48,56,51,39,30,21,40,19,26,21,46,59,71,""
6,78,53,63,73,53,74,63,54,37,53,34,43,59,44,35,23,26,16,23,24,35,37,52,62,""
7,65,53,62,59,75,56,54,69,60,48,42,42,54,45,46,39,27,28,24,21,30,37,44,64,""
8,85,70,76,64,70,73,53,74,52,51,42,28,32,42,38,28,19,27,17,27,31,40,51,55,""
9,79,65,77,95,61,74,52,60,51,63,46,47,42,42,38,26,23,14,16,17,17,35,41,63,""
10,61,70,42,56,59,75,46,46,49,56,35,40,43,30,34,36,30,24,14,30,21,41,62,58,""
11,59,61,60,67,63,60,41,53,41,45,40,39,36,36,26,36,35,13,32,26,26,38,52,67,""
12,72,68,76,52,56,62,28,35,59,35,38,31,27,25,41,24,22,21,22,21,28,37,39,66,""
13,70,68,54,54,65,57,60,64,48,39,41,28,42,37,30,28,30,27,13,27,29,37,34,55,""
14,67,45,59,60,59,43,46,51,62,33,31,35,27,35,37,30,26,24,16,22,19,35,34,-1,""
15,-1,-1,-1,-1,-1,-1,-1,75,62,44,40,49,37,48,44,34,29,36,20,32,36,43,68,72,""
16,65,58,55,67,68,57,47,47,58,51,41,35,37,39,44,32,29,19,23,28,31,41,33,57,""
17,68,76,54,62,63,41,47,48,47,32,32,30,33,26,27,42,17,31,25,27,42,32,59,64,""
18,59,76,63,75,50,62,62,61,62,50,32,39,38,29,29,37,34,28,24,27,42,39,51,77,""
19,76,62,68,63,52,46,51,51,53,64,37,45,31,33,24,37,26,24,17,28,32,39,61,62,""
20,56,73,65,76,62,63,42,53,58,42,47,36,34,38,35,46,34,26,28,20,34,35,58,66,""
21,79,89,57,62,60,63,54,56,43,41,53,44,39,32,53,40,21,25,28,32,42,38,63,59,""
22,51,68,67,59,70,65,57,57,47,53,40,57,54,46,45,39,38,34,31,39,36,54,64,82,""
23,94,91,51,51,55,79,46,72,51,35,40,42,39,34,42,34,29,23,17,41,26,33,48,58,""
24,60,70,70,64,56,54,63,54,51,48,34,34,-1,28,44,29,28,28,23,29,35,48,42,56,""
25,82,81,71,82,67,56,44,57,56,42,48,36,31,37,28,18,19,23,33,30,32,32,55,71,""
26,91,92,84,78,93,50,42,65,52,47,37,29,37,40,36,32,27,31,29,26,27,44,53,61,""
27,77,86,89,72,88,58,42,56,67,44,54,32,45,31,27,30,28,29,24,22,23,43,62,66,""
28,82,102,74,89,73,77,42,53,65,51,37,42,38,39,44,30,34,28,30,26,34,40,70,91,""
29,98,97,116,100,102,92,65,51,72,61,49,46,28,28,22,37,26,18,14,12,17,35,48,91,""
30,103,90,83,92,75,71,51,61,48,37,33,29,25,30,36,24,23,25,21,25,23,30,52,54,""
31,84,75,76,81,83,62,39,55,45,44,52,38,35,26,28,30,20,30,17,25,27,24,61,69,""
