jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,100,214,346,230,299,278,203,233,234,156,337,""
04,389,407,181,132,137,236,310,210,429,471,533,485,361,271,105,77,55,19,76,212,18,38,63,316,""
05,13,231,176,50,516,373,256,248,369,198,134,11,69,274,241,45,243,212,460,392,177,317,228,141,""
06,47,156,206,294,186,190,83,415,470,129,541,564,200,10,45,171,170,19,382,68,147,155,74,89,""
07,334,199,292,395,558,276,208,363,191,208,86,52,83,216,463,458,372,473,336,284,22,47,358,358,""
08,468,207,251,299,563,244,401,361,435,446,397,101,218,250,613,412,242,315,361,328,319,301,455,453,""
09,59,6,6,7,17,78,284,333,577,518,179,228,139,134,311,474,350,190,401,334,602,351,285,34,""
10,445,115,182,395,132,359,193,282,219,413,514,497,459,495,498,390,352,110,101,322,92,75,274,221,""
11,84,245,438,436,348,191,288,275,145,135,357,304,137,297,93,54,182,112,299,263,525,450,47,7,""
12,94,227,178,105,24,10,143,267,380,523,304,133,291,324,474,80,141,370,190,211,146,258,357,419,""
13,535,619,390,487,343,463,513,134,410,57,57,371,331,70,59,206,440,388,503,483,434,35,14,44,""
14,183,264,114,83,39,196,264,242,411,345,460,324,168,388,281,245,158,250,472,327,442,360,441,562,""
15,192,559,516,392,597,572,369,435,268,47,52,204,58,134,242,271,221,352,342,79,560,717,160,267,""
16,109,6,6,7,123,262,352,202,115,76,159,76,6,25,10,6,27,49,9,45,17,6,8,7,""
17,7,98,99,7,7,38,63,67,44,63,109,83,77,56,30,8,96,110,243,305,413,390,251,301,""
18,464,389,400,355,165,289,288,257,300,350,412,392,353,292,417,252,241,340,377,407,239,283,317,402,""
19,480,267,6,13,9,7,17,125,312,433,452,481,401,537,345,526,227,58,109,289,624,389,259,480,""
20,562,367,290,391,142,7,28,378,520,300,115,214,372,274,227,134,148,301,158,206,261,320,375,465,""
21,381,81,106,253,242,355,289,171,197,387,132,77,228,11,366,129,359,173,206,230,304,198,314,139,""
22,259,531,643,353,147,489,227,210,344,472,101,217,375,450,221,103,110,109,482,638,492,144,280,261,""
23,284,403,141,31,154,391,480,652,424,167,340,355,65,122,52,64,115,121,108,76,75,90,82,66,""
24,45,19,9,23,51,56,329,207,91,122,84,189,98,107,460,260,234,436,263,113,17,82,397,60,""
25,75,182,309,310,525,540,465,227,120,322,345,355,326,104,117,259,336,90,77,75,80,78,35,63,""
26,28,31,67,65,53,54,109,62,80,87,126,51,49,78,139,116,180,132,11,-1,-1,-1,-1,0,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]fdf{lh,'yl{zfIg,"dl{`jhkel'o{"
