jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,19,19,17,18,15,29,26,11,12,8,11,4,12,8,13,7,9,4,9,7,7,12,16,""
02,18,23,15,17,26,19,21,19,23,16,12,7,10,6,11,8,8,4,5,6,7,8,14,14,""
03,19,18,12,20,21,21,22,20,10,16,14,9,6,12,5,4,10,9,7,13,8,9,23,14,""
04,24,17,20,22,25,20,25,21,16,12,15,8,13,9,10,14,8,9,8,7,10,12,17,17,""
05,18,28,20,14,19,20,16,22,18,14,11,11,7,9,12,6,6,13,5,5,7,15,18,24,""
06,27,18,10,20,19,16,20,23,17,14,13,10,6,11,5,9,10,6,8,14,5,9,17,21,""
07,17,14,20,22,20,17,20,22,20,14,6,6,3,3,6,10,13,7,10,7,6,13,16,11,""
08,19,19,21,24,17,19,15,11,12,11,9,10,5,5,5,9,6,11,10,3,8,9,22,10,""
09,23,10,21,20,26,25,24,16,20,24,11,8,7,10,8,8,6,6,4,14,11,19,20,20,""
10,18,28,19,24,14,12,16,12,12,12,10,11,9,10,11,8,6,8,6,8,9,14,18,19,""
11,26,15,18,31,18,15,17,12,15,15,11,8,5,10,8,6,8,4,5,5,11,15,19,17,""
12,23,23,23,21,21,15,20,23,13,12,8,6,4,10,9,2,7,6,10,8,9,9,11,22,""
13,13,14,12,12,9,11,12,10,13,16,9,8,6,6,5,10,9,7,8,9,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,28,23,17,13,25,18,19,11,18,15,16,13,9,19,26,28,37,""
15,46,32,27,33,26,26,29,21,24,22,18,17,18,12,13,7,10,11,15,13,14,18,21,27,""
16,28,19,25,24,27,24,30,19,19,16,13,11,17,11,15,8,22,15,12,11,22,21,22,25,""
17,28,36,30,30,17,29,22,25,22,7,11,7,17,12,9,11,12,9,12,11,14,21,28,25,""
18,33,32,33,35,23,22,26,28,20,18,23,14,15,15,9,20,17,9,12,15,19,20,22,25,""
19,23,29,24,22,20,25,19,18,26,23,20,12,15,11,12,14,11,10,14,9,14,24,29,41,""
20,40,32,22,26,25,27,14,27,28,14,17,18,18,13,18,20,15,16,17,12,15,20,26,33,""
21,31,25,32,24,24,14,21,16,10,15,17,15,9,8,8,10,11,11,15,22,18,21,11,29,""
22,32,23,20,16,14,26,29,24,27,16,17,10,13,8,12,10,20,13,12,12,22,19,30,30,""
23,31,42,30,47,22,24,27,22,18,24,23,17,23,15,21,17,10,0,0,19,13,23,36,35,""
24,50,23,33,25,24,27,24,15,23,13,11,12,13,20,13,15,15,18,19,12,18,20,25,30,""
25,37,20,29,20,25,21,17,14,18,11,5,12,10,12,11,18,15,8,14,11,18,23,22,42,""
26,45,38,27,28,24,22,19,21,19,14,5,12,10,13,15,7,9,11,13,9,17,22,30,40,""
27,37,44,40,33,28,18,24,16,0,0,16,13,16,21,10,18,10,14,18,14,18,16,0,39,""
28,28,49,53,43,35,35,20,29,11,19,19,9,10,15,15,16,11,13,14,8,18,26,26,46,""
29,54,29,39,45,31,26,34,24,18,17,21,13,15,10,14,10,9,17,18,13,18,22,35,35,""
30,51,64,36,42,43,26,27,24,18,27,14,16,16,11,12,24,10,14,10,15,17,32,34,44,""
31,48,53,48,48,39,28,30,27,16,18,13,13,11,6,13,11,11,13,16,19,-1,-1,-1,-1,""
