jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,18,11,18,10,8,21,26,17,26,17,10,6,7,5,8,10,12,10,6,7,9,7,11,""
02,9,10,15,10,10,9,23,11,16,16,15,7,6,10,6,8,8,10,-1,-1,5,8,13,11,""
03,25,16,15,22,9,15,23,23,28,24,13,13,15,13,6,6,7,2,4,4,4,7,9,6,""
04,5,9,9,17,10,8,12,9,13,23,24,13,6,10,12,11,9,14,16,8,14,10,18,21,""
05,12,10,13,17,12,11,10,13,13,21,13,13,9,10,12,10,10,12,7,9,8,17,17,18,""
06,16,11,6,10,8,7,11,11,11,8,10,9,7,6,6,6,6,7,7,7,7,6,6,6,""
07,6,8,7,7,7,7,7,6,9,4,-1,-1,3,4,1,1,3,1,2,-1,-1,2,1,2,""
08,2,1,5,7,1,-1,1,-1,10,25,8,18,10,1,6,4,-1,-1,-1,1,1,-1,1,0,""
09,-1,3,7,1,1,2,-1,3,3,8,6,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,""
10,-1,-1,1,1,1,4,1,1,4,4,1,3,-1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,0,""
11,-1,2,-1,2,-1,1,-1,-1,3,1,1,1,1,1,-1,2,-1,4,9,-1,-1,3,-1,0,""
12,1,-1,-1,-1,-1,-1,-1,2,1,-1,11,12,5,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8,""
13,16,3,5,2,1,-1,-1,1,4,4,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
14,-1,4,-1,1,-1,-1,1,3,2,2,3,2,-1,-1,-1,3,-1,1,-1,-1,-1,-1,2,2,""
15,-1,-1,3,1,1,1,1,1,-1,-1,2,1,-1,1,2,-1,1,-1,-1,1,-1,-1,-1,0,""
16,2,3,2,2,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,""
17,1,-1,1,1,-1,-1,1,-1,-1,2,-1,1,1,2,-1,1,-1,2,-1,1,-1,-1,1,2,""
18,1,-1,1,-1,-1,-1,2,-1,3,5,1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,""
19,2,1,1,1,1,1,1,1,2,2,3,1,2,1,1,-1,-1,-1,1,-1,2,8,11,7,""
20,12,3,3,1,1,-1,1,-1,1,3,1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0,""
21,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,0,""
22,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
23,-1,1,-1,-1,-1,-1,1,-1,-1,3,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,17,""
24,3,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,""
25,2,-1,2,1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,14,""
26,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,12,17,""
27,5,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,1,-1,-1,-1,-1,1,-1,-1,-1,3,6,""
28,5,2,1,-1,-1,-1,-1,-1,-1,1,1,1,3,5,2,-1,2,3,-1,-1,-1,-1,1,0,""
29,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,9,""
30,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,11,9,""
31,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
