jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,6,2,2,1,-1,1,4,2,4,5,6,21,12,29,30,32,29,32,35,44,40,23,20,""
02,21,21,4,16,9,16,11,1,6,2,6,3,19,22,29,35,34,28,32,28,33,20,24,23,""
03,10,9,9,9,6,2,4,5,10,7,10,10,8,22,15,19,15,21,30,15,16,11,8,17,""
04,11,18,4,3,-1,3,2,4,2,1,6,3,7,17,14,21,25,20,22,18,25,8,10,12,""
05,7,-1,10,2,5,6,2,2,-1,2,3,2,5,4,9,8,7,7,6,4,8,3,5,5,""
06,2,9,3,3,5,7,3,1,3,1,4,6,11,18,9,4,4,4,2,7,13,17,15,16,""
07,10,9,4,1,5,2,5,5,8,3,3,15,12,14,13,12,25,23,24,22,25,17,21,15,""
08,6,7,4,5,5,5,3,4,3,6,2,4,19,18,15,33,20,17,15,18,18,19,22,15,""
09,7,4,3,4,5,4,5,3,2,1,7,3,12,14,15,6,5,7,10,21,14,12,17,12,""
10,11,4,4,5,3,7,4,5,-1,2,3,6,14,14,11,19,13,16,26,26,24,22,14,13,""
11,11,6,4,6,4,2,-1,4,2,2,6,11,17,11,21,18,12,14,11,14,8,10,13,11,""
12,14,5,8,5,8,2,5,2,2,1,-1,6,10,19,21,13,17,19,24,23,24,13,18,23,""
13,9,7,4,7,1,4,5,4,3,6,7,15,11,16,18,29,20,12,24,21,25,14,17,18,""
14,9,11,6,5,6,8,4,6,4,3,7,6,11,23,26,21,24,24,25,19,12,28,20,12,""
15,13,8,6,7,6,4,5,7,5,5,8,11,12,27,25,25,19,19,25,21,15,25,20,19,""
16,9,5,11,39,12,3,1,3,6,6,8,5,8,13,19,9,10,21,17,15,-1,-1,8,7,""
17,5,2,1,3,5,1,3,1,2,3,6,10,12,14,22,10,16,16,17,20,7,10,11,7,""
18,11,7,7,3,2,2,5,4,6,2,1,4,6,9,9,14,11,17,13,12,12,10,6,4,""
19,1,3,3,3,4,2,4,1,5,5,8,3,7,7,11,8,16,14,14,15,12,14,14,7,""
20,8,1,2,-1,1,-1,3,2,4,3,1,3,15,18,29,20,18,20,22,20,20,21,18,15,""
21,7,4,10,5,4,2,1,4,3,6,5,11,14,14,12,20,20,32,25,23,22,12,8,12,""
22,8,10,8,6,3,5,2,4,6,2,6,9,12,12,23,23,28,22,31,22,16,21,3,8,""
23,10,5,3,2,4,4,2,1,3,2,8,9,14,25,29,23,18,18,31,24,22,11,13,14,""
24,7,6,4,2,4,-1,1,4,3,6,6,8,15,26,43,33,32,40,37,26,32,19,14,19,""
25,12,10,7,10,4,6,1,5,2,5,6,5,19,27,43,40,38,46,32,33,32,24,20,14,""
26,5,8,4,5,2,2,1,4,1,4,4,6,11,20,40,42,40,27,25,25,24,10,8,3,""
27,1,4,7,4,1,2,1,1,1,1,6,12,22,27,21,28,39,37,48,46,25,21,8,10,""
28,9,10,5,3,-1,6,3,4,5,4,7,9,17,39,48,43,42,38,41,31,18,18,13,18,""
29,17,9,6,7,2,3,2,2,6,7,11,3,17,20,29,55,37,34,28,36,29,27,9,12,""
30,16,5,10,11,5,2,4,7,6,4,6,9,15,25,35,26,36,27,27,35,14,24,14,12,""
31,10,10,2,8,7,1,8,5,4,7,5,12,18,27,26,39,40,26,22,26,18,22,7,2,""
[E]z,"n`df}f'a{fIndh`e'jfd"
