jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,12,19,36,33,29,40,29,25,13,36,39,43,35,38,18,10,7,17,4,8,19,20,17,""
02,16,27,25,26,35,35,25,29,25,27,27,36,34,40,36,18,19,9,11,9,9,6,8,12,""
03,9,14,19,12,22,24,32,24,29,23,21,31,38,24,20,5,9,9,10,9,11,11,18,21,""
04,19,27,25,26,32,34,30,19,30,25,28,39,28,26,24,21,17,16,12,10,7,9,5,11,""
05,7,9,23,8,17,25,30,30,35,32,36,34,26,18,13,18,12,11,4,2,2,2,15,6,""
06,9,6,14,15,9,15,12,11,14,14,18,10,16,14,15,9,2,6,7,4,4,12,13,9,""
07,8,9,6,10,17,15,21,15,14,16,17,26,24,21,15,14,9,3,7,7,2,4,8,7,""
08,12,10,14,17,18,7,24,13,16,18,15,12,20,18,12,8,7,4,5,4,3,2,5,7,""
09,10,14,15,13,15,23,18,15,27,19,16,12,21,12,15,21,9,9,8,5,7,8,12,11,""
10,11,17,16,18,18,21,29,22,13,18,14,9,12,18,9,9,10,9,6,7,5,6,10,14,""
11,4,8,11,9,13,12,21,12,14,10,8,15,18,19,16,7,15,10,3,5,3,9,8,7,""
12,5,5,9,8,10,14,15,17,9,10,10,9,12,8,10,10,10,12,9,6,7,9,20,14,""
13,16,13,18,24,16,21,17,11,18,9,15,16,11,13,12,13,17,10,10,5,5,10,15,9,""
14,13,10,7,14,13,15,16,20,28,16,17,16,18,21,16,6,7,5,8,7,9,11,10,11,""
15,9,6,3,9,4,13,16,17,9,14,10,10,14,7,16,9,6,4,4,5,10,5,11,19,""
16,14,14,21,14,25,26,18,13,14,20,18,13,17,20,13,12,6,9,13,9,7,12,14,16,""
17,13,20,24,25,22,25,16,26,22,13,15,9,18,21,14,8,10,13,12,7,3,11,15,16,""
18,15,20,21,26,27,23,18,13,25,24,20,24,23,18,12,7,9,11,9,10,10,2,6,15,""
19,15,19,17,21,21,20,24,18,19,19,14,14,15,3,7,11,6,7,9,15,10,9,8,16,""
20,9,11,17,23,8,20,14,19,25,18,14,14,20,16,15,12,12,10,-1,10,5,5,-1,-1,""
21,-1,-1,-1,-1,-1,-1,4,21,12,15,14,14,20,18,20,18,15,10,8,7,7,8,12,16,""
22,16,19,14,16,34,11,17,9,16,9,10,9,10,1,8,8,5,3,6,7,7,11,7,16,""
23,14,23,20,23,20,25,29,15,21,12,8,9,5,4,7,1,2,1,6,3,5,9,10,13,""
24,7,12,16,17,15,16,10,12,21,12,12,20,21,20,14,16,12,5,7,9,5,10,15,9,""
25,15,16,24,25,27,16,23,17,17,13,9,11,13,13,10,10,8,7,5,6,7,4,12,18,""
26,20,15,20,18,14,14,12,20,12,10,11,13,21,15,19,2,8,11,6,4,7,13,12,18,""
27,14,16,24,17,28,16,17,16,0,11,12,9,13,22,8,4,6,4,2,0,7,3,8,12,""
28,12,11,15,19,11,34,41,3,8,9,9,7,7,10,9,7,3,8,6,5,10,9,9,12,""
29,16,18,18,15,13,16,7,13,24,11,12,11,14,13,13,20,9,8,7,5,7,10,10,12,""
30,21,15,17,26,22,18,16,8,6,11,7,13,10,13,15,3,4,10,11,4,2,3,9,14,""
31,13,15,11,21,24,21,15,12,10,9,6,6,17,15,14,6,4,2,9,6,5,3,5,-1,""
