jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,39,44,36,56,50,47,43,42,35,30,27,25,25,22,22,23,23,22,21,24,28,34,29,26,""
02,33,41,33,39,36,36,35,43,36,28,23,34,24,27,33,31,22,31,33,11,35,34,44,35,""
03,43,54,39,40,51,30,47,40,45,36,26,31,19,17,23,16,21,18,18,22,26,34,35,25,""
04,35,39,41,29,45,43,22,23,27,31,29,23,21,35,22,21,23,29,18,23,21,34,44,33,""
05,34,33,36,38,55,43,34,33,29,21,30,20,28,20,19,18,21,9,20,22,22,22,35,32,""
06,44,26,40,32,28,35,45,25,35,24,16,19,22,17,23,14,18,15,26,24,24,38,25,37,""
07,32,45,31,42,46,45,38,25,32,30,30,28,20,17,16,28,21,18,19,24,26,43,41,40,""
08,36,37,41,45,33,40,44,36,36,30,27,21,23,29,23,19,18,20,20,21,27,41,42,34,""
09,44,37,53,48,53,45,35,32,31,29,31,26,19,18,26,16,24,28,20,21,37,27,35,36,""
10,35,34,38,41,33,40,45,45,25,36,30,30,23,24,20,24,16,22,21,25,25,36,38,36,""
11,32,37,44,49,48,38,29,33,29,30,33,28,26,28,17,14,21,27,28,25,29,29,43,40,""
12,42,49,49,44,32,28,43,43,31,28,21,23,33,27,22,27,24,22,28,23,32,33,40,41,""
13,39,47,35,38,46,35,45,25,34,29,26,35,25,20,20,15,23,22,10,17,28,35,34,52,""
14,43,45,31,33,50,39,43,40,35,18,23,30,28,29,31,25,23,23,24,25,37,35,38,46,""
15,41,48,36,42,42,40,24,42,23,21,17,24,24,22,22,13,17,19,20,22,31,26,32,34,""
16,34,38,34,24,43,41,36,32,16,21,21,25,22,23,19,16,14,29,22,31,25,31,39,38,""
17,26,34,39,34,37,38,33,38,31,33,24,14,29,32,30,22,17,23,27,21,29,35,45,38,""
18,45,37,39,38,35,31,34,28,24,29,23,26,28,17,23,32,16,17,17,33,31,33,44,37,""
19,44,36,39,51,41,58,25,25,33,21,27,24,21,17,21,30,19,23,22,27,34,35,39,35,""
20,34,44,40,40,36,36,36,35,32,15,17,31,24,14,35,24,22,25,29,29,26,41,41,56,""
21,59,38,50,48,37,33,29,32,29,28,18,20,24,25,24,12,23,17,22,34,28,31,38,39,""
22,40,39,47,41,34,38,38,26,27,19,12,40,24,21,26,16,16,11,31,29,40,31,37,52,""
23,59,47,43,40,50,36,30,30,17,17,26,12,12,24,22,8,17,8,14,14,11,25,23,24,""
24,27,20,15,16,21,21,19,18,26,29,30,19,20,21,23,23,25,26,26,17,34,45,52,46,""
25,50,61,60,73,47,35,26,23,37,18,26,27,17,17,14,24,25,17,26,23,20,35,32,49,""
26,60,59,58,42,46,37,36,29,28,27,23,16,13,18,24,23,16,17,24,14,32,30,50,68,""
27,55,68,61,62,50,50,30,34,28,27,25,20,19,30,16,17,21,11,15,22,29,30,31,29,""
28,36,30,34,45,31,28,24,19,20,16,9,20,17,14,13,10,7,22,27,15,26,36,50,54,""
29,69,70,57,37,53,42,32,41,36,22,30,19,28,25,33,20,18,18,25,34,25,41,65,68,""
30,49,52,52,35,52,35,30,31,31,22,18,15,22,17,22,19,17,22,20,30,23,34,46,51,""
31,57,58,36,50,76,59,30,25,29,32,17,22,17,26,24,21,20,17,16,19,21,20,38,4,""
