jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,149,162,160,216,254,257,267,248,204,180,190,195,162,181,158,150,151,131,126,128,122,128,133,146,""
02,148,169,189,198,253,279,316,268,247,190,194,201,209,202,179,162,154,152,167,135,143,144,156,187,""
03,195,191,194,236,255,289,310,258,254,197,191,194,204,172,161,150,126,116,128,109,97,121,159,141,""
04,176,162,169,205,221,257,265,227,221,169,182,196,182,139,141,131,127,124,132,124,128,144,149,151,""
05,175,170,186,199,221,256,226,242,190,176,170,143,134,123,113,124,117,109,105,102,111,120,144,155,""
06,161,171,166,190,197,228,230,209,196,154,139,148,118,130,124,128,115,100,100,117,107,116,139,154,""
07,164,172,179,196,212,222,212,181,174,156,152,131,121,126,124,116,101,120,105,94,101,115,120,110,""
08,152,121,141,190,203,250,343,271,152,167,118,113,115,116,110,99,107,104,107,121,126,123,136,127,""
09,157,150,168,318,236,213,181,205,167,153,155,135,131,107,127,111,86,110,130,146,121,131,155,144,""
10,157,164,196,216,217,240,266,239,190,185,179,176,170,141,137,107,122,118,118,6,6,6,6,6,""
11,42,176,309,235,292,193,80,285,342,303,227,207,159,141,153,122,134,105,178,156,270,309,336,330,""
12,308,330,256,337,348,215,296,276,323,351,290,166,138,132,136,107,113,119,99,105,131,118,137,161,""
13,154,164,184,192,209,212,236,194,177,137,123,127,120,121,96,96,81,95,94,85,93,114,131,163,""
14,168,178,183,176,214,233,218,204,159,133,115,105,104,96,108,114,103,110,111,107,116,124,131,111,""
15,146,154,180,168,184,202,198,178,139,161,124,118,133,115,97,91,103,118,123,126,151,133,118,155,""
16,133,142,163,156,214,227,221,210,184,157,139,110,132,102,96,106,81,107,102,116,136,147,164,156,""
17,171,187,179,210,240,248,239,204,167,157,158,130,146,144,123,104,119,127,164,150,131,154,131,130,""
18,169,111,6,133,228,234,241,239,207,174,166,130,140,118,111,104,133,126,125,140,139,131,159,173,""
19,173,184,194,186,200,232,258,204,185,161,159,141,131,90,133,119,111,99,106,100,97,118,125,159,""
20,169,187,194,184,219,220,216,226,185,182,136,124,144,109,111,118,127,127,122,121,103,116,148,145,""
21,185,190,179,217,267,257,260,245,209,192,166,126,124,107,121,107,109,107,108,114,121,213,216,164,""
22,181,170,177,195,231,214,213,193,172,140,150,112,118,131,98,114,108,106,125,135,146,126,123,156,""
23,181,245,272,243,284,274,268,230,197,159,134,127,111,135,169,141,128,120,101,104,121,156,144,160,""
24,169,166,219,203,212,237,210,188,190,157,150,137,138,139,121,114,139,120,135,162,106,170,139,180,""
25,206,251,248,225,246,265,251,196,169,152,130,109,113,116,124,99,126,111,123,138,112,118,158,168,""
26,194,233,209,223,223,242,221,187,174,158,117,116,123,109,118,119,108,128,118,113,104,110,114,160,""
27,188,224,230,232,255,256,235,217,170,149,171,132,159,147,178,144,144,155,138,120,127,132,166,194,""
28,226,252,160,226,235,174,212,131,130,136,119,123,62,6,61,68,82,145,91,287,109,142,102,99,""
29,51,140,70,100,6,14,203,186,176,135,130,116,140,135,131,138,133,144,115,158,137,126,122,185,""
30,196,223,210,196,217,254,217,209,168,166,146,141,124,112,128,121,107,137,135,132,124,116,159,157,""
31,192,195,204,205,284,231,220,204,182,158,155,146,147,150,147,152,129,119,129,100,119,136,133,39,""
