mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,38,61,72,66,69,71,62,54,47,51,59,48,48,44,28,15,23,27,24,23,28,39,26,50
02,46,45,82,92,83,67,53,60,48,57,64,75,36,38,44,18,11,20,17,18,23,38,41,64
03,55,58,64,66,68,74,54,54,66,52,73,61,39,50,39,38,25,23,13,20,31,32,35,48
04,60,61,68,76,77,59,57,48,60,67,60,38,48,47,37,26,16,18,14,21,13,14,27,38
05,52,65,55,78,86,78,65,62,54,75,62,54,56,57,54,36,13,13,8,12,14,13,27,47
06,44,44,47,67,61,68,32,45,57,53,52,50,43,46,28,28,25,20,27,19,35,22,40,44
07,33,46,53,51,43,55,44,49,33,29,53,38,27,39,25,22,13,18,18,15,29,16,23,28
08,35,45,53,61,63,67,51,48,55,75,59,48,38,31,33,26,20,22,12,26,17,25,28,14
09,37,40,44,53,60,55,43,45,53,51,48,47,37,33,25,16,16,22,16,22,18,36,37,52
10,33,45,48,63,46,47,47,54,46,51,52,28,14,33,25,32,23,24,19,9,24,35,38,34
11,52,54,68,62,58,58,27,58,51,67,66,58,53,44,32,27,22,12,9,17,27,23,16,32
12,40,38,47,59,51,23,34,45,32,49,52,32,31,31,28,27,15,15,11,14,20,24,21,16
13,31,32,44,46,42,43,40,34,56,67,57,43,40,39,26,17,21,13,8,13,12,19,23,34
14,34,42,47,51,53,60,48,49,45,63,46,25,46,37,38,24,20,20,27,9,17,23,26,37
15,39,38,38,58,45,33,28,50,46,60,44,36,36,43,31,18,13,20,20,19,27,35,40,59
16,36,62,55,63,50,58,42,56,43,65,62,45,61,41,32,31,28,12,13,16,10,24,29,44
17,29,38,63,67,75,69,56,60,61,59,49,44,42,31,20,30,23,32,12,18,21,38,36,51
18,54,55,48,62,62,74,62,71,53,63,59,38,34,27,28,23,21,16,18,14,15,20,29,62
19,62,65,79,76,61,66,77,59,70,88,90,59,48,39,60,30,29,25,12,11,20,22,39,50
20,54,60,70,84,79,66,66,44,95,69,70,68,71,61,55,25,22,18,27,30,39,56,49,39
21,55,66,84,90,83,58,73,76,91,95,62,41,41,64,63,37,41,22,34,22,35,24,24,39
22,78,85,103,95,87,79,83,59,73,96,92,91,78,52,46,47,30,33,13,25,46,47,54,61
23,81,72,77,74,84,82,82,78,85,73,86,67,56,58,52,39,29,24,25,30,41,36,53,42
24,53,68,78,81,77,71,80,90,81,98,95,78,58,35,45,44,32,23,19,24,27,41,41,55
25,63,64,86,81,51,57,50,64,55,59,61,62,49,48,38,37,24,18,14,9,17,15,28,51
26,59,59,62,73,59,40,56,71,81,59,57,53,45,34,36,36,12,16,11,23,23,24,22,39
27,44,53,50,61,57,51,54,50,46,60,42,41,50,41,37,31,15,21,11,13,27,24,31,50
28,62,51,58,51,70,66,68,62,77,66,64,47,41,48,37,34,18,32,22,16,22,18,32,48
29,56,57,68,80,74,65,54,59,74,70,63,49,52,48,48,38,28,19,14,18,13,27,23,50
30,48,73,89,84,71,53,63,65,45,91,79,75,74,57,42,39,20,18,21,29,24,45,42,66
31,52,57,63,48,45,53,44,59,75,73,56,65,50,49,36,26,20,14,14,21,27,17,38,37
