mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,111,100,154,175,195,204,235,263,284,338,313,298,307,304,310,278,304,310,300,266,228,214,154,119
02,96,94,133,167,204,218,272,285,350,378,369,346,345,363,365,351,347,328,321,308,259,238,223,151
03,136,145,158,166,213,219,231,285,286,338,327,294,327,335,333,333,325,294,318,300,264,212,182,151
04,137,151,128,155,177,201,234,275,291,320,312,312,310,345,327,292,314,270,235,256,241,177,172,163
05,110,113,129,159,169,177,210,249,262,270,302,272,305,313,312,294,319,295,273,275,253,237,188,170
06,156,140,159,155,162,180,211,256,281,276,308,304,278,308,320,283,280,295,314,288,245,213,173,164
07,144,121,122,136,150,174,228,276,346,344,304,321,305,297,336,298,309,290,304,270,282,224,174,145
08,117,97,104,110,117,128,141,214,282,307,279,270,280,323,308,342,267,287,286,287,228,164,136,128
09,122,106,133,153,166,204,226,281,283,316,290,273,283,264,278,312,273,278,298,281,218,187,124,106
10,105,113,130,172,154,161,226,294,316,331,311,322,323,344,301,334,307,308,297,280,247,191,151,125
11,116,125,126,150,196,209,255,293,286,330,270,264,296,265,307,316,335,298,297,254,224,222,167,160
12,95,94,134,133,164,204,207,264,284,284,326,317,318,316,316,309,281,272,169,116,97,108,92,47
13,30,56,83,141,147,222,225,258,303,264,264,282,270,267,262,284,300,272,213,276,232,195,154,109
14,62,100,109,136,143,172,268,281,298,292,300,305,293,313,293,286,292,304,236,260,254,199,170,117
15,103,115,103,139,156,216,261,261,326,333,315,299,334,317,312,319,286,274,254,239,195,169,150,121
16,86,123,111,154,144,184,221,295,314,322,324,328,327,339,331,309,308,269,241,175,222,193,146,118
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,237,204,-1,-1,-1,148,111,155
18,125,116,120,136,132,84,237,217,221,248,228,233,237,268,287,297,299,275,315,268,273,232,199,154
19,107,100,132,160,175,224,217,267,301,350,341,352,343,324,350,313,323,330,327,314,282,139,125,119
20,129,-1,-1,-1,130,177,200,244,283,255,233,211,204,-1,289,305,258,275,-1,-1,-1,133,-1,-1,-1
21,-1,-1,100,138,160,169,200,271,277,301,309,294,278,321,316,305,339,300,293,110,131,217,152,121
22,106,104,123,118,158,184,221,267,327,332,340,348,301,302,304,305,313,267,227,225,208,184,181,163
23,128,114,134,151,158,204,245,289,295,328,336,333,339,332,351,308,307,308,292,309,273,237,198,99
24,93,78,104,85,86,108,96,89,156,174,123,133,143,151,158,188,201,244,280,256,276,240,192,183
25,121,138,140,156,176,120,112,96,194,132,142,135,135,133,134,110,204,205,207,130,150,177,127,74
26,74,58,85,80,121,147,213,250,302,337,362,334,312,314,355,329,331,336,308,289,259,171,174,121
27,105,91,118,144,155,197,247,280,311,325,310,324,309,296,315,326,330,346,265,285,236,208,151,115
28,84,113,104,108,94,191,186,270,292,320,334,344,347,348,342,305,322,257,227,255,212,203,150,124
29,101,82,113,111,112,190,250,273,303,298,325,332,317,291,305,310,330,299,294,266,183,159,119,89
30,100,93,102,107,146,164,245,328,324,337,331,332,345,358,336,330,373,327,322,315,202,211,90,119
31,106,55,67,152,171,213,263,295,318,348,332,307,282,307,309,327,305,336,327,276,256,190,74,-1,-1
