nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,18,21,16,19,17,9,13,-1,20,6,7,6,5,3,4,5,3,7,8,10,10,5,7,""
02,7,18,11,19,16,9,11,6,16,7,6,5,6,6,3,7,5,5,4,6,7,12,4,10,""
03,6,22,20,18,19,16,17,5,9,5,9,8,7,6,5,11,0,5,4,5,7,10,13,11,""
04,12,17,14,14,18,18,20,16,10,13,8,6,10,5,6,3,7,5,3,10,2,7,8,17,""
05,14,15,16,32,19,31,13,2,18,23,7,7,8,7,5,4,6,8,19,14,17,18,16,15,""
06,16,18,17,20,22,19,31,15,19,6,7,2,8,4,6,4,5,11,13,22,25,16,12,18,""
07,28,21,21,22,22,32,7,5,7,10,8,12,7,9,6,4,3,5,7,1,10,9,14,14,""
08,19,16,24,25,23,24,8,9,17,9,11,14,5,3,0,8,3,10,7,9,10,16,15,9,""
09,15,23,21,22,19,19,18,16,11,7,7,8,10,12,12,4,9,12,7,11,17,16,12,13,""
10,18,10,25,28,15,18,19,15,10,7,6,9,3,3,7,6,2,6,5,5,11,7,13,15,""
11,18,32,27,32,30,26,22,17,12,4,9,15,4,5,9,10,6,10,8,17,16,25,9,17,""
12,29,14,24,27,23,20,15,13,15,15,8,12,2,13,4,0,3,11,15,12,11,17,7,16,""
13,21,17,20,18,15,16,18,11,7,11,5,1,1,5,6,9,3,4,5,5,7,3,11,25,""
14,17,21,20,20,18,26,18,18,24,7,7,4,7,5,5,3,3,13,6,7,6,11,4,4,""
15,20,9,5,11,11,13,14,8,4,3,4,4,4,5,2,10,4,1,2,3,1,15,8,11,""
16,14,11,17,18,23,24,11,12,8,11,11,14,6,8,2,0,7,9,4,16,20,16,16,21,""
17,23,25,26,27,35,28,24,11,5,4,12,6,2,1,4,2,9,2,4,5,11,8,14,12,""
18,27,11,18,15,15,10,12,4,4,6,7,3,2,26,6,5,1,5,7,6,3,7,13,10,""
19,10,25,12,15,18,18,10,1,11,6,11,8,2,10,3,3,3,2,5,5,7,9,2,7,""
20,9,18,18,20,13,13,3,6,2,5,5,2,4,10,3,2,1,3,10,9,14,6,13,10,""
21,17,24,11,16,11,11,7,7,5,12,4,7,3,3,0,1,4,5,9,9,5,6,3,13,""
22,5,17,23,24,18,16,12,4,7,3,5,3,4,3,5,5,6,5,7,7,10,12,17,11,""
23,13,17,8,7,13,15,11,5,6,5,8,7,7,7,12,2,8,4,6,5,4,4,6,8,""
24,11,10,33,3,10,8,6,7,11,16,6,4,4,2,3,6,7,3,4,5,6,5,4,15,""
25,9,20,14,14,12,7,5,7,3,6,7,6,5,15,2,3,1,0,1,4,4,10,11,16,""
26,8,13,7,13,11,27,7,5,10,5,7,2,3,2,3,4,2,6,7,3,1,5,7,12,""
27,11,4,12,12,11,6,4,2,3,4,12,4,3,4,3,3,4,3,3,5,10,24,5,5,""
28,12,18,8,1,11,16,8,12,8,5,9,8,4,5,3,4,4,5,7,7,10,7,10,11,""
29,33,11,5,7,11,9,6,11,5,14,10,9,10,4,7,2,8,9,7,4,2,11,2,2,""
30,23,11,15,8,10,15,12,2,7,3,0,1,0,6,1,8,6,4,3,1,1,3,9,11,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
