nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,51,62,48,65,62,67,61,59,50,61,60,59,47,45,45,24,38,43,47,41,31,40,58,61,""
02,42,57,64,71,55,59,60,45,56,42,39,41,38,37,28,39,29,37,42,50,48,46,42,36,""
03,42,39,56,55,54,60,67,67,62,36,39,44,39,50,45,52,47,35,31,26,39,47,87,63,""
04,62,55,76,68,63,78,75,55,57,27,26,33,18,20,13,18,27,33,38,52,36,59,45,55,""
05,52,57,73,70,65,69,73,57,52,41,38,44,49,47,33,38,29,43,49,58,53,54,46,45,""
06,55,59,58,53,46,58,47,46,45,46,47,38,36,45,43,34,39,29,28,25,41,33,62,31,""
07,41,43,59,53,52,60,66,55,26,51,42,38,43,46,35,36,41,35,45,35,13,19,31,41,""
08,28,42,54,31,38,43,45,39,45,35,30,20,30,19,30,22,26,24,45,46,59,60,69,86,""
09,72,73,75,77,77,72,71,73,39,37,58,55,40,47,31,43,60,61,58,52,43,35,28,40,""
10,56,55,61,50,50,51,59,79,69,59,76,71,53,64,58,49,29,26,29,34,53,44,47,47,""
11,39,47,49,53,46,58,53,67,63,62,70,62,69,35,47,17,18,30,26,54,52,55,36,30,""
12,47,37,48,43,43,41,40,51,44,54,64,78,52,35,54,48,43,61,78,83,80,78,68,77,""
13,63,70,87,74,73,67,80,74,76,80,68,65,71,79,56,37,33,28,42,33,44,56,59,57,""
14,67,72,76,70,73,62,61,55,40,45,45,50,60,45,45,28,45,37,48,46,54,62,60,55,""
15,60,61,70,67,64,62,54,55,37,38,41,44,34,50,44,36,44,33,22,27,30,41,29,25,""
16,46,35,40,27,34,39,43,17,43,32,24,32,26,16,18,24,21,40,29,33,30,35,31,35,""
17,35,33,51,31,36,40,41,64,49,37,62,81,11,6,8,11,7,33,22,27,30,41,29,28,""
18,43,35,33,31,36,37,51,25,40,48,67,50,53,30,38,27,31,29,18,27,37,21,14,11,""
19,22,29,18,28,23,23,32,61,55,45,70,57,71,58,49,59,56,44,57,67,64,68,54,51,""
20,58,67,79,70,81,70,69,80,79,74,48,45,43,53,40,41,46,46,44,28,41,39,54,26,""
21,33,49,45,49,40,31,50,36,25,36,35,31,36,28,20,19,18,26,16,30,52,34,39,28,""
22,49,56,57,63,63,46,62,58,41,35,29,47,31,23,23,25,16,24,49,41,54,54,27,38,""
23,32,49,47,49,33,54,53,83,73,69,29,33,48,42,27,41,55,76,53,62,53,66,56,30,""
24,25,32,25,35,32,34,80,72,53,43,28,57,47,24,35,32,51,32,48,55,66,63,58,38,""
25,34,57,68,59,64,60,61,57,57,65,55,40,35,43,30,26,25,33,24,32,15,14,18,51,""
26,50,58,66,64,69,64,71,68,26,43,55,60,49,27,12,14,9,7,17,18,34,45,28,25,""
27,36,36,38,38,35,54,49,53,41,31,29,39,29,35,31,31,18,6,14,26,12,20,32,32,""
28,38,33,45,50,48,41,65,37,29,29,32,21,49,32,27,28,12,30,41,41,31,24,20,44,""
29,34,51,61,57,54,57,46,38,50,30,30,31,42,49,42,36,21,34,40,48,42,64,68,-1,""
30,58,64,70,72,65,64,70,89,72,74,59,44,37,39,37,42,44,50,38,41,37,46,29,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
