nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,83,92,111,114,124,135,177,221,209,198,177,172,180,151,161,160,158,148,119,137,237,229,194,75,""
02,67,85,77,102,129,109,146,144,214,234,169,158,142,115,136,119,92,135,119,145,139,152,78,70,""
03,69,100,134,124,146,100,142,151,157,121,194,198,172,180,237,161,359,272,211,134,155,138,92,95,""
04,88,78,86,112,74,110,122,139,147,177,209,118,124,86,97,85,82,79,92,85,102,96,94,59,""
05,60,89,113,91,116,110,166,137,151,161,186,186,112,123,133,95,132,83,100,114,135,83,69,79,""
06,56,59,74,90,107,123,195,205,183,190,160,126,135,123,123,93,143,164,157,136,146,119,81,60,""
07,82,83,101,103,112,97,136,151,146,111,145,131,152,170,106,121,110,138,152,108,144,109,65,58,""
08,55,63,79,104,106,106,90,126,141,127,102,124,153,164,106,119,102,92,101,81,129,156,78,51,""
09,59,68,69,81,137,328,181,235,188,179,149,178,151,127,149,298,301,221,134,137,146,130,69,62,""
10,73,99,38,-1,-1,121,212,215,226,221,234,233,238,69,222,187,272,255,207,179,165,218,102,150,""
11,154,201,191,286,200,162,156,168,227,233,197,231,208,212,159,234,226,306,203,164,215,187,104,80,""
12,93,97,161,115,130,174,213,237,340,261,272,240,227,176,165,182,171,242,188,156,306,181,131,220,""
13,251,354,347,336,299,395,295,436,507,513,461,285,276,321,195,179,209,181,180,184,302,209,117,117,""
14,110,119,121,152,198,193,264,233,239,283,227,232,214,221,171,192,215,142,159,120,135,352,194,132,""
15,185,80,86,135,168,130,224,261,203,218,185,208,398,199,227,236,169,55,28,93,10,1,6,1,""
16,2,-1,3,-1,1,2,1,7,37,17,11,8,5,8,12,11,6,6,11,21,22,7,3,1,""
17,1,-1,2,-1,1,3,3,1,1,1,8,18,1,4,7,1,3,3,3,3,2,1,1,6,""
18,5,2,2,4,1,-1,1,1,2,1,88,73,109,91,92,117,83,94,73,121,113,109,113,71,""
19,92,67,110,114,132,173,146,164,220,159,143,142,134,104,92,102,152,112,131,124,90,192,257,115,""
20,135,107,136,179,165,178,229,245,337,283,225,240,168,179,161,139,179,174,135,136,181,213,106,84,""
21,119,102,114,148,168,1,-1,-1,174,139,33,96,175,166,157,129,126,135,142,147,183,174,96,106,""
22,108,108,120,128,144,175,257,278,313,238,244,249,216,171,174,160,159,134,97,150,282,100,91,60,""
23,59,86,87,121,108,139,236,158,162,230,149,152,189,136,106,120,114,101,127,112,144,105,51,254,""
24,787,501,121,94,116,142,185,165,144,132,131,151,121,115,103,222,175,140,31,-1,-1,-1,-1,0,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,""
26,68,104,113,109,184,151,245,205,227,238,161,189,181,150,108,139,251,170,133,114,87,91,95,63,""
27,94,68,92,104,113,134,142,148,130,153,114,117,117,99,103,76,76,88,81,89,113,97,62,73,""
28,56,66,90,118,110,175,118,122,90,116,99,85,82,127,73,67,81,85,80,89,129,114,187,302,""
29,283,222,263,171,106,211,219,253,395,295,215,127,60,32,14,9,9,11,15,18,23,13,19,16,""
30,9,11,18,19,13,20,16,20,20,21,16,18,15,8,18,17,15,15,11,21,19,20,17,1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
