nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,14,15,28,24,26,41,36,67,52,89,71,47,59,57,42,34,27,37,28,15,25,7,8,""
02,7,6,14,23,36,44,30,35,42,59,57,59,33,48,69,48,36,31,25,39,19,13,8,10,""
03,10,10,7,28,33,55,35,61,70,73,76,65,56,68,50,54,22,33,37,30,31,41,14,16,""
04,10,7,11,31,26,26,43,62,51,63,72,63,53,45,52,46,33,23,23,20,21,22,12,2,""
05,3,8,14,25,40,68,34,42,76,59,67,59,76,59,55,51,38,44,29,24,23,8,8,7,""
06,6,13,13,29,31,44,44,40,46,51,68,74,66,39,48,63,56,24,27,26,14,14,14,11,""
07,10,13,23,35,33,41,38,57,71,60,77,70,66,52,45,30,35,25,25,23,22,21,14,16,""
08,6,7,15,20,47,40,34,38,58,69,80,63,78,64,56,38,48,26,19,31,24,12,12,9,""
09,5,11,34,40,38,43,31,36,53,70,78,85,54,75,68,37,40,38,24,22,29,15,10,12,""
10,7,11,23,25,40,38,44,46,48,56,76,63,61,45,43,42,52,34,24,30,20,30,21,16,""
11,12,7,29,34,32,29,37,40,57,66,86,79,77,69,77,82,37,51,47,22,28,22,16,13,""
12,6,10,26,41,46,43,53,45,72,85,95,84,73,65,87,47,55,41,25,22,18,32,10,17,""
13,19,10,16,32,38,38,47,43,41,57,68,69,50,75,57,54,37,32,35,31,28,21,11,9,""
14,3,8,16,30,47,41,42,44,40,65,87,70,55,52,59,43,43,27,36,28,14,23,7,8,""
15,7,7,11,21,31,34,35,49,57,63,64,78,54,62,52,68,33,48,23,17,25,10,15,14,""
16,12,18,25,30,32,55,36,32,43,63,74,77,75,82,64,61,49,33,27,17,18,9,8,11,""
17,11,9,16,31,40,38,43,31,52,82,99,98,103,70,61,52,55,42,22,23,19,22,12,15,""
18,9,14,17,29,32,34,28,48,76,69,82,95,76,132,110,81,64,50,49,25,22,21,11,12,""
19,2,11,15,30,34,47,42,50,67,72,89,97,63,63,61,59,32,29,43,44,34,22,7,7,""
20,8,11,16,21,40,40,32,49,44,90,82,86,65,75,59,64,61,43,39,15,13,16,8,8,""
21,4,12,23,20,48,65,46,49,42,76,92,91,61,73,81,70,47,48,46,19,28,27,9,13,""
22,5,7,16,29,42,33,37,63,59,86,117,121,94,78,96,81,73,41,31,38,17,10,17,15,""
23,15,19,22,6,29,40,56,70,74,96,87,87,73,95,104,64,54,61,47,30,19,14,17,8,""
24,9,15,26,33,47,47,57,38,67,75,76,96,78,62,79,65,50,58,24,29,22,13,10,9,""
25,7,9,11,30,33,46,37,45,47,67,80,41,39,43,13,14,9,4,11,8,3,5,12,11,""
26,6,15,22,30,42,35,47,40,45,57,77,62,38,35,9,4,6,5,4,13,8,24,19,12,""
27,13,6,12,23,36,46,24,42,57,55,58,76,74,80,56,49,43,32,14,10,7,12,5,6,""
28,11,9,14,28,33,38,27,31,46,28,32,15,7,1,2,0,0,2,3,1,1,4,5,4,""
29,5,9,10,29,24,26,34,24,9,17,17,0,1,1,1,0,0,1,0,1,1,6,7,4,""
30,5,10,9,21,30,37,33,26,31,46,44,22,12,2,3,0,2,2,14,3,2,9,5,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
