nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,48,26,48,47,43,64,48,46,57,81,54,43,41,35,28,26,15,22,31,34,66,50,48,45,""
02,48,48,43,44,42,45,48,51,41,44,57,45,64,31,25,18,28,29,28,37,56,48,55,55,""
03,43,32,50,43,68,56,64,72,53,46,65,49,58,60,20,31,12,19,29,23,43,40,48,34,""
04,32,58,43,52,72,74,71,66,55,44,49,17,38,16,32,16,24,47,44,33,49,37,30,40,""
05,46,40,51,53,45,58,45,51,59,49,48,34,33,20,15,17,19,16,49,32,48,55,42,52,""
06,42,58,33,54,63,53,71,54,44,44,31,33,35,15,24,14,11,24,27,32,36,49,48,37,""
07,35,41,53,50,52,72,43,-1,-1,-1,-1,15,31,29,31,15,15,23,33,31,23,36,57,48,""
08,46,46,44,66,67,52,49,-1,-1,-1,-1,-1,-1,-1,-1,10,27,21,28,45,48,44,62,45,""
09,57,9,74,70,66,61,77,64,57,56,64,42,41,24,20,21,24,21,32,41,49,46,51,50,""
10,54,42,55,66,54,60,58,64,63,56,50,65,66,35,34,36,30,36,33,35,41,48,51,39,""
11,41,37,56,59,65,68,60,65,60,67,73,52,45,53,40,36,39,35,32,-1,37,49,40,49,""
12,47,38,55,70,58,13,64,63,72,62,58,47,58,31,37,32,27,27,38,29,47,49,43,38,""
13,34,40,47,51,62,60,57,44,57,51,47,46,35,37,33,12,28,29,30,46,48,41,40,49,""
14,54,48,53,64,62,61,63,55,64,64,66,53,50,36,48,15,12,13,57,14,16,42,27,31,""
15,29,11,18,28,26,25,48,25,48,26,55,67,45,77,66,37,53,62,46,40,59,85,64,62,""
16,56,50,83,95,71,77,71,68,110,107,88,74,83,51,81,58,43,38,48,58,35,44,31,31,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,39,44,69,51,""
18,71,53,51,54,74,62,78,63,72,72,52,63,44,39,26,36,23,23,34,35,44,53,44,51,""
19,56,58,53,89,69,83,63,71,74,59,64,45,41,25,32,16,30,22,22,36,20,42,52,39,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,31,29,22,33,""
21,26,35,23,43,73,49,63,60,75,81,63,48,48,46,26,21,29,42,36,47,48,54,61,55,""
22,50,58,63,52,77,75,100,78,86,78,72,82,52,39,26,29,32,27,29,40,50,45,59,47,""
23,33,41,65,69,58,63,81,65,54,76,66,70,53,46,34,35,32,43,37,46,47,50,54,61,""
24,71,51,56,74,71,86,83,73,79,54,74,44,47,38,46,28,28,27,32,30,40,46,53,41,""
25,58,60,70,77,74,75,73,95,84,86,59,51,49,38,23,25,18,22,34,30,34,41,52,52,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,51,48,61,68,56,""
27,51,48,73,86,69,68,51,84,95,61,52,78,44,52,31,36,38,24,31,51,51,66,61,72,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,45,51,72,68,""
29,62,64,67,72,88,75,82,69,72,62,72,66,52,49,40,35,33,32,5,40,38,57,51,65,""
30,56,76,53,77,59,66,65,62,80,76,77,58,52,66,31,39,33,23,37,37,44,41,56,4,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
